case,origin,dest,demand,y,flow
  555, 2,  4,225.0000, 48.4320,225.0000
  556, 1,  4,300.0000, 38.0950,300.0000
  556, 2,  4,225.0000, 48.4282,225.0000
  557, 1,  4,300.0000, 38.0827,300.0000
  557, 2,  4,225.0000, 48.4243,225.0000
  558, 1,  4,300.0000, 38.0705,300.0000
  558, 2,  4,225.0000, 48.4205,225.0000
  559, 1,  4,300.0000, 38.0584,300.0000
  559, 2,  4,225.0000, 48.4166,225.0000
  560, 1,  4,300.0000, 38.0462,300.0000
  560, 2,  4,225.0000, 48.4128,225.0000
  561, 1,  4,300.0000, 38.0341,300.0000
  561, 2,  4,225.0000, 48.4090,225.0000
  562, 1,  4,300.0000, 38.0221,300.0000
  562, 2,  4,225.0000, 48.4052,225.0000
  563, 1,  4,300.0000, 38.0100,300.0000
  563, 2,  4,225.0000, 48.4013,225.0000
  564, 1,  4,300.0000, 37.9980,300.0000
  564, 2,  4,225.0000, 48.3975,225.0000
  565, 1,  4,300.0000, 37.9860,300.0000
  565, 2,  4,225.0000, 48.3937,225.0000
  566, 1,  4,300.0000, 37.9741,300.0000
  566, 2,  4,225.0000, 48.3900,225.0000
  567, 1,  4,300.0000, 37.9622,300.0000
  567, 2,  4,225.0000, 48.3862,225.0000
  568, 1,  4,300.0000, 37.9503,300.0000
  568, 2,  4,225.0000, 48.3824,225.0000
  569, 1,  4,300.0000, 37.9384,300.0000
  569, 2,  4,225.0000, 48.3786,225.0000
  570, 1,  4,300.0000, 37.9266,300.0000
  570, 2,  4,225.0000, 48.3749,225.0000
  571, 1,  4,300.0000, 37.9148,300.0000
  571, 2,  4,225.0000, 48.3711,225.0000
  572, 1,  4,300.0000, 37.9031,300.0000
  572, 2,  4,225.0000, 48.3674,225.0000
  573, 1,  4,300.0000, 37.8913,300.0000
  573, 2,  4,225.0000, 48.3637,225.0000
  574, 1,  4,300.0000, 37.8796,300.0000
  574, 2,  4,225.0000, 48.3599,225.0000
  575, 1,  4,300.0000, 37.8680,300.0000
  575, 2,  4,225.0000, 48.3562,225.0000
  576, 1,  4,300.0000, 37.8563,300.0000
  576, 2,  4,225.0000, 48.3525,225.0000
  577, 1,  4,300.0000, 37.8447,300.0000
  577, 2,  4,225.0000, 48.3488,225.0000
  578, 1,  4,300.0000, 37.8331,300.0000
  578, 2,  4,225.0000, 48.3451,225.0000
  579, 1,  4,300.0000, 37.8216,300.0000
  579, 2,  4,225.0000, 48.3414,225.0000
  580, 1,  4,300.0000, 37.8101,300.0000
  580, 2,  4,225.0000, 48.3378,225.0000
  581, 1,  4,300.0000, 37.7986,300.0000
  581, 2,  4,225.0000, 48.3341,225.0000
  582, 1,  4,300.0000, 37.7871,300.0000
  582, 2,  4,225.0000, 48.3304,225.0000
  583, 1,  4,300.0000, 37.7757,300.0000
  583, 2,  4,225.0000, 48.3268,225.0000
  584, 1,  4,300.0000, 37.7643,300.0000
  584, 2,  4,225.0000, 48.3231,225.0000
  585, 1,  4,300.0000, 37.7529,300.0000
  585, 2,  4,225.0000, 48.3195,225.0000
  586, 1,  4,300.0000, 37.7416,300.0000
  586, 2,  4,225.0000, 48.3158,225.0000
  587, 1,  4,300.0000, 37.7303,300.0000
  587, 2,  4,225.0000, 48.3122,225.0000
  588, 1,  4,300.0000, 37.7190,300.0000
  588, 2,  4,225.0000, 48.3086,225.0000
  589, 1,  4,300.0000, 37.7077,300.0000
  589, 2,  4,225.0000, 48.3050,225.0000
  590, 1,  4,300.0000, 37.6965,300.0000
  590, 2,  4,225.0000, 48.3014,225.0000
  591, 1,  4,300.0000, 37.6853,300.0000
  591, 2,  4,225.0000, 48.2978,225.0000
  592, 1,  4,300.0000, 37.6741,300.0000
  592, 2,  4,225.0000, 48.2942,225.0000
  593, 1,  4,300.0000, 37.6630,300.0000
  593, 2,  4,225.0000, 48.2906,225.0000
  594, 1,  4,300.0000, 37.6518,300.0000
  594, 2,  4,225.0000, 48.2870,225.0000
  595, 1,  4,300.0000, 37.6407,300.0000
  595, 2,  4,225.0000, 48.2835,225.0000
  596, 1,  4,300.0000, 37.6297,300.0000
  596, 2,  4,225.0000, 48.2799,225.0000
  597, 1,  4,300.0000, 37.6187,300.0000
  597, 2,  4,225.0000, 48.2763,225.0000
  598, 1,  4,300.0000, 37.6076,300.0000
  598, 2,  4,225.0000, 48.2728,225.0000
  599, 1,  4,300.0000, 37.5967,300.0000
  599, 2,  4,225.0000, 48.2692,225.0000
  600, 1,  4,300.0000, 37.5857,300.0000
  600, 2,  4,225.0000, 48.2657,225.0000
  601, 1,  4,300.0000, 37.5748,300.0000
  601, 2,  4,225.0000, 48.2622,225.0000
  602, 1,  4,300.0000, 37.5639,300.0000
  602, 2,  4,225.0000, 48.2587,225.0000
  603, 1,  4,300.0000, 37.5530,300.0000
  603, 2,  4,225.0000, 48.2552,225.0000
  604, 1,  4,300.0000, 37.5422,300.0000
  604, 2,  4,225.0000, 48.2517,225.0000
  605, 1,  4,300.0000, 37.5314,300.0000
  605, 2,  4,225.0000, 48.2482,225.0000
  606, 1,  4,300.0000, 37.5206,300.0000
  606, 2,  4,225.0000, 48.2447,225.0000
  607, 1,  4,300.0000, 37.5098,300.0000
  607, 2,  4,225.0000, 48.2412,225.0000
  608, 1,  4,300.0000, 37.4991,300.0000
  608, 2,  4,225.0000, 48.2377,225.0000
  609, 1,  4,300.0000, 37.4884,300.0000
  609, 2,  4,225.0000, 48.2342,225.0000
  610, 1,  4,300.0000, 37.4777,300.0000
  610, 2,  4,225.0000, 48.2308,225.0000
  611, 1,  4,300.0000, 37.4670,300.0000
  611, 2,  4,225.0000, 48.2273,225.0000
  612, 1,  4,300.0000, 37.4564,300.0000
  612, 2,  4,225.0000, 48.2239,225.0000
  613, 1,  4,300.0000, 37.4458,300.0000
  613, 2,  4,225.0000, 48.2204,225.0000
  614, 1,  4,300.0000, 37.4352,300.0000
  614, 2,  4,225.0000, 48.2170,225.0000
  615, 1,  4,300.0000, 37.4247,300.0000
  615, 2,  4,225.0000, 48.2135,225.0000
  616, 1,  4,300.0000, 37.4141,300.0000
  616, 2,  4,225.0000, 48.2101,225.0000
  617, 1,  4,300.0000, 37.4036,300.0000
  617, 2,  4,225.0000, 48.2067,225.0000
  618, 1,  4,300.0000, 37.3932,300.0000
  618, 2,  4,225.0000, 48.2033,225.0000
  619, 1,  4,300.0000, 37.3827,300.0000
  619, 2,  4,225.0000, 48.1999,225.0000
  620, 1,  4,300.0000, 37.3723,300.0000
  620, 2,  4,225.0000, 48.1965,225.0000
  621, 1,  4,300.0000, 37.3619,300.0000
  621, 2,  4,225.0000, 48.1931,225.0000
  622, 1,  4,300.0000, 37.3515,300.0000
  622, 2,  4,225.0000, 48.1897,225.0000
  623, 1,  4,300.0000, 37.3412,300.0000
  623, 2,  4,225.0000, 48.1863,225.0000
  624, 1,  4,300.0000, 37.3309,300.0000
  624, 2,  4,225.0000, 48.1830,225.0000
  625, 1,  4,300.0000, 37.3206,300.0000
  625, 2,  4,225.0000, 48.1796,225.0000
  626, 1,  4,300.0000, 37.3103,300.0000
  626, 2,  4,225.0000, 48.1763,225.0000
  627, 1,  4,300.0000, 37.3000,300.0000
  627, 2,  4,225.0000, 48.1729,225.0000
  628, 1,  4,300.0000, 37.2898,300.0000
  628, 2,  4,225.0000, 48.1696,225.0000
  629, 1,  4,300.0000, 37.2796,300.0000
  629, 2,  4,225.0000, 48.1662,225.0000
  630, 1,  4,300.0000, 37.2694,300.0000
  630, 2,  4,225.0000, 48.1629,225.0000
  631, 1,  4,300.0000, 37.2593,300.0000
  631, 2,  4,225.0000, 48.1596,225.0000
  632, 1,  4,300.0000, 37.2492,300.0000
  632, 2,  4,225.0000, 48.1563,225.0000
  633, 1,  4,300.0000, 37.2391,300.0000
  633, 2,  4,225.0000, 48.1529,225.0000
  634, 1,  4,300.0000, 37.2290,300.0000
  634, 2,  4,225.0000, 48.1496,225.0000
  635, 1,  4,300.0000, 37.2189,300.0000
  635, 2,  4,225.0000, 48.1463,225.0000
  636, 1,  4,300.0000, 37.2089,300.0000
  636, 2,  4,225.0000, 48.1431,225.0000
  637, 1,  4,300.0000, 37.1989,300.0000
  637, 2,  4,225.0000, 48.1398,225.0000
  638, 1,  4,300.0000, 37.1889,300.0000
  638, 2,  4,225.0000, 48.1365,225.0000
  639, 1,  4,300.0000, 37.1790,300.0000
  639, 2,  4,225.0000, 48.1332,225.0000
  640, 1,  4,300.0000, 37.1690,300.0000
  640, 2,  4,225.0000, 48.1299,225.0000
  641, 1,  4,300.0000, 37.1591,300.0000
  641, 2,  4,225.0000, 48.1267,225.0000
  642, 1,  4,300.0000, 37.1493,300.0000
  642, 2,  4,225.0000, 48.1234,225.0000
  643, 1,  4,300.0000, 37.1394,300.0000
  643, 2,  4,225.0000, 48.1202,225.0000
  644, 1,  4,300.0000, 37.1296,300.0000
  644, 2,  4,225.0000, 48.1169,225.0000
  645, 1,  4,300.0000, 37.1197,300.0000
  645, 2,  4,225.0000, 48.1137,225.0000
  646, 1,  4,300.0000, 37.1099,300.0000
  646, 2,  4,225.0000, 48.1105,225.0000
  647, 1,  4,300.0000, 37.1002,300.0000
  647, 2,  4,225.0000, 48.1073,225.0000
  648, 1,  4,300.0000, 37.0904,300.0000
  648, 2,  4,225.0000, 48.1040,225.0000
  649, 1,  4,300.0000, 37.0807,300.0000
  649, 2,  4,225.0000, 48.1008,225.0000
  650, 1,  4,300.0000, 37.0710,300.0000
  650, 2,  4,225.0000, 48.0976,225.0000
  651, 1,  4,300.0000, 37.0613,300.0000
  651, 2,  4,225.0000, 48.0944,225.0000
  652, 1,  4,300.0000, 37.0517,300.0000
  652, 2,  4,225.0000, 48.0912,225.0000
  653, 1,  4,300.0000, 37.0420,300.0000
  653, 2,  4,225.0000, 48.0880,225.0000
  654, 1,  4,300.0000, 37.0324,300.0000
  654, 2,  4,225.0000, 48.0849,225.0000
  655, 1,  4,300.0000, 37.0228,300.0000
  655, 2,  4,225.0000, 48.0817,225.0000
  656, 1,  4,300.0000, 37.0133,300.0000
  656, 2,  4,225.0000, 48.0785,225.0000
  657, 1,  4,300.0000, 37.0037,300.0000
  657, 2,  4,225.0000, 48.0754,225.0000
  658, 1,  4,300.0000, 36.9942,300.0000
  658, 2,  4,225.0000, 48.0722,225.0000
  659, 1,  4,300.0000, 36.9847,300.0000
  659, 2,  4,225.0000, 48.0690,225.0000
  660, 1,  4,300.0000, 36.9752,300.0000
  660, 2,  4,225.0000, 48.0659,225.0000
  661, 1,  4,300.0000, 36.9658,300.0000
  661, 2,  4,225.0000, 48.0628,225.0000
  662, 1,  4,300.0000, 36.9564,300.0000
  662, 2,  4,225.0000, 48.0596,225.0000
  663, 1,  4,300.0000, 36.9470,300.0000
  663, 2,  4,225.0000, 48.0565,225.0000
  664, 1,  4,300.0000, 36.9376,300.0000
  664, 2,  4,225.0000, 48.0534,225.0000
  665, 1,  4,300.0000, 36.9282,300.0000
  665, 2,  4,225.0000, 48.0503,225.0000
  666, 1,  4,300.0000, 36.9189,300.0000
  666, 2,  4,225.0000, 48.0472,225.0000
  667, 1,  4,300.0000, 36.9095,300.0000
  667, 2,  4,225.0000, 48.0441,225.0000
  668, 1,  4,300.0000, 36.9002,300.0000
  668, 2,  4,225.0000, 48.0410,225.0000
  669, 1,  4,300.0000, 36.8910,300.0000
  669, 2,  4,225.0000, 48.0379,225.0000
  670, 1,  4,300.0000, 36.8817,300.0000
  670, 2,  4,225.0000, 48.0348,225.0000
  671, 1,  4,300.0000, 36.8725,300.0000
  671, 2,  4,225.0000, 48.0317,225.0000
  672, 1,  4,300.0000, 36.8632,300.0000
  672, 2,  4,225.0000, 48.0286,225.0000
  673, 1,  4,300.0000, 36.8540,300.0000
  673, 2,  4,225.0000, 48.0256,225.0000
  674, 1,  4,300.0000, 36.8449,300.0000
  674, 2,  4,225.0000, 48.0225,225.0000
  675, 1,  4,300.0000, 36.8357,300.0000
  675, 2,  4,225.0000, 48.0194,225.0000
  676, 1,  4,300.0000, 36.8266,300.0000
  676, 2,  4,225.0000, 48.0164,225.0000
  677, 1,  4,300.0000, 36.8175,300.0000
  677, 2,  4,225.0000, 48.0133,225.0000
  678, 1,  4,300.0000, 36.8084,300.0000
  678, 2,  4,225.0000, 48.0103,225.0000
  679, 1,  4,300.0000, 36.7993,300.0000
  679, 2,  4,225.0000, 48.0073,225.0000
  680, 1,  4,300.0000, 36.7903,300.0000
  680, 2,  4,225.0000, 48.0042,225.0000
  681, 1,  4,300.0000, 36.7812,300.0000
  681, 2,  4,225.0000, 48.0012,225.0000
  682, 1,  4,300.0000, 36.7722,300.0000
  682, 2,  4,225.0000, 47.9982,225.0000
  683, 1,  4,300.0000, 36.7632,300.0000
  683, 2,  4,225.0000, 47.9952,225.0000
  684, 1,  4,300.0000, 36.7543,300.0000
  684, 2,  4,225.0000, 47.9922,225.0000
  685, 1,  4,300.0000, 36.7453,300.0000
  685, 2,  4,225.0000, 47.9892,225.0000
  686, 1,  4,300.0000, 36.7364,300.0000
  686, 2,  4,225.0000, 47.9862,225.0000
  687, 1,  4,300.0000, 36.7275,300.0000
  687, 2,  4,225.0000, 47.9832,225.0000
  688, 1,  4,300.0000, 36.7186,300.0000
  688, 2,  4,225.0000, 47.9802,225.0000
  689, 1,  4,300.0000, 36.7097,300.0000
  689, 2,  4,225.0000, 47.9772,225.0000
  690, 1,  4,300.0000, 36.7009,300.0000
  690, 2,  4,225.0000, 47.9742,225.0000
  691, 1,  4,300.0000, 36.6921,300.0000
  691, 2,  4,225.0000, 47.9713,225.0000
  692, 1,  4,300.0000, 36.6832,300.0000
  692, 2,  4,225.0000, 47.9683,225.0000
  693, 1,  4,300.0000, 36.6745,300.0000
  693, 2,  4,225.0000, 47.9654,225.0000
  694, 1,  4,300.0000, 36.6657,300.0000
  694, 2,  4,225.0000, 47.9624,225.0000
  695, 1,  4,300.0000, 36.6569,300.0000
  695, 2,  4,225.0000, 47.9595,225.0000
  696, 1,  4,300.0000, 36.6482,300.0000
  696, 2,  4,225.0000, 47.9565,225.0000
  697, 1,  4,300.0000, 36.6395,300.0000
  697, 2,  4,225.0000, 47.9536,225.0000
  698, 1,  4,300.0000, 36.6308,300.0000
  698, 2,  4,225.0000, 47.9507,225.0000
  699, 1,  4,300.0000, 36.6221,300.0000
  699, 2,  4,225.0000, 47.9477,225.0000
  700, 1,  4,300.0000, 36.6135,300.0000
  700, 2,  4,225.0000, 47.9448,225.0000
  701, 1,  4,300.0000, 36.6049,300.0000
  701, 2,  4,225.0000, 47.9419,225.0000
  702, 1,  4,300.0000, 36.5962,300.0000
  702, 2,  4,225.0000, 47.9390,225.0000
  703, 1,  4,300.0000, 36.5877,300.0000
  703, 2,  4,225.0000, 47.9361,225.0000
  704, 1,  4,300.0000, 36.5791,300.0000
  704, 2,  4,225.0000, 47.9332,225.0000
  705, 1,  4,300.0000, 36.5705,300.0000
  705, 2,  4,225.0000, 47.9303,225.0000
  706, 1,  4,300.0000, 36.5620,300.0000
  706, 2,  4,225.0000, 47.9274,225.0000
  707, 1,  4,300.0000, 36.5535,300.0000
  707, 2,  4,225.0000, 47.9245,225.0000
  708, 1,  4,300.0000, 36.5450,300.0000
  708, 2,  4,225.0000, 47.9216,225.0000
  709, 1,  4,300.0000, 36.5365,300.0000
  709, 2,  4,225.0000, 47.9188,225.0000
  710, 1,  4,300.0000, 36.5280,300.0000
  710, 2,  4,225.0000, 47.9159,225.0000
  711, 1,  4,300.0000, 36.5196,300.0000
  711, 2,  4,225.0000, 47.9130,225.0000
  712, 1,  4,300.0000, 36.5112,300.0000
  712, 2,  4,225.0000, 47.9102,225.0000
  713, 1,  4,300.0000, 36.5027,300.0000
  713, 2,  4,225.0000, 47.9073,225.0000
  714, 1,  4,300.0000, 36.4944,300.0000
  714, 2,  4,225.0000, 47.9045,225.0000
  715, 1,  4,300.0000, 36.4860,300.0000
  715, 2,  4,225.0000, 47.9016,225.0000
  716, 1,  4,300.0000, 36.4776,300.0000
  716, 2,  4,225.0000, 47.8988,225.0000
  717, 1,  4,300.0000, 36.4693,300.0000
  717, 2,  4,225.0000, 47.8960,225.0000
  718, 1,  4,300.0000, 36.4610,300.0000
  718, 2,  4,225.0000, 47.8931,225.0000
  719, 1,  4,300.0000, 36.4527,300.0000
  719, 2,  4,225.0000, 47.8903,225.0000
  720, 1,  4,300.0000, 36.4444,300.0000
  720, 2,  4,225.0000, 47.8875,225.0000
  721, 1,  4,300.0000, 36.4361,300.0000
  721, 2,  4,225.0000, 47.8847,225.0000
  722, 1,  4,300.0000, 36.4279,300.0000
  722, 2,  4,225.0000, 47.8819,225.0000
  723, 1,  4,300.0000, 36.4197,300.0000
  723, 2,  4,225.0000, 47.8791,225.0000
  724, 1,  4,300.0000, 36.4115,300.0000
  724, 2,  4,225.0000, 47.8763,225.0000
  725, 1,  4,300.0000, 36.4033,300.0000
  725, 2,  4,225.0000, 47.8735,225.0000
  726, 1,  4,300.0000, 36.3951,300.0000
  726, 2,  4,225.0000, 47.8707,225.0000
  727, 1,  4,300.0000, 36.3870,300.0000
  727, 2,  4,225.0000, 47.8679,225.0000
  728, 1,  4,300.0000, 36.3788,300.0000
  728, 2,  4,225.0000, 47.8651,225.0000
  729, 1,  4,300.0000, 36.3707,300.0000
  729, 2,  4,225.0000, 47.8624,225.0000
  730, 1,  4,300.0000, 36.3626,300.0000
  730, 2,  4,225.0000, 47.8596,225.0000
  731, 1,  4,300.0000, 36.3545,300.0000
  731, 2,  4,225.0000, 47.8568,225.0000
  732, 1,  4,300.0000, 36.3464,300.0000
  732, 2,  4,225.0000, 47.8541,225.0000
  733, 1,  4,300.0000, 36.3384,300.0000
  733, 2,  4,225.0000, 47.8513,225.0000
  734, 1,  4,300.0000, 36.3304,300.0000
  734, 2,  4,225.0000, 47.8486,225.0000
  735, 1,  4,300.0000, 36.3223,300.0000
  735, 2,  4,225.0000, 47.8458,225.0000
  736, 1,  4,300.0000, 36.3143,300.0000
  736, 2,  4,225.0000, 47.8431,225.0000
  737, 1,  4,300.0000, 36.3064,300.0000
  737, 2,  4,225.0000, 47.8404,225.0000
  738, 1,  4,300.0000, 36.2984,300.0000
  738, 2,  4,225.0000, 47.8376,225.0000
  739, 1,  4,300.0000, 36.2905,300.0000
  739, 2,  4,225.0000, 47.8349,225.0000
  740, 1,  4,300.0000, 36.2825,300.0000
  740, 2,  4,225.0000, 47.8322,225.0000
  741, 1,  4,300.0000, 36.2746,300.0000
  741, 2,  4,225.0000, 47.8295,225.0000
  742, 1,  4,300.0000, 36.2667,300.0000
  742, 2,  4,225.0000, 47.8268,225.0000
  743, 1,  4,300.0000, 36.2588,300.0000
  743, 2,  4,225.0000, 47.8241,225.0000
  744, 1,  4,300.0000, 36.2510,300.0000
  744, 2,  4,225.0000, 47.8214,225.0000
  745, 1,  4,300.0000, 36.2431,300.0000
  745, 2,  4,225.0000, 47.8187,225.0000
  746, 1,  4,300.0000, 36.2353,300.0000
  746, 2,  4,225.0000, 47.8160,225.0000
  747, 1,  4,300.0000, 36.2275,300.0000
  747, 2,  4,225.0000, 47.8133,225.0000
  748, 1,  4,300.0000, 36.2197,300.0000
  748, 2,  4,225.0000, 47.8106,225.0000
  749, 1,  4,300.0000, 36.2119,300.0000
  749, 2,  4,225.0000, 47.8080,225.0000
  750, 1,  4,300.0000, 36.2041,300.0000
  750, 2,  4,225.0000, 47.8053,225.0000
  751, 1,  4,300.0000, 36.1964,300.0000
  751, 2,  4,225.0000, 47.8026,225.0000
  752, 1,  4,300.0000, 36.1887,300.0000
  752, 2,  4,225.0000, 47.8000,225.0000
  753, 1,  4,300.0000, 36.1809,300.0000
  753, 2,  4,225.0000, 47.7973,225.0000
  754, 1,  4,300.0000, 36.1732,300.0000
  754, 2,  4,225.0000, 47.7946,225.0000
  755, 1,  4,300.0000, 36.1656,300.0000
  755, 2,  4,225.0000, 47.7920,225.0000
  756, 1,  4,300.0000, 36.1579,300.0000
  756, 2,  4,225.0000, 47.7893,225.0000
  757, 1,  4,300.0000, 36.1502,300.0000
  757, 2,  4,225.0000, 47.7867,225.0000
  758, 1,  4,300.0000, 36.1426,300.0000
  758, 2,  4,225.0000, 47.7841,225.0000
  759, 1,  4,300.0000, 36.1350,300.0000
  759, 2,  4,225.0000, 47.7814,225.0000
  760, 1,  4,300.0000, 36.1274,300.0000
  760, 2,  4,225.0000, 47.7788,225.0000
  761, 1,  4,300.0000, 36.1198,300.0000
  761, 2,  4,225.0000, 47.7762,225.0000
  762, 1,  4,300.0000, 36.1122,300.0000
  762, 2,  4,225.0000, 47.7736,225.0000
  763, 1,  4,300.0000, 36.1047,300.0000
  763, 2,  4,225.0000, 47.7710,225.0000
  764, 1,  4,300.0000, 36.0971,300.0000
  764, 2,  4,225.0000, 47.7684,225.0000
  765, 1,  4,300.0000, 36.0896,300.0000
  765, 2,  4,225.0000, 47.7658,225.0000
  766, 1,  4,300.0000, 36.0821,300.0000
  766, 2,  4,225.0000, 47.7632,225.0000
  767, 1,  4,300.0000, 36.0746,300.0000
  767, 2,  4,225.0000, 47.7606,225.0000
  768, 1,  4,300.0000, 36.0671,300.0000
  768, 2,  4,225.0000, 47.7580,225.0000
  769, 1,  4,300.0000, 36.0597,300.0000
  769, 2,  4,225.0000, 47.7554,225.0000
  770, 1,  4,300.0000, 36.0522,300.0000
  770, 2,  4,225.0000, 47.7528,225.0000
  771, 1,  4,300.0000, 36.0448,300.0000
  771, 2,  4,225.0000, 47.7502,225.0000
  772, 1,  4,300.0000, 36.0374,300.0000
  772, 2,  4,225.0000, 47.7477,225.0000
  773, 1,  4,300.0000, 36.0300,300.0000
  773, 2,  4,225.0000, 47.7451,225.0000
  774, 1,  4,300.0000, 36.0226,300.0000
  774, 2,  4,225.0000, 47.7425,225.0000
  775, 1,  4,300.0000, 36.0152,300.0000
  775, 2,  4,225.0000, 47.7400,225.0000
  776, 1,  4,300.0000, 36.0078,300.0000
  776, 2,  4,225.0000, 47.7374,225.0000
  777, 1,  4,300.0000, 36.0005,300.0000
  777, 2,  4,225.0000, 47.7349,225.0000
  778, 1,  4,300.0000, 35.9932,300.0000
  778, 2,  4,225.0000, 47.7323,225.0000
  779, 1,  4,300.0000, 35.9859,300.0000
  779, 2,  4,225.0000, 47.7298,225.0000
  780, 1,  4,300.0000, 35.9786,300.0000
  780, 2,  4,225.0000, 47.7272,225.0000
  781, 1,  4,300.0000, 35.9713,300.0000
  781, 2,  4,225.0000, 47.7247,225.0000
  782, 1,  4,300.0000, 35.9640,300.0000
  782, 2,  4,225.0000, 47.7222,225.0000
  783, 1,  4,300.0000, 35.9568,300.0000
  783, 2,  4,225.0000, 47.7197,225.0000
  784, 1,  4,300.0000, 35.9495,300.0000
  784, 2,  4,225.0000, 47.7171,225.0000
  785, 1,  4,300.0000, 35.9423,300.0000
  785, 2,  4,225.0000, 47.7146,225.0000
  786, 1,  4,300.0000, 35.9351,300.0000
  786, 2,  4,225.0000, 47.7121,225.0000
  787, 1,  4,300.0000, 35.9279,300.0000
  787, 2,  4,225.0000, 47.7096,225.0000
  788, 1,  4,300.0000, 35.9207,300.0000
  788, 2,  4,225.0000, 47.7071,225.0000
  789, 1,  4,300.0000, 35.9136,300.0000
  789, 2,  4,225.0000, 47.7046,225.0000
  790, 1,  4,300.0000, 35.9064,300.0000
  790, 2,  4,225.0000, 47.7021,225.0000
  791, 1,  4,300.0000, 35.8993,300.0000
  791, 2,  4,225.0000, 47.6996,225.0000
  792, 1,  4,300.0000, 35.8922,300.0000
  792, 2,  4,225.0000, 47.6971,225.0000
  793, 1,  4,300.0000, 35.8851,300.0000
  793, 2,  4,225.0000, 47.6946,225.0000
  794, 1,  4,300.0000, 35.8780,300.0000
  794, 2,  4,225.0000, 47.6922,225.0000
  795, 1,  4,300.0000, 35.8709,300.0000
  795, 2,  4,225.0000, 47.6897,225.0000
  796, 1,  4,300.0000, 35.8638,300.0000
  796, 2,  4,225.0000, 47.6872,225.0000
  797, 1,  4,300.0000, 35.8568,300.0000
  797, 2,  4,225.0000, 47.6848,225.0000
  798, 1,  4,300.0000, 35.8497,300.0000
  798, 2,  4,225.0000, 47.6823,225.0000
  799, 1,  4,300.0000, 35.8427,300.0000
  799, 2,  4,225.0000, 47.6798,225.0000
  800, 1,  4,300.0000, 35.8357,300.0000
  800, 2,  4,225.0000, 47.6774,225.0000
  801, 1,  4,300.0000, 35.8287,300.0000
  801, 2,  4,225.0000, 47.6749,225.0000
  802, 1,  4,300.0000, 35.8217,300.0000
  802, 2,  4,225.0000, 47.6725,225.0000
  803, 1,  4,300.0000, 35.8148,300.0000
  803, 2,  4,225.0000, 47.6700,225.0000
  804, 1,  4,300.0000, 35.8078,300.0000
  804, 2,  4,225.0000, 47.6676,225.0000
  805, 1,  4,300.0000, 35.8009,300.0000
  805, 2,  4,225.0000, 47.6652,225.0000
  806, 1,  4,300.0000, 35.7940,300.0000
  806, 2,  4,225.0000, 47.6627,225.0000
  807, 1,  4,300.0000, 35.7871,300.0000
  807, 2,  4,225.0000, 47.6603,225.0000
  808, 1,  4,300.0000, 35.7802,300.0000
  808, 2,  4,225.0000, 47.6579,225.0000
  809, 1,  4,300.0000, 35.7733,300.0000
  809, 2,  4,225.0000, 47.6555,225.0000
  810, 1,  4,300.0000, 35.7664,300.0000
  810, 2,  4,225.0000, 47.6531,225.0000
  811, 1,  4,300.0000, 35.7596,300.0000
  811, 2,  4,225.0000, 47.6507,225.0000
  812, 1,  4,300.0000, 35.7527,300.0000
  812, 2,  4,225.0000, 47.6483,225.0000
  813, 1,  4,300.0000, 35.7459,300.0000
  813, 2,  4,225.0000, 47.6459,225.0000
  814, 1,  4,300.0000, 35.7391,300.0000
  814, 2,  4,225.0000, 47.6435,225.0000
  815, 1,  4,300.0000, 35.7323,300.0000
  815, 2,  4,225.0000, 47.6411,225.0000
  816, 1,  4,300.0000, 35.7255,300.0000
  816, 2,  4,225.0000, 47.6387,225.0000
  817, 1,  4,300.0000, 35.7187,300.0000
  817, 2,  4,225.0000, 47.6363,225.0000
  818, 1,  4,300.0000, 35.7119,300.0000
  818, 2,  4,225.0000, 47.6339,225.0000
  819, 1,  4,300.0000, 35.7052,300.0000
  819, 2,  4,225.0000, 47.6315,225.0000
  820, 1,  4,300.0000, 35.6985,300.0000
  820, 2,  4,225.0000, 47.6292,225.0000
  821, 1,  4,300.0000, 35.6917,300.0000
  821, 2,  4,225.0000, 47.6268,225.0000
  822, 1,  4,300.0000, 35.6850,300.0000
  822, 2,  4,225.0000, 47.6244,225.0000
  823, 1,  4,300.0000, 35.6783,300.0000
  823, 2,  4,225.0000, 47.6221,225.0000
  824, 1,  4,300.0000, 35.6717,300.0000
  824, 2,  4,225.0000, 47.6197,225.0000
  825, 1,  4,300.0000, 35.6650,300.0000
  825, 2,  4,225.0000, 47.6173,225.0000
  826, 1,  4,300.0000, 35.6583,300.0000
  826, 2,  4,225.0000, 47.6150,225.0000
  827, 1,  4,300.0000, 35.6517,300.0000
  827, 2,  4,225.0000, 47.6126,225.0000
  828, 1,  4,300.0000, 35.6451,300.0000
  828, 2,  4,225.0000, 47.6103,225.0000
  829, 1,  4,300.0000, 35.6384,300.0000
  829, 2,  4,225.0000, 47.6080,225.0000
  830, 1,  4,300.0000, 35.6318,300.0000
  830, 2,  4,225.0000, 47.6056,225.0000
  831, 1,  4,300.0000, 35.6252,300.0000
  831, 2,  4,225.0000, 47.6033,225.0000
  832, 1,  4,300.0000, 35.6187,300.0000
  832, 2,  4,225.0000, 47.6010,225.0000
  833, 1,  4,300.0000, 35.6121,300.0000
  833, 2,  4,225.0000, 47.5987,225.0000
  834, 1,  4,300.0000, 35.6055,300.0000
  834, 2,  4,225.0000, 47.5963,225.0000
