method,case,dest,node,fout,lout,label
dp   ,  186, 1,  1,  1,  3, 40.17
dp   ,  186, 1,  2,  4,  5, 48.34
dp   ,  186, 1,  3,  6,  6, 15.52
dp   ,  187, 1,  1,  1,  3, 40.17
dp   ,  187, 1,  2,  4,  5, 48.33
dp   ,  187, 1,  3,  6,  6, 15.52
dp   ,  188, 1,  1,  1,  3, 40.17
dp   ,  188, 1,  2,  4,  5, 48.32
dp   ,  188, 1,  3,  6,  6, 15.52
dp   ,  189, 1,  1,  1,  3, 40.17
dp   ,  189, 1,  2,  4,  5, 48.32
dp   ,  189, 1,  3,  6,  6, 15.52
dp   ,  190, 1,  1,  1,  3, 40.17
dp   ,  190, 1,  2,  4,  5, 48.31
dp   ,  190, 1,  3,  6,  6, 15.52
dp   ,  191, 1,  1,  1,  3, 40.17
dp   ,  191, 1,  2,  4,  5, 48.30
dp   ,  191, 1,  3,  6,  6, 15.52
dp   ,  192, 1,  1,  1,  3, 40.17
dp   ,  192, 1,  2,  4,  5, 48.30
dp   ,  192, 1,  3,  6,  6, 15.52
dp   ,  193, 1,  1,  1,  3, 40.17
dp   ,  193, 1,  2,  4,  5, 48.29
dp   ,  193, 1,  3,  6,  6, 15.52
dp   ,  194, 1,  1,  1,  3, 40.17
dp   ,  194, 1,  2,  4,  5, 48.28
dp   ,  194, 1,  3,  6,  6, 15.52
dp   ,  195, 1,  1,  1,  3, 40.17
dp   ,  195, 1,  2,  4,  5, 48.27
dp   ,  195, 1,  3,  6,  6, 15.52
dp   ,  196, 1,  1,  1,  3, 40.17
dp   ,  196, 1,  2,  4,  5, 48.27
dp   ,  196, 1,  3,  6,  6, 15.52
dp   ,  197, 1,  1,  1,  3, 40.17
dp   ,  197, 1,  2,  4,  5, 48.26
dp   ,  197, 1,  3,  6,  6, 15.52
dp   ,  198, 1,  1,  1,  3, 40.17
dp   ,  198, 1,  2,  4,  5, 48.25
dp   ,  198, 1,  3,  6,  6, 15.52
dp   ,  199, 1,  1,  1,  3, 40.17
dp   ,  199, 1,  2,  4,  5, 48.25
dp   ,  199, 1,  3,  6,  6, 15.52
dp   ,  200, 1,  1,  1,  3, 40.17
dp   ,  200, 1,  2,  4,  5, 48.24
dp   ,  200, 1,  3,  6,  6, 15.52
dp   ,  201, 1,  1,  1,  3, 40.17
dp   ,  201, 1,  2,  4,  5, 48.23
dp   ,  201, 1,  3,  6,  6, 15.52
dp   ,  202, 1,  1,  1,  3, 40.17
dp   ,  202, 1,  2,  4,  5, 48.22
dp   ,  202, 1,  3,  6,  6, 15.52
dp   ,  203, 1,  1,  1,  3, 40.17
dp   ,  203, 1,  2,  4,  5, 48.22
dp   ,  203, 1,  3,  6,  6, 15.52
dp   ,  204, 1,  1,  1,  3, 40.17
dp   ,  204, 1,  2,  4,  5, 48.21
dp   ,  204, 1,  3,  6,  6, 15.52
dp   ,  205, 1,  1,  1,  3, 40.17
dp   ,  205, 1,  2,  4,  5, 48.20
dp   ,  205, 1,  3,  6,  6, 15.52
dp   ,  206, 1,  1,  1,  3, 40.17
dp   ,  206, 1,  2,  4,  5, 48.20
dp   ,  206, 1,  3,  6,  6, 15.52
dp   ,  207, 1,  1,  1,  3, 40.17
dp   ,  207, 1,  2,  4,  5, 48.19
dp   ,  207, 1,  3,  6,  6, 15.52
dp   ,  208, 1,  1,  1,  3, 40.17
dp   ,  208, 1,  2,  4,  5, 48.18
dp   ,  208, 1,  3,  6,  6, 15.52
dp   ,  209, 1,  1,  1,  3, 40.17
dp   ,  209, 1,  2,  4,  5, 48.18
dp   ,  209, 1,  3,  6,  6, 15.52
dp   ,  210, 1,  1,  1,  3, 40.17
dp   ,  210, 1,  2,  4,  5, 48.17
dp   ,  210, 1,  3,  6,  6, 15.52
dp   ,  211, 1,  1,  1,  3, 40.17
dp   ,  211, 1,  2,  4,  5, 48.16
dp   ,  211, 1,  3,  6,  6, 15.52
dp   ,  212, 1,  1,  1,  3, 40.17
dp   ,  212, 1,  2,  4,  5, 48.16
dp   ,  212, 1,  3,  6,  6, 15.52
dp   ,  213, 1,  1,  1,  3, 40.17
dp   ,  213, 1,  2,  4,  5, 48.15
dp   ,  213, 1,  3,  6,  6, 15.52
dp   ,  214, 1,  1,  1,  3, 40.17
dp   ,  214, 1,  2,  4,  5, 48.14
dp   ,  214, 1,  3,  6,  6, 15.52
dp   ,  215, 1,  1,  1,  3, 40.17
dp   ,  215, 1,  2,  4,  5, 48.14
dp   ,  215, 1,  3,  6,  6, 15.52
dp   ,  216, 1,  1,  1,  3, 40.17
dp   ,  216, 1,  2,  4,  5, 48.13
dp   ,  216, 1,  3,  6,  6, 15.52
dp   ,  217, 1,  1,  1,  3, 40.17
dp   ,  217, 1,  2,  4,  5, 48.12
dp   ,  217, 1,  3,  6,  6, 15.52
dp   ,  218, 1,  1,  1,  3, 40.17
dp   ,  218, 1,  2,  4,  5, 48.12
dp   ,  218, 1,  3,  6,  6, 15.52
dp   ,  219, 1,  1,  1,  3, 40.17
dp   ,  219, 1,  2,  4,  5, 48.11
dp   ,  219, 1,  3,  6,  6, 15.52
dp   ,  220, 1,  1,  1,  3, 40.17
dp   ,  220, 1,  2,  4,  5, 48.10
dp   ,  220, 1,  3,  6,  6, 15.52
dp   ,  221, 1,  1,  1,  3, 40.17
dp   ,  221, 1,  2,  4,  5, 48.10
dp   ,  221, 1,  3,  6,  6, 15.52
dp   ,  222, 1,  1,  1,  3, 40.17
dp   ,  222, 1,  2,  4,  5, 48.09
dp   ,  222, 1,  3,  6,  6, 15.52
dp   ,  223, 1,  1,  1,  3, 40.17
dp   ,  223, 1,  2,  4,  5, 48.08
dp   ,  223, 1,  3,  6,  6, 15.52
dp   ,  224, 1,  1,  1,  3, 40.17
dp   ,  224, 1,  2,  4,  5, 48.08
dp   ,  224, 1,  3,  6,  6, 15.52
dp   ,  225, 1,  1,  1,  3, 40.17
dp   ,  225, 1,  2,  4,  5, 48.07
dp   ,  225, 1,  3,  6,  6, 15.52
dp   ,  226, 1,  1,  1,  3, 40.17
dp   ,  226, 1,  2,  4,  5, 48.06
dp   ,  226, 1,  3,  6,  6, 15.52
dp   ,  227, 1,  1,  1,  3, 40.17
dp   ,  227, 1,  2,  4,  5, 48.06
dp   ,  227, 1,  3,  6,  6, 15.52
dp   ,  228, 1,  1,  1,  3, 40.17
dp   ,  228, 1,  2,  4,  5, 48.05
dp   ,  228, 1,  3,  6,  6, 15.52
dp   ,  229, 1,  1,  1,  3, 40.17
dp   ,  229, 1,  2,  4,  5, 48.04
dp   ,  229, 1,  3,  6,  6, 15.52
dp   ,  230, 1,  1,  1,  3, 40.17
dp   ,  230, 1,  2,  4,  5, 48.04
dp   ,  230, 1,  3,  6,  6, 15.52
dp   ,  231, 1,  1,  1,  3, 40.17
dp   ,  231, 1,  2,  4,  5, 48.03
dp   ,  231, 1,  3,  6,  6, 15.52
dp   ,  232, 1,  1,  1,  3, 40.17
dp   ,  232, 1,  2,  4,  5, 48.02
dp   ,  232, 1,  3,  6,  6, 15.52
dp   ,  233, 1,  1,  1,  3, 40.17
dp   ,  233, 1,  2,  4,  5, 48.02
dp   ,  233, 1,  3,  6,  6, 15.52
dp   ,  234, 1,  1,  1,  3, 40.17
dp   ,  234, 1,  2,  4,  5, 48.01
dp   ,  234, 1,  3,  6,  6, 15.52
dp   ,  235, 1,  1,  1,  3, 40.17
dp   ,  235, 1,  2,  4,  5, 48.01
dp   ,  235, 1,  3,  6,  6, 15.52
dp   ,  236, 1,  1,  1,  3, 40.17
dp   ,  236, 1,  2,  4,  5, 48.00
dp   ,  236, 1,  3,  6,  6, 15.52
dp   ,  237, 1,  1,  1,  3, 40.17
dp   ,  237, 1,  2,  4,  5, 47.99
dp   ,  237, 1,  3,  6,  6, 15.52
dp   ,  238, 1,  1,  1,  3, 40.17
dp   ,  238, 1,  2,  4,  5, 47.99
dp   ,  238, 1,  3,  6,  6, 15.52
dp   ,  239, 1,  1,  1,  3, 40.17
dp   ,  239, 1,  2,  4,  5, 47.98
dp   ,  239, 1,  3,  6,  6, 15.52
dp   ,  240, 1,  1,  1,  3, 40.17
dp   ,  240, 1,  2,  4,  5, 47.97
dp   ,  240, 1,  3,  6,  6, 15.52
dp   ,  241, 1,  1,  1,  3, 40.17
dp   ,  241, 1,  2,  4,  5, 47.97
dp   ,  241, 1,  3,  6,  6, 15.52
dp   ,  242, 1,  1,  1,  3, 40.17
dp   ,  242, 1,  2,  4,  5, 47.96
dp   ,  242, 1,  3,  6,  6, 15.52
dp   ,  243, 1,  1,  1,  3, 40.17
dp   ,  243, 1,  2,  4,  5, 47.96
dp   ,  243, 1,  3,  6,  6, 15.52
dp   ,  244, 1,  1,  1,  3, 40.17
dp   ,  244, 1,  2,  4,  5, 47.95
dp   ,  244, 1,  3,  6,  6, 15.52
dp   ,  245, 1,  1,  1,  3, 40.17
dp   ,  245, 1,  2,  4,  5, 47.94
dp   ,  245, 1,  3,  6,  6, 15.52
dp   ,  246, 1,  1,  1,  3, 40.17
dp   ,  246, 1,  2,  4,  5, 47.94
dp   ,  246, 1,  3,  6,  6, 15.52
dp   ,  247, 1,  1,  1,  3, 40.17
dp   ,  247, 1,  2,  4,  5, 47.93
dp   ,  247, 1,  3,  6,  6, 15.52
dp   ,  248, 1,  1,  1,  3, 40.17
dp   ,  248, 1,  2,  4,  5, 47.93
dp   ,  248, 1,  3,  6,  6, 15.52
dp   ,  249, 1,  1,  1,  3, 40.17
dp   ,  249, 1,  2,  4,  5, 47.92
dp   ,  249, 1,  3,  6,  6, 15.52
dp   ,  250, 1,  1,  1,  3, 40.17
dp   ,  250, 1,  2,  4,  5, 47.91
dp   ,  250, 1,  3,  6,  6, 15.52
dp   ,  251, 1,  1,  1,  3, 40.17
dp   ,  251, 1,  2,  4,  5, 47.91
dp   ,  251, 1,  3,  6,  6, 15.52
dp   ,  252, 1,  1,  1,  3, 40.17
dp   ,  252, 1,  2,  4,  5, 47.90
dp   ,  252, 1,  3,  6,  6, 15.52
dp   ,  253, 1,  1,  1,  3, 40.17
dp   ,  253, 1,  2,  4,  5, 47.90
dp   ,  253, 1,  3,  6,  6, 15.52
dp   ,  254, 1,  1,  1,  3, 40.17
dp   ,  254, 1,  2,  4,  5, 47.89
dp   ,  254, 1,  3,  6,  6, 15.52
dp   ,  255, 1,  1,  1,  3, 40.17
dp   ,  255, 1,  2,  4,  5, 47.88
dp   ,  255, 1,  3,  6,  6, 15.52
dp   ,  256, 1,  1,  1,  3, 40.17
dp   ,  256, 1,  2,  4,  5, 47.88
dp   ,  256, 1,  3,  6,  6, 15.52
dp   ,  257, 1,  1,  1,  3, 40.17
dp   ,  257, 1,  2,  4,  5, 47.87
dp   ,  257, 1,  3,  6,  6, 15.52
dp   ,  258, 1,  1,  1,  3, 40.17
dp   ,  258, 1,  2,  4,  5, 47.87
dp   ,  258, 1,  3,  6,  6, 15.52
dp   ,  259, 1,  1,  1,  3, 40.17
dp   ,  259, 1,  2,  4,  5, 47.86
dp   ,  259, 1,  3,  6,  6, 15.52
dp   ,  260, 1,  1,  1,  3, 40.17
dp   ,  260, 1,  2,  4,  5, 47.85
dp   ,  260, 1,  3,  6,  6, 15.52
dp   ,  261, 1,  1,  1,  3, 40.17
dp   ,  261, 1,  2,  4,  5, 47.85
dp   ,  261, 1,  3,  6,  6, 15.52
dp   ,  262, 1,  1,  1,  3, 40.17
dp   ,  262, 1,  2,  4,  5, 47.84
dp   ,  262, 1,  3,  6,  6, 15.52
dp   ,  263, 1,  1,  1,  3, 40.17
dp   ,  263, 1,  2,  4,  5, 47.84
dp   ,  263, 1,  3,  6,  6, 15.52
dp   ,  264, 1,  1,  1,  3, 40.17
dp   ,  264, 1,  2,  4,  5, 47.83
dp   ,  264, 1,  3,  6,  6, 15.52
dp   ,  265, 1,  1,  1,  3, 40.17
dp   ,  265, 1,  2,  4,  5, 47.83
dp   ,  265, 1,  3,  6,  6, 15.52
dp   ,  266, 1,  1,  1,  3, 40.17
dp   ,  266, 1,  2,  4,  5, 47.82
dp   ,  266, 1,  3,  6,  6, 15.52
dp   ,  267, 1,  1,  1,  3, 40.17
dp   ,  267, 1,  2,  4,  5, 47.81
dp   ,  267, 1,  3,  6,  6, 15.52
dp   ,  268, 1,  1,  1,  3, 40.17
dp   ,  268, 1,  2,  4,  5, 47.81
dp   ,  268, 1,  3,  6,  6, 15.52
dp   ,  269, 1,  1,  1,  3, 40.17
dp   ,  269, 1,  2,  4,  5, 47.80
dp   ,  269, 1,  3,  6,  6, 15.52
dp   ,  270, 1,  1,  1,  3, 40.17
dp   ,  270, 1,  2,  4,  5, 47.80
dp   ,  270, 1,  3,  6,  6, 15.52
dp   ,  271, 1,  1,  1,  3, 40.17
dp   ,  271, 1,  2,  4,  5, 47.79
dp   ,  271, 1,  3,  6,  6, 15.52
dp   ,  272, 1,  1,  1,  3, 40.17
dp   ,  272, 1,  2,  4,  5, 47.79
dp   ,  272, 1,  3,  6,  6, 15.52
dp   ,  273, 1,  1,  1,  3, 40.17
dp   ,  273, 1,  2,  4,  5, 47.78
dp   ,  273, 1,  3,  6,  6, 15.52
dp   ,  274, 1,  1,  1,  3, 40.17
dp   ,  274, 1,  2,  4,  5, 47.78
dp   ,  274, 1,  3,  6,  6, 15.52
dp   ,  275, 1,  1,  1,  3, 40.17
dp   ,  275, 1,  2,  4,  5, 47.77
dp   ,  275, 1,  3,  6,  6, 15.52
dp   ,  276, 1,  1,  1,  3, 40.17
dp   ,  276, 1,  2,  4,  5, 47.76
dp   ,  276, 1,  3,  6,  6, 15.52
dp   ,  277, 1,  1,  1,  3, 40.17
dp   ,  277, 1,  2,  4,  5, 47.76
dp   ,  277, 1,  3,  6,  6, 15.52
dp   ,  278, 1,  1,  1,  3, 40.17
dp   ,  278, 1,  2,  4,  5, 47.75
dp   ,  278, 1,  3,  6,  6, 15.52
dp   ,  279, 1,  1,  1,  3, 40.17
dp   ,  279, 1,  2,  4,  5, 47.75
dp   ,  279, 1,  3,  6,  6, 15.52
dp   ,  280, 1,  1,  1,  3, 40.17
dp   ,  280, 1,  2,  4,  5, 47.74
dp   ,  280, 1,  3,  6,  6, 15.52
dp   ,  281, 1,  1,  1,  3, 40.17
dp   ,  281, 1,  2,  4,  5, 47.74
dp   ,  281, 1,  3,  6,  6, 15.52
dp   ,  282, 1,  1,  1,  3, 40.17
dp   ,  282, 1,  2,  4,  5, 47.73
dp   ,  282, 1,  3,  6,  6, 15.52
dp   ,  283, 1,  1,  1,  3, 40.17
dp   ,  283, 1,  2,  4,  5, 47.73
dp   ,  283, 1,  3,  6,  6, 15.52
dp   ,  284, 1,  1,  1,  3, 40.17
dp   ,  284, 1,  2,  4,  5, 47.72
dp   ,  284, 1,  3,  6,  6, 15.52
dp   ,  285, 1,  1,  1,  3, 40.17
dp   ,  285, 1,  2,  4,  5, 47.71
dp   ,  285, 1,  3,  6,  6, 15.52
dp   ,  286, 1,  1,  1,  3, 40.17
dp   ,  286, 1,  2,  4,  5, 47.71
dp   ,  286, 1,  3,  6,  6, 15.52
dp   ,  287, 1,  1,  1,  3, 40.17
dp   ,  287, 1,  2,  4,  5, 47.70
dp   ,  287, 1,  3,  6,  6, 15.52
dp   ,  288, 1,  1,  1,  3, 40.17
dp   ,  288, 1,  2,  4,  5, 47.70
dp   ,  288, 1,  3,  6,  6, 15.52
dp   ,  289, 1,  1,  1,  3, 40.17
dp   ,  289, 1,  2,  4,  5, 47.69
dp   ,  289, 1,  3,  6,  6, 15.52
dp   ,  290, 1,  1,  1,  3, 40.17
dp   ,  290, 1,  2,  4,  5, 47.69
dp   ,  290, 1,  3,  6,  6, 15.52
dp   ,  291, 1,  1,  1,  3, 40.17
dp   ,  291, 1,  2,  4,  5, 47.68
dp   ,  291, 1,  3,  6,  6, 15.52
dp   ,  292, 1,  1,  1,  3, 40.17
dp   ,  292, 1,  2,  4,  5, 47.68
dp   ,  292, 1,  3,  6,  6, 15.52
dp   ,  293, 1,  1,  1,  3, 40.17
dp   ,  293, 1,  2,  4,  5, 47.67
dp   ,  293, 1,  3,  6,  6, 15.52
dp   ,  294, 1,  1,  1,  3, 40.17
dp   ,  294, 1,  2,  4,  5, 47.67
dp   ,  294, 1,  3,  6,  6, 15.52
dp   ,  295, 1,  1,  1,  3, 40.17
dp   ,  295, 1,  2,  4,  5, 47.66
dp   ,  295, 1,  3,  6,  6, 15.52
dp   ,  296, 1,  1,  1,  3, 40.17
dp   ,  296, 1,  2,  4,  5, 47.66
dp   ,  296, 1,  3,  6,  6, 15.52
dp   ,  297, 1,  1,  1,  3, 40.17
dp   ,  297, 1,  2,  4,  5, 47.65
dp   ,  297, 1,  3,  6,  6, 15.52
dp   ,  298, 1,  1,  1,  3, 40.17
dp   ,  298, 1,  2,  4,  5, 47.65
dp   ,  298, 1,  3,  6,  6, 15.52
dp   ,  299, 1,  1,  1,  3, 40.15
dp   ,  299, 1,  2,  4,  5, 47.65
dp   ,  299, 1,  3,  6,  6, 15.52
dp   ,  300, 1,  1,  1,  3, 40.14
dp   ,  300, 1,  2,  4,  5, 47.65
dp   ,  300, 1,  3,  6,  6, 15.53
dp   ,  301, 1,  1,  1,  3, 40.13
dp   ,  301, 1,  2,  4,  5, 47.66
dp   ,  301, 1,  3,  6,  6, 15.53
dp   ,  302, 1,  1,  1,  3, 40.13
dp   ,  302, 1,  2,  4,  5, 47.67
dp   ,  302, 1,  3,  6,  6, 15.53
dp   ,  303, 1,  1,  1,  3, 40.12
dp   ,  303, 1,  2,  4,  5, 47.67
dp   ,  303, 1,  3,  6,  6, 15.54
dp   ,  304, 1,  1,  1,  3, 40.11
dp   ,  304, 1,  2,  4,  5, 47.68
dp   ,  304, 1,  3,  6,  6, 15.54
dp   ,  305, 1,  1,  1,  3, 40.10
dp   ,  305, 1,  2,  4,  5, 47.69
dp   ,  305, 1,  3,  6,  6, 15.55
dp   ,  306, 1,  1,  1,  3, 40.09
dp   ,  306, 1,  2,  4,  5, 47.69
dp   ,  306, 1,  3,  6,  6, 15.55
dp   ,  307, 1,  1,  1,  3, 40.08
dp   ,  307, 1,  2,  4,  5, 47.70
dp   ,  307, 1,  3,  6,  6, 15.55
dp   ,  308, 1,  1,  1,  3, 40.07
dp   ,  308, 1,  2,  4,  5, 47.71
dp   ,  308, 1,  3,  6,  6, 15.56
dp   ,  309, 1,  1,  1,  3, 40.06
dp   ,  309, 1,  2,  4,  5, 47.71
dp   ,  309, 1,  3,  6,  6, 15.56
dp   ,  310, 1,  1,  1,  3, 40.05
dp   ,  310, 1,  2,  4,  5, 47.72
dp   ,  310, 1,  3,  6,  6, 15.57
dp   ,  311, 1,  1,  1,  3, 40.04
dp   ,  311, 1,  2,  4,  5, 47.72
dp   ,  311, 1,  3,  6,  6, 15.57
dp   ,  312, 1,  1,  1,  3, 40.03
dp   ,  312, 1,  2,  4,  5, 47.73
dp   ,  312, 1,  3,  6,  6, 15.57
dp   ,  313, 1,  1,  1,  3, 40.03
dp   ,  313, 1,  2,  4,  5, 47.74
dp   ,  313, 1,  3,  6,  6, 15.58
dp   ,  314, 1,  1,  1,  3, 40.02
dp   ,  314, 1,  2,  4,  5, 47.74
dp   ,  314, 1,  3,  6,  6, 15.58
dp   ,  315, 1,  1,  1,  3, 40.01
dp   ,  315, 1,  2,  4,  5, 47.75
dp   ,  315, 1,  3,  6,  6, 15.59
dp   ,  316, 1,  1,  1,  3, 40.00
dp   ,  316, 1,  2,  4,  5, 47.75
dp   ,  316, 1,  3,  6,  6, 15.59
dp   ,  317, 1,  1,  1,  3, 39.99
dp   ,  317, 1,  2,  4,  5, 47.76
dp   ,  317, 1,  3,  6,  6, 15.59
dp   ,  318, 1,  1,  1,  3, 39.98
dp   ,  318, 1,  2,  4,  5, 47.77
dp   ,  318, 1,  3,  6,  6, 15.60
dp   ,  319, 1,  1,  1,  3, 39.97
dp   ,  319, 1,  2,  4,  5, 47.77
dp   ,  319, 1,  3,  6,  6, 15.60
dp   ,  320, 1,  1,  1,  3, 39.97
dp   ,  320, 1,  2,  4,  5, 47.78
dp   ,  320, 1,  3,  6,  6, 15.60
dp   ,  321, 1,  1,  1,  3, 39.96
dp   ,  321, 1,  2,  4,  5, 47.78
dp   ,  321, 1,  3,  6,  6, 15.61
dp   ,  322, 1,  1,  1,  3, 39.95
dp   ,  322, 1,  2,  4,  5, 47.79
dp   ,  322, 1,  3,  6,  6, 15.61
dp   ,  323, 1,  1,  1,  3, 39.94
dp   ,  323, 1,  2,  4,  5, 47.80
dp   ,  323, 1,  3,  6,  6, 15.62
dp   ,  324, 1,  1,  1,  3, 39.93
dp   ,  324, 1,  2,  4,  5, 47.80
dp   ,  324, 1,  3,  6,  6, 15.62
dp   ,  325, 1,  1,  1,  3, 39.92
dp   ,  325, 1,  2,  4,  5, 47.81
dp   ,  325, 1,  3,  6,  6, 15.62
dp   ,  326, 1,  1,  1,  3, 39.91
dp   ,  326, 1,  2,  4,  5, 47.81
dp   ,  326, 1,  3,  6,  6, 15.63
dp   ,  327, 1,  1,  1,  3, 39.90
dp   ,  327, 1,  2,  4,  5, 47.82
dp   ,  327, 1,  3,  6,  6, 15.63
dp   ,  328, 1,  1,  1,  3, 39.90
dp   ,  328, 1,  2,  4,  5, 47.83
dp   ,  328, 1,  3,  6,  6, 15.63
dp   ,  329, 1,  1,  1,  3, 39.89
dp   ,  329, 1,  2,  4,  5, 47.83
dp   ,  329, 1,  3,  6,  6, 15.64
dp   ,  330, 1,  1,  1,  3, 39.88
dp   ,  330, 1,  2,  4,  5, 47.84
dp   ,  330, 1,  3,  6,  6, 15.64
dp   ,  331, 1,  1,  1,  3, 39.87
dp   ,  331, 1,  2,  4,  5, 47.84
dp   ,  331, 1,  3,  6,  6, 15.64
dp   ,  332, 1,  1,  1,  3, 39.86
dp   ,  332, 1,  2,  4,  5, 47.85
dp   ,  332, 1,  3,  6,  6, 15.65
dp   ,  333, 1,  1,  1,  3, 39.85
dp   ,  333, 1,  2,  4,  5, 47.85
dp   ,  333, 1,  3,  6,  6, 15.65
dp   ,  334, 1,  1,  1,  3, 39.84
dp   ,  334, 1,  2,  4,  5, 47.86
dp   ,  334, 1,  3,  6,  6, 15.66
dp   ,  335, 1,  1,  1,  3, 39.84
dp   ,  335, 1,  2,  4,  5, 47.86
dp   ,  335, 1,  3,  6,  6, 15.66
dp   ,  336, 1,  1,  1,  3, 39.83
dp   ,  336, 1,  2,  4,  5, 47.87
dp   ,  336, 1,  3,  6,  6, 15.66
dp   ,  337, 1,  1,  1,  3, 39.82
dp   ,  337, 1,  2,  4,  5, 47.88
dp   ,  337, 1,  3,  6,  6, 15.67
dp   ,  338, 1,  1,  1,  3, 39.81
dp   ,  338, 1,  2,  4,  5, 47.88
dp   ,  338, 1,  3,  6,  6, 15.67
dp   ,  339, 1,  1,  1,  3, 39.80
dp   ,  339, 1,  2,  4,  5, 47.89
dp   ,  339, 1,  3,  6,  6, 15.67
dp   ,  340, 1,  1,  1,  3, 39.79
dp   ,  340, 1,  2,  4,  5, 47.89
dp   ,  340, 1,  3,  6,  6, 15.68
dp   ,  341, 1,  1,  1,  3, 39.79
dp   ,  341, 1,  2,  4,  5, 47.90
dp   ,  341, 1,  3,  6,  6, 15.68
dp   ,  342, 1,  1,  1,  3, 39.78
dp   ,  342, 1,  2,  4,  5, 47.90
dp   ,  342, 1,  3,  6,  6, 15.68
dp   ,  343, 1,  1,  1,  3, 39.77
dp   ,  343, 1,  2,  4,  5, 47.91
dp   ,  343, 1,  3,  6,  6, 15.69
dp   ,  344, 1,  1,  1,  3, 39.76
dp   ,  344, 1,  2,  4,  5, 47.91
dp   ,  344, 1,  3,  6,  6, 15.69
dp   ,  345, 1,  1,  1,  3, 39.75
dp   ,  345, 1,  2,  4,  5, 47.92
dp   ,  345, 1,  3,  6,  6, 15.70
dp   ,  346, 1,  1,  1,  3, 39.74
dp   ,  346, 1,  2,  4,  5, 47.92
dp   ,  346, 1,  3,  6,  6, 15.70
dp   ,  347, 1,  1,  1,  3, 39.73
dp   ,  347, 1,  2,  4,  5, 47.93
dp   ,  347, 1,  3,  6,  6, 15.70
dp   ,  348, 1,  1,  1,  3, 39.73
dp   ,  348, 1,  2,  4,  5, 47.93
dp   ,  348, 1,  3,  6,  6, 15.71
dp   ,  349, 1,  1,  1,  3, 39.72
dp   ,  349, 1,  2,  4,  5, 47.94
dp   ,  349, 1,  3,  6,  6, 15.71
dp   ,  350, 1,  1,  1,  3, 39.71
dp   ,  350, 1,  2,  4,  5, 47.94
dp   ,  350, 1,  3,  6,  6, 15.71
dp   ,  351, 1,  1,  1,  3, 39.70
dp   ,  351, 1,  2,  4,  5, 47.95
dp   ,  351, 1,  3,  6,  6, 15.72
dp   ,  352, 1,  1,  1,  3, 39.69
dp   ,  352, 1,  2,  4,  5, 47.95
dp   ,  352, 1,  3,  6,  6, 15.72
dp   ,  353, 1,  1,  1,  3, 39.69
dp   ,  353, 1,  2,  4,  5, 47.96
dp   ,  353, 1,  3,  6,  6, 15.72
dp   ,  354, 1,  1,  1,  3, 39.68
dp   ,  354, 1,  2,  4,  5, 47.96
dp   ,  354, 1,  3,  6,  6, 15.73
dp   ,  355, 1,  1,  1,  3, 39.67
dp   ,  355, 1,  2,  4,  5, 47.97
dp   ,  355, 1,  3,  6,  6, 15.73
dp   ,  356, 1,  1,  1,  3, 39.66
dp   ,  356, 1,  2,  4,  5, 47.97
dp   ,  356, 1,  3,  6,  6, 15.73
dp   ,  357, 1,  1,  1,  3, 39.65
dp   ,  357, 1,  2,  4,  5, 47.98
dp   ,  357, 1,  3,  6,  6, 15.74
dp   ,  358, 1,  1,  1,  3, 39.64
dp   ,  358, 1,  2,  4,  5, 47.98
dp   ,  358, 1,  3,  6,  6, 15.74
dp   ,  359, 1,  1,  1,  3, 39.64
dp   ,  359, 1,  2,  4,  5, 47.99
dp   ,  359, 1,  3,  6,  6, 15.74
dp   ,  360, 1,  1,  1,  3, 39.63
dp   ,  360, 1,  2,  4,  5, 47.99
dp   ,  360, 1,  3,  6,  6, 15.75
dp   ,  361, 1,  1,  1,  3, 39.62
dp   ,  361, 1,  2,  4,  5, 48.00
dp   ,  361, 1,  3,  6,  6, 15.75
dp   ,  362, 1,  1,  1,  3, 39.61
dp   ,  362, 1,  2,  4,  5, 48.00
dp   ,  362, 1,  3,  6,  6, 15.76
dp   ,  363, 1,  1,  1,  3, 39.60
dp   ,  363, 1,  2,  4,  5, 48.01
dp   ,  363, 1,  3,  6,  6, 15.76
dp   ,  364, 1,  1,  1,  3, 39.60
dp   ,  364, 1,  2,  4,  5, 48.01
dp   ,  364, 1,  3,  6,  6, 15.76
dp   ,  365, 1,  1,  1,  3, 39.59
dp   ,  365, 1,  2,  4,  5, 48.02
dp   ,  365, 1,  3,  6,  6, 15.77
dp   ,  366, 1,  1,  1,  3, 39.58
dp   ,  366, 1,  2,  4,  5, 48.02
dp   ,  366, 1,  3,  6,  6, 15.77
dp   ,  367, 1,  1,  1,  3, 39.57
dp   ,  367, 1,  2,  4,  5, 48.03
dp   ,  367, 1,  3,  6,  6, 15.77
dp   ,  368, 1,  1,  1,  3, 39.56
dp   ,  368, 1,  2,  4,  5, 48.03
dp   ,  368, 1,  3,  6,  6, 15.78
dp   ,  369, 1,  1,  1,  3, 39.56
dp   ,  369, 1,  2,  4,  5, 48.04
dp   ,  369, 1,  3,  6,  6, 15.78
dp   ,  370, 1,  1,  1,  3, 39.55
dp   ,  370, 1,  2,  4,  5, 48.04
dp   ,  370, 1,  3,  6,  6, 15.78
dp   ,  371, 1,  1,  1,  3, 39.54
dp   ,  371, 1,  2,  4,  5, 48.05
dp   ,  371, 1,  3,  6,  6, 15.79
dp   ,  372, 1,  1,  1,  3, 39.53
