method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  271, 1,  2,      0.00,  40.86, 25.34,0.0000,0.0000,  1,  3
dp   ,  271, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  271, 1,  4,    225.00,  47.79, 32.27,1.0000,0.0000,  2,  3
dp   ,  271, 1,  5,      0.00,  49.02, 49.02,0.0000,0.0000,  2,  4
dp   ,  271, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  272, 1,  1,      0.00,1000.00, 19.01,0.0000,0.0000,  1,  2
dp   ,  272, 1,  2,      0.00,  40.83, 25.31,0.0000,0.0000,  1,  3
dp   ,  272, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  272, 1,  4,    225.00,  47.79, 32.26,1.0000,0.0000,  2,  3
dp   ,  272, 1,  5,      0.00,  49.02, 49.02,0.0000,0.0000,  2,  4
dp   ,  272, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  273, 1,  1,      0.00,1000.00, 18.98,0.0000,0.0000,  1,  2
dp   ,  273, 1,  2,      0.00,  40.81, 25.28,0.0000,0.0000,  1,  3
dp   ,  273, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  273, 1,  4,    225.00,  47.78, 32.26,1.0000,0.0000,  2,  3
dp   ,  273, 1,  5,      0.00,  49.01, 49.01,0.0000,0.0000,  2,  4
dp   ,  273, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  274, 1,  1,      0.00,1000.00, 18.96,0.0000,0.0000,  1,  2
dp   ,  274, 1,  2,      0.00,  40.78, 25.26,0.0000,0.0000,  1,  3
dp   ,  274, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  274, 1,  4,    225.00,  47.78, 32.25,1.0000,0.0000,  2,  3
dp   ,  274, 1,  5,      0.00,  49.01, 49.01,0.0000,0.0000,  2,  4
dp   ,  274, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  275, 1,  1,      0.00,1000.00, 18.93,0.0000,0.0000,  1,  2
dp   ,  275, 1,  2,      0.00,  40.75, 25.23,0.0000,0.0000,  1,  3
dp   ,  275, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  275, 1,  4,    225.00,  47.77, 32.25,1.0000,0.0000,  2,  3
dp   ,  275, 1,  5,      0.00,  49.01, 49.01,0.0000,0.0000,  2,  4
dp   ,  275, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  276, 1,  1,      0.00,1000.00, 18.91,0.0000,0.0000,  1,  2
dp   ,  276, 1,  2,      0.00,  40.73, 25.21,0.0000,0.0000,  1,  3
dp   ,  276, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  276, 1,  4,    225.00,  47.76, 32.24,1.0000,0.0000,  2,  3
dp   ,  276, 1,  5,      0.00,  49.01, 49.01,0.0000,0.0000,  2,  4
dp   ,  276, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  277, 1,  1,      0.00,1000.00, 18.88,0.0000,0.0000,  1,  2
dp   ,  277, 1,  2,      0.00,  40.70, 25.18,0.0000,0.0000,  1,  3
dp   ,  277, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  277, 1,  4,    225.00,  47.76, 32.24,1.0000,0.0000,  2,  3
dp   ,  277, 1,  5,      0.00,  49.01, 49.01,0.0000,0.0000,  2,  4
dp   ,  277, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  278, 1,  1,      0.00,1000.00, 18.85,0.0000,0.0000,  1,  2
dp   ,  278, 1,  2,      0.00,  40.67, 25.15,0.0000,0.0000,  1,  3
dp   ,  278, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  278, 1,  4,    225.00,  47.75, 32.23,1.0000,0.0000,  2,  3
dp   ,  278, 1,  5,      0.00,  49.01, 49.01,0.0000,0.0000,  2,  4
dp   ,  278, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  279, 1,  1,      0.00,1000.00, 18.83,0.0000,0.0000,  1,  2
dp   ,  279, 1,  2,      0.00,  40.65, 25.13,0.0000,0.0000,  1,  3
dp   ,  279, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  279, 1,  4,    225.00,  47.75, 32.23,1.0000,0.0000,  2,  3
dp   ,  279, 1,  5,      0.00,  49.00, 49.00,0.0000,0.0000,  2,  4
dp   ,  279, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  280, 1,  1,      0.00,1000.00, 18.80,0.0000,0.0000,  1,  2
dp   ,  280, 1,  2,      0.00,  40.62, 25.10,0.0000,0.0000,  1,  3
dp   ,  280, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  280, 1,  4,    225.00,  47.74, 32.22,1.0000,0.0000,  2,  3
dp   ,  280, 1,  5,      0.00,  49.00, 49.00,0.0000,0.0000,  2,  4
dp   ,  280, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  281, 1,  1,      0.00,1000.00, 18.77,0.0000,0.0000,  1,  2
dp   ,  281, 1,  2,      0.00,  40.60, 25.07,0.0000,0.0000,  1,  3
dp   ,  281, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  281, 1,  4,    225.00,  47.74, 32.22,1.0000,0.0000,  2,  3
dp   ,  281, 1,  5,      0.00,  49.00, 49.00,0.0000,0.0000,  2,  4
dp   ,  281, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  282, 1,  1,      0.00,1000.00, 18.75,0.0000,0.0000,  1,  2
dp   ,  282, 1,  2,      0.00,  40.57, 25.05,0.0000,0.0000,  1,  3
dp   ,  282, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  282, 1,  4,    225.00,  47.73, 32.21,1.0000,0.0000,  2,  3
dp   ,  282, 1,  5,      0.00,  49.00, 49.00,0.0000,0.0000,  2,  4
dp   ,  282, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  283, 1,  1,      0.00,1000.00, 18.72,0.0000,0.0000,  1,  2
dp   ,  283, 1,  2,      0.00,  40.54, 25.02,0.0000,0.0000,  1,  3
dp   ,  283, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  283, 1,  4,    225.00,  47.73, 32.20,1.0000,0.0000,  2,  3
dp   ,  283, 1,  5,      0.00,  49.00, 49.00,0.0000,0.0000,  2,  4
dp   ,  283, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  284, 1,  1,      0.00,1000.00, 18.70,0.0000,0.0000,  1,  2
dp   ,  284, 1,  2,      0.00,  40.52, 25.00,0.0000,0.0000,  1,  3
dp   ,  284, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  284, 1,  4,    225.00,  47.72, 32.20,1.0000,0.0000,  2,  3
dp   ,  284, 1,  5,      0.00,  49.00, 49.00,0.0000,0.0000,  2,  4
dp   ,  284, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  285, 1,  1,      0.00,1000.00, 18.67,0.0000,0.0000,  1,  2
dp   ,  285, 1,  2,      0.00,  40.49, 24.97,0.0000,0.0000,  1,  3
dp   ,  285, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  285, 1,  4,    225.00,  47.71, 32.19,1.0000,0.0000,  2,  3
dp   ,  285, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  285, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  286, 1,  1,      0.00,1000.00, 18.65,0.0000,0.0000,  1,  2
dp   ,  286, 1,  2,      0.00,  40.47, 24.95,0.0000,0.0000,  1,  3
dp   ,  286, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  286, 1,  4,    225.00,  47.71, 32.19,1.0000,0.0000,  2,  3
dp   ,  286, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  286, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  287, 1,  1,      0.00,1000.00, 18.62,0.0000,0.0000,  1,  2
dp   ,  287, 1,  2,      0.00,  40.44, 24.92,0.0000,0.0000,  1,  3
dp   ,  287, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  287, 1,  4,    225.00,  47.70, 32.18,1.0000,0.0000,  2,  3
dp   ,  287, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  287, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  288, 1,  1,      0.00,1000.00, 18.60,0.0000,0.0000,  1,  2
dp   ,  288, 1,  2,      0.00,  40.42, 24.90,0.0000,0.0000,  1,  3
dp   ,  288, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  288, 1,  4,    225.00,  47.70, 32.18,1.0000,0.0000,  2,  3
dp   ,  288, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  288, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  289, 1,  1,      0.00,1000.00, 18.57,0.0000,0.0000,  1,  2
dp   ,  289, 1,  2,      0.00,  40.39, 24.87,0.0000,0.0000,  1,  3
dp   ,  289, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  289, 1,  4,    225.00,  47.69, 32.17,1.0000,0.0000,  2,  3
dp   ,  289, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  289, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  290, 1,  1,      0.00,1000.00, 18.54,0.0000,0.0000,  1,  2
dp   ,  290, 1,  2,      0.00,  40.37, 24.84,0.0000,0.0000,  1,  3
dp   ,  290, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  290, 1,  4,    225.00,  47.69, 32.17,1.0000,0.0000,  2,  3
dp   ,  290, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  290, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  291, 1,  1,      0.00,1000.00, 18.52,0.0000,0.0000,  1,  2
dp   ,  291, 1,  2,      0.00,  40.34, 24.82,0.0000,0.0000,  1,  3
dp   ,  291, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  291, 1,  4,    225.00,  47.68, 32.16,1.0000,0.0000,  2,  3
dp   ,  291, 1,  5,      0.00,  48.99, 48.99,0.0000,0.0000,  2,  4
dp   ,  291, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  292, 1,  1,      0.00,1000.00, 18.50,0.0000,0.0000,  1,  2
dp   ,  292, 1,  2,      0.00,  40.32, 24.80,0.0000,0.0000,  1,  3
dp   ,  292, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  292, 1,  4,    225.00,  47.68, 32.16,1.0000,0.0000,  2,  3
dp   ,  292, 1,  5,      0.00,  48.98, 48.98,0.0000,0.0000,  2,  4
dp   ,  292, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  293, 1,  1,      0.00,1000.00, 18.47,0.0000,0.0000,  1,  2
dp   ,  293, 1,  2,      0.00,  40.29, 24.77,0.0000,0.0000,  1,  3
dp   ,  293, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  293, 1,  4,    225.00,  47.67, 32.15,1.0000,0.0000,  2,  3
dp   ,  293, 1,  5,      0.00,  48.98, 48.98,0.0000,0.0000,  2,  4
dp   ,  293, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  294, 1,  1,      0.00,1000.00, 18.45,0.0000,0.0000,  1,  2
dp   ,  294, 1,  2,      0.00,  40.27, 24.75,0.0000,0.0000,  1,  3
dp   ,  294, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  294, 1,  4,    225.00,  47.67, 32.15,1.0000,0.0000,  2,  3
dp   ,  294, 1,  5,      0.00,  48.98, 48.98,0.0000,0.0000,  2,  4
dp   ,  294, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  295, 1,  1,      0.00,1000.00, 18.42,0.0000,0.0000,  1,  2
dp   ,  295, 1,  2,      0.00,  40.24, 24.72,0.0000,0.0000,  1,  3
dp   ,  295, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  295, 1,  4,    225.00,  47.66, 32.14,1.0000,0.0000,  2,  3
dp   ,  295, 1,  5,      0.00,  48.98, 48.98,0.0000,0.0000,  2,  4
dp   ,  295, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  296, 1,  1,      0.00,1000.00, 18.40,0.0000,0.0000,  1,  2
dp   ,  296, 1,  2,      0.00,  40.22, 24.70,0.0000,0.0000,  1,  3
dp   ,  296, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  296, 1,  4,    225.00,  47.66, 32.14,1.0000,0.0000,  2,  3
dp   ,  296, 1,  5,      0.00,  48.98, 48.98,0.0000,0.0000,  2,  4
dp   ,  296, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  297, 1,  1,      0.00,1000.00, 18.37,0.0000,0.0000,  1,  2
dp   ,  297, 1,  2,      0.00,  40.19, 24.67,0.0000,0.0000,  1,  3
dp   ,  297, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  297, 1,  4,    225.00,  47.65, 32.13,1.0000,0.0000,  2,  3
dp   ,  297, 1,  5,      0.00,  48.98, 48.98,0.0000,0.0000,  2,  4
dp   ,  297, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  298, 1,  1,      0.00,1000.00, 18.35,0.0000,0.0000,  1,  2
dp   ,  298, 1,  2,      0.00,  40.17, 24.65,0.0000,0.0000,  1,  3
dp   ,  298, 1,  3,    300.00,  40.17, 40.17,1.0000,0.0000,  1,  4
dp   ,  298, 1,  4,    225.00,  47.65, 32.12,1.0000,0.0000,  2,  3
dp   ,  298, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  298, 1,  6,    225.00,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  299, 1,  1,      0.00,1000.00, 18.33,0.0000,0.0000,  1,  2
dp   ,  299, 1,  2,      0.78,  40.15, 24.63,0.0026,0.0000,  1,  3
dp   ,  299, 1,  3,    299.22,  40.16, 40.16,0.9974,0.0000,  1,  4
dp   ,  299, 1,  4,    225.00,  47.65, 32.12,1.0000,0.0000,  2,  3
dp   ,  299, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  299, 1,  6,    225.78,  15.52, 15.52,1.0000,0.0000,  3,  4
dp   ,  300, 1,  1,      0.00,1000.00, 18.32,0.0000,0.0000,  1,  2
dp   ,  300, 1,  2,      2.48,  40.14, 24.62,0.0083,0.0000,  1,  3
dp   ,  300, 1,  3,    297.52,  40.15, 40.15,0.9917,0.0000,  1,  4
dp   ,  300, 1,  4,    225.00,  47.65, 32.13,1.0000,0.0000,  2,  3
dp   ,  300, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  300, 1,  6,    227.48,  15.53, 15.53,1.0000,0.0000,  3,  4
dp   ,  301, 1,  1,      0.00,1000.00, 18.30,0.0000,0.0000,  1,  2
dp   ,  301, 1,  2,      4.12,  40.13, 24.60,0.0137,0.0000,  1,  3
dp   ,  301, 1,  3,    295.88,  40.14, 40.14,0.9863,0.0000,  1,  4
dp   ,  301, 1,  4,    225.00,  47.66, 32.13,1.0000,0.0000,  2,  3
dp   ,  301, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  301, 1,  6,    229.12,  15.53, 15.53,1.0000,0.0000,  3,  4
dp   ,  302, 1,  1,      0.00,1000.00, 18.29,0.0000,0.0000,  1,  2
dp   ,  302, 1,  2,      5.70,  40.13, 24.59,0.0190,0.0000,  1,  3
dp   ,  302, 1,  3,    294.30,  40.14, 40.14,0.9810,0.0000,  1,  4
dp   ,  302, 1,  4,    225.00,  47.67, 32.13,1.0000,0.0000,  2,  3
dp   ,  302, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  302, 1,  6,    230.70,  15.53, 15.53,1.0000,0.0000,  3,  4
dp   ,  303, 1,  1,      0.00,1000.00, 18.28,0.0000,0.0000,  1,  2
dp   ,  303, 1,  2,      7.45,  40.12, 24.58,0.0248,0.0000,  1,  3
dp   ,  303, 1,  3,    292.55,  40.13, 40.13,0.9752,0.0000,  1,  4
dp   ,  303, 1,  4,    225.00,  47.67, 32.13,1.0000,0.0000,  2,  3
dp   ,  303, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  303, 1,  6,    232.45,  15.54, 15.54,1.0000,0.0000,  3,  4
dp   ,  304, 1,  1,      0.00,1000.00, 18.26,0.0000,0.0000,  1,  2
dp   ,  304, 1,  2,      8.97,  40.11, 24.56,0.0299,0.0000,  1,  3
dp   ,  304, 1,  3,    291.03,  40.12, 40.12,0.9701,0.0000,  1,  4
dp   ,  304, 1,  4,    225.00,  47.68, 32.14,1.0000,0.0000,  2,  3
dp   ,  304, 1,  5,      0.00,  48.97, 48.97,0.0000,0.0000,  2,  4
dp   ,  304, 1,  6,    233.97,  15.54, 15.54,1.0000,0.0000,  3,  4
dp   ,  305, 1,  1,      0.00,1000.00, 18.25,0.0000,0.0000,  1,  2
dp   ,  305, 1,  2,     10.64,  40.10, 24.55,0.0355,0.0000,  1,  3
dp   ,  305, 1,  3,    289.36,  40.11, 40.11,0.9645,0.0000,  1,  4
dp   ,  305, 1,  4,    225.00,  47.69, 32.14,1.0000,0.0000,  2,  3
dp   ,  305, 1,  5,      0.00,  48.96, 48.96,0.0000,0.0000,  2,  4
dp   ,  305, 1,  6,    235.64,  15.55, 15.55,1.0000,0.0000,  3,  4
dp   ,  306, 1,  1,      0.00,1000.00, 18.24,0.0000,0.0000,  1,  2
dp   ,  306, 1,  2,     12.31,  40.09, 24.54,0.0410,0.0000,  1,  3
dp   ,  306, 1,  3,    287.69,  40.10, 40.10,0.9590,0.0000,  1,  4
dp   ,  306, 1,  4,    225.00,  47.69, 32.14,1.0000,0.0000,  2,  3
dp   ,  306, 1,  5,      0.00,  48.96, 48.96,0.0000,0.0000,  2,  4
dp   ,  306, 1,  6,    237.31,  15.55, 15.55,1.0000,0.0000,  3,  4
dp   ,  307, 1,  1,      0.00,1000.00, 18.23,0.0000,0.0000,  1,  2
dp   ,  307, 1,  2,     13.86,  40.08, 24.53,0.0462,0.0000,  1,  3
dp   ,  307, 1,  3,    286.14,  40.09, 40.09,0.9538,0.0000,  1,  4
dp   ,  307, 1,  4,    225.00,  47.70, 32.14,1.0000,0.0000,  2,  3
dp   ,  307, 1,  5,      0.00,  48.96, 48.96,0.0000,0.0000,  2,  4
dp   ,  307, 1,  6,    238.86,  15.55, 15.55,1.0000,0.0000,  3,  4
dp   ,  308, 1,  1,      0.00,1000.00, 18.21,0.0000,0.0000,  1,  2
dp   ,  308, 1,  2,     15.55,  40.07, 24.51,0.0518,0.0000,  1,  3
dp   ,  308, 1,  3,    284.45,  40.08, 40.08,0.9482,0.0000,  1,  4
dp   ,  308, 1,  4,    225.00,  47.71, 32.15,1.0000,0.0000,  2,  3
dp   ,  308, 1,  5,      0.00,  48.96, 48.96,0.0000,0.0000,  2,  4
dp   ,  308, 1,  6,    240.55,  15.56, 15.56,1.0000,0.0000,  3,  4
dp   ,  309, 1,  1,      0.00,1000.00, 18.20,0.0000,0.0000,  1,  2
dp   ,  309, 1,  2,     17.10,  40.06, 24.50,0.0570,0.0000,  1,  3
dp   ,  309, 1,  3,    282.90,  40.07, 40.07,0.9430,0.0000,  1,  4
dp   ,  309, 1,  4,    225.00,  47.71, 32.15,1.0000,0.0000,  2,  3
dp   ,  309, 1,  5,      0.00,  48.96, 48.96,0.0000,0.0000,  2,  4
dp   ,  309, 1,  6,    242.10,  15.56, 15.56,1.0000,0.0000,  3,  4
dp   ,  310, 1,  1,      0.00,1000.00, 18.19,0.0000,0.0000,  1,  2
dp   ,  310, 1,  2,     18.79,  40.05, 24.49,0.0626,0.0000,  1,  3
dp   ,  310, 1,  3,    281.21,  40.06, 40.06,0.9374,0.0000,  1,  4
dp   ,  310, 1,  4,    225.00,  47.72, 32.15,1.0000,0.0000,  2,  3
dp   ,  310, 1,  5,      0.00,  48.96, 48.96,0.0000,0.0000,  2,  4
dp   ,  310, 1,  6,    243.79,  15.57, 15.57,1.0000,0.0000,  3,  4
dp   ,  311, 1,  1,      0.00,1000.00, 18.17,0.0000,0.0000,  1,  2
dp   ,  311, 1,  2,     20.35,  40.04, 24.47,0.0678,0.0000,  1,  3
dp   ,  311, 1,  3,    279.65,  40.05, 40.05,0.9322,0.0000,  1,  4
dp   ,  311, 1,  4,    225.00,  47.72, 32.15,1.0000,0.0000,  2,  3
dp   ,  311, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  311, 1,  6,    245.35,  15.57, 15.57,1.0000,0.0000,  3,  4
dp   ,  312, 1,  1,      0.00,1000.00, 18.16,0.0000,0.0000,  1,  2
dp   ,  312, 1,  2,     21.91,  40.03, 24.46,0.0730,0.0000,  1,  3
dp   ,  312, 1,  3,    278.09,  40.04, 40.04,0.9270,0.0000,  1,  4
dp   ,  312, 1,  4,    225.00,  47.73, 32.16,1.0000,0.0000,  2,  3
dp   ,  312, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  312, 1,  6,    246.91,  15.57, 15.57,1.0000,0.0000,  3,  4
dp   ,  313, 1,  1,      0.00,1000.00, 18.15,0.0000,0.0000,  1,  2
dp   ,  313, 1,  2,     23.60,  40.03, 24.45,0.0787,0.0000,  1,  3
dp   ,  313, 1,  3,    276.40,  40.04, 40.04,0.9213,0.0000,  1,  4
dp   ,  313, 1,  4,    225.00,  47.74, 32.16,1.0000,0.0000,  2,  3
dp   ,  313, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  313, 1,  6,    248.60,  15.58, 15.58,1.0000,0.0000,  3,  4
dp   ,  314, 1,  1,      0.00,1000.00, 18.14,0.0000,0.0000,  1,  2
dp   ,  314, 1,  2,     25.16,  40.02, 24.44,0.0839,0.0000,  1,  3
dp   ,  314, 1,  3,    274.84,  40.03, 40.03,0.9161,0.0000,  1,  4
dp   ,  314, 1,  4,    225.00,  47.74, 32.16,1.0000,0.0000,  2,  3
dp   ,  314, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  314, 1,  6,    250.16,  15.58, 15.58,1.0000,0.0000,  3,  4
dp   ,  315, 1,  1,      0.00,1000.00, 18.12,0.0000,0.0000,  1,  2
dp   ,  315, 1,  2,     26.72,  40.01, 24.42,0.0891,0.0000,  1,  3
dp   ,  315, 1,  3,    273.28,  40.02, 40.02,0.9109,0.0000,  1,  4
dp   ,  315, 1,  4,    225.00,  47.75, 32.16,1.0000,0.0000,  2,  3
dp   ,  315, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  315, 1,  6,    251.72,  15.59, 15.59,1.0000,0.0000,  3,  4
dp   ,  316, 1,  1,      0.00,1000.00, 18.11,0.0000,0.0000,  1,  2
dp   ,  316, 1,  2,     28.41,  40.00, 24.41,0.0947,0.0000,  1,  3
dp   ,  316, 1,  3,    271.59,  40.01, 40.01,0.9053,0.0000,  1,  4
dp   ,  316, 1,  4,    225.00,  47.75, 32.17,1.0000,0.0000,  2,  3
dp   ,  316, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  316, 1,  6,    253.41,  15.59, 15.59,1.0000,0.0000,  3,  4
dp   ,  317, 1,  1,      0.00,1000.00, 18.10,0.0000,0.0000,  1,  2
dp   ,  317, 1,  2,     29.97,  39.99, 24.40,0.0999,0.0000,  1,  3
dp   ,  317, 1,  3,    270.03,  40.00, 40.00,0.9001,0.0000,  1,  4
dp   ,  317, 1,  4,    225.00,  47.76, 32.17,1.0000,0.0000,  2,  3
dp   ,  317, 1,  5,      0.00,  48.95, 48.95,0.0000,0.0000,  2,  4
dp   ,  317, 1,  6,    254.97,  15.59, 15.59,1.0000,0.0000,  3,  4
dp   ,  318, 1,  1,      0.00,1000.00, 18.09,0.0000,0.0000,  1,  2
dp   ,  318, 1,  2,     31.52,  39.98, 24.39,0.1051,0.0000,  1,  3
dp   ,  318, 1,  3,    268.48,  39.99, 39.99,0.8949,0.0000,  1,  4
dp   ,  318, 1,  4,    225.00,  47.77, 32.17,1.0000,0.0000,  2,  3
dp   ,  318, 1,  5,      0.00,  48.94, 48.94,0.0000,0.0000,  2,  4
dp   ,  318, 1,  6,    256.52,  15.60, 15.60,1.0000,0.0000,  3,  4
dp   ,  319, 1,  1,      0.00,1000.00, 18.07,0.0000,0.0000,  1,  2
dp   ,  319, 1,  2,     33.07,  39.97, 24.37,0.1102,0.0000,  1,  3
dp   ,  319, 1,  3,    266.93,  39.98, 39.98,0.8898,0.0000,  1,  4
dp   ,  319, 1,  4,    225.00,  47.77, 32.17,1.0000,0.0000,  2,  3
dp   ,  319, 1,  5,      0.00,  48.94, 48.94,0.0000,0.0000,  2,  4
dp   ,  319, 1,  6,    258.07,  15.60, 15.60,1.0000,0.0000,  3,  4
dp   ,  320, 1,  1,      0.00,1000.00, 18.06,0.0000,0.0000,  1,  2
dp   ,  320, 1,  2,     34.75,  39.97, 24.36,0.1158,0.0000,  1,  3
dp   ,  320, 1,  3,    265.25,  39.97, 39.97,0.8842,0.0000,  1,  4
dp   ,  320, 1,  4,    225.00,  47.78, 32.17,1.0000,0.0000,  2,  3
dp   ,  320, 1,  5,      0.00,  48.94, 48.94,0.0000,0.0000,  2,  4
dp   ,  320, 1,  6,    259.75,  15.60, 15.60,1.0000,0.0000,  3,  4
dp   ,  321, 1,  1,      0.00,1000.00, 18.05,0.0000,0.0000,  1,  2
dp   ,  321, 1,  2,     36.30,  39.96, 24.35,0.1210,0.0000,  1,  3
dp   ,  321, 1,  3,    263.70,  39.97, 39.97,0.8790,0.0000,  1,  4
dp   ,  321, 1,  4,    225.00,  47.78, 32.18,1.0000,0.0000,  2,  3
dp   ,  321, 1,  5,      0.00,  48.94, 48.94,0.0000,0.0000,  2,  4
dp   ,  321, 1,  6,    261.30,  15.61, 15.61,1.0000,0.0000,  3,  4
dp   ,  322, 1,  1,      0.00,1000.00, 18.04,0.0000,0.0000,  1,  2
dp   ,  322, 1,  2,     37.84,  39.95, 24.34,0.1261,0.0000,  1,  3
dp   ,  322, 1,  3,    262.16,  39.96, 39.96,0.8739,0.0000,  1,  4
dp   ,  322, 1,  4,    225.00,  47.79, 32.18,1.0000,0.0000,  2,  3
dp   ,  322, 1,  5,      0.00,  48.94, 48.94,0.0000,0.0000,  2,  4
