id,tc,fair
257,22821.2775,0.0
258,22819.95,0.0
259,22818.645,0.0
260,22817.34,0.0
261,22816.035,0.0
262,22814.730000000003,0.0
263,22813.425000000003,0.0
264,22812.1425,0.0
265,22810.8375,0.0
266,22809.555,0.0
267,22808.2725,0.0
268,22807.0125,0.0
269,22805.73,0.0
270,22804.447500000002,0.0
271,22803.1875,0.0
272,22801.927499999998,0.0
273,22800.667500000003,0.0
274,22799.4075,0.0
275,22798.17,0.0
276,22796.910000000003,0.0
277,22795.6725,0.0
278,22794.434999999998,0.0
279,22793.197500000002,0.0
280,22791.96,0.0
281,22790.745000000003,0.0
282,22789.5075,0.0
283,22788.292500000003,0.0
284,22787.0775,0.0
285,22785.862500000003,0.0
286,22784.6475,0.0
287,22783.4325,0.0
288,22782.239999999998,0.0
289,22781.025,0.0
290,22779.8325,0.0
291,22778.64,0.0
292,22777.447500000002,0.0
293,22776.254999999997,0.0
294,22775.085,0.0
295,22773.8925,0.0
296,22772.7225,0.0
297,22771.552499999998,0.0
298,22770.3825,0.0
299,22766.2425,0.014099999999999113
300,22765.155,0.02289999999999992
301,22763.8875,0.031999999999996476
302,22762.35,0.04169999999999874
303,22761.614999999998,0.04970000000000141
304,22759.845,0.059799999999995634
305,22758.7425,0.06850000000000023
306,22757.67,0.0771000000000015
307,22756.0875,0.08679999999999666
308,22755.097500000003,0.0951999999999984
309,22753.574999999997,0.10470000000000113
310,22752.614999999998,0.11299999999999955
311,22751.122499999998,0.12239999999999895
312,22749.637499999997,0.13170000000000215
313,22748.760000000002,0.13980000000000103
314,22747.305,0.1490000000000009
315,22745.872499999998,0.15820000000000078
316,22744.980000000003,0.16619999999999635
317,22743.5775,0.1753
318,22742.1525,0.18439999999999657
319,22740.7575,0.1933999999999969
320,22739.8725,0.20129999999999626
321,22738.4775,0.2102999999999966
322,22737.06,0.21929999999999694
323,22735.6725,0.22820000000000107
324,22734.285000000003,0.2370999999999981
325,22733.4075,0.24490000000000123
326,22732.05,0.25370000000000203
327,22730.67,0.26249999999999574
328,22729.29,0.27129999999999654
329,22727.887499999997,0.28009999999999735
330,22726.485,0.28889999999999816
331,22725.644999999997,0.29650000000000176
332,22724.2725,0.30519999999999925
333,22722.9,0.31389999999999674
334,22721.5575,0.322499999999998
335,22720.162500000002,0.3311999999999955
336,22718.7975,0.33979999999999677
337,22717.41,0.34839999999999804
338,22716.0225,0.3569999999999993
339,22715.22,0.35130000000000194
340,22713.8325,0.34600000000000364
341,22712.475,0.34070000000000533
342,22711.095,0.33550000000000324
343,22709.715000000004,0.33030000000000115
344,22708.364999999998,0.32510000000000616
345,22706.985,0.31990000000000407
346,22705.6125,0.3148000000000053
347,22704.262499999997,0.3096000000000032
348,22703.4525,0.303600000000003
349,22702.08,0.2985000000000042
350,22700.715,0.29350000000000165
351,22699.3725,0.2884000000000029
352,22698.0075,0.2834000000000003
353,22696.62,0.2785000000000011
354,22695.254999999997,0.2735000000000056
355,22693.8975,0.2686000000000064
356,22692.532499999998,0.26360000000000383
357,22691.152500000004,0.2588000000000008
358,22689.795,0.25390000000000157
359,22688.97,0.24810000000000088
360,22687.620000000003,0.24330000000000496
361,22686.27,0.23850000000000193
362,22684.89,0.23370000000000601
363,22683.517499999998,0.2290000000000063
364,22682.197500000002,0.22420000000000329
365,22680.824999999997,0.21950000000000358
366,22679.4525,0.21480000000000388
367,22678.0875,0.2102000000000004
368,22676.745000000003,0.20550000000000068
369,22675.379999999997,0.2009000000000043
370,22674.015,0.1963000000000008
371,22672.65,0.19170000000000442
372,22671.2925,0.18720000000000425
373,22670.489999999998,0.1817000000000064
374,22669.1025,0.17720000000000624
375,22667.745000000003,0.17270000000000607
376,22666.417499999996,0.1682000000000059
377,22665.0375,0.16380000000000194
378,22663.6875,0.1594000000000051
379,22662.307500000003,0.15500000000000114
380,22660.9575,0.15060000000000429
381,22659.6075,0.14620000000000033
382,22658.235,0.1418999999999997
383,22656.915,0.13750000000000284
384,22655.5425,0.1332000000000022
385,22654.199999999997,0.12890000000000157
386,22652.835,0.12470000000000425
387,22651.4625,0.12040000000000362
388,22650.1275,0.1162000000000063
389,22649.295,0.11110000000000042
390,22647.93,0.1069000000000031
391,22646.572500000002,0.102800000000002
392,22645.2375,0.09860000000000468
393,22643.879999999997,0.09450000000000358
394,22642.5225,0.09040000000000248
395,22641.165,0.08630000000000138
396,22639.807500000003,0.08220000000000027
397,22638.4575,0.07820000000000249
398,22637.129999999997,0.07410000000000139
399,22635.75,0.0701000000000036
400,22634.4,0.06610000000000582
401,22633.11,0.06210000000000093
402,22631.8125,0.05799999999999983
403,22630.5225,0.054000000000002046
404,22629.255000000005,0.049900000000000944
405,22627.965000000004,0.04590000000000316
406,22626.704999999998,0.04190000000000538
407,22625.392499999998,0.03800000000000381
408,22624.102499999997,0.034000000000006025
409,22622.2875,0.03100000000000591
410,22621.027500000004,0.027000000000001023
411,22619.745000000003,0.023099999999999454
412,22618.462499999998,0.01920000000000499
413,22617.1875,0.015399999999999636
414,22615.905,0.011500000000005173
415,22614.629999999997,0.007699999999999818
416,22613.325,0.003900000000001569
417,22612.05,0.00010000000000331966
418,22610.774999999998,-0.0036999999999949296
419,22609.4775,-0.0073999999999969646
420,22608.2025,-0.011199999999995214
421,22606.402499999997,-0.013999999999995794
422,22605.135000000002,-0.01769999999999783
423,22603.8375,-0.021399999999999864
424,22602.57,-0.025099999999994793
425,22601.28,-0.028700000000000614
426,22600.012499999997,-0.032399999999995543
427,22598.722499999996,-0.03599999999999426
428,22597.4625,-0.03960000000000008
429,22596.1725,-0.043199999999998795
430,22594.9125,-0.04679999999999751
431,22593.63,-0.05030000000000001
432,22592.34,-0.05389999999999873
433,22591.0575,-0.05739999999999412
434,22589.2725,-0.05999999999999517
435,22587.99,-0.06349999999999767
436,22586.737500000003,-0.06700000000000017
437,22585.432500000003,-0.07039999999999935
438,22584.18,-0.07389999999999475
439,22582.905,-0.07729999999999393
440,22581.63,-0.08070000000000022
441,22580.355000000003,-0.0840999999999994
442,22579.08,-0.08749999999999858
443,22577.835,-0.09089999999999776
444,22576.5375,-0.09419999999999362
445,22574.7375,-0.09659999999999513
446,22573.4925,-0.09999999999999432
447,22572.225,-0.10329999999999728
448,22570.9575,-0.10660000000000025
449,22569.69,-0.10989999999999611
450,22568.4,-0.11309999999999576
451,22567.1625,-0.11639999999999873
452,22565.8725,-0.11959999999999837
453,22564.6125,-0.12279999999999802
454,22563.3525,-0.12599999999999767
455,22562.0925,-0.12919999999999732
456,22560.8325,-0.13239999999999696
457,22559.0175,-0.13459999999999894
458,22557.7575,-0.1377999999999986
459,22556.504999999997,-0.14089999999999492
460,22555.274999999998,-0.14409999999999457
461,22553.9925,-0.147199999999998
462,22552.739999999998,-0.15029999999999433
463,22551.4875,-0.15339999999999776
464,22550.2125,-0.15639999999999787
465,22548.989999999998,-0.1594999999999942
466,22547.715,-0.16249999999999432
467,22545.9075,-0.16460000000000008
468,22544.6625,-0.1676000000000002
469,22543.417500000003,-0.1706000000000003
470,22542.1725,-0.17360000000000042
471,22540.9275,-0.17660000000000053
472,22539.682500000003,-0.17960000000000065
473,22538.445,-0.18249999999999744
474,22537.199999999997,-0.18549999999999756
475,22535.932500000003,-0.18839999999999435
476,22534.695,-0.19129999999999825
477,22532.925,-0.1932999999999936
478,22531.6875,-0.1961999999999975
479,22530.449999999997,-0.19909999999999428
480,22529.2425,-0.20199999999999818
481,22527.9825,-0.20479999999999876
482,22526.775,-0.20769999999999555
483,22525.515,-0.21049999999999613
484,22524.285000000003,-0.21329999999999671
485,22522.5225,-0.21519999999999584
486,22521.2925,-0.21799999999999642
487,22520.0925,-0.220799999999997
488,22518.8625,-0.22359999999999758
489,22517.6325,-0.22639999999999816
490,22516.432500000003,-0.22919999999999874
491,22515.21,-0.231899999999996
492,22513.4775,-0.23379999999999512
493,22512.254999999997,-0.2364999999999995
494,22511.0625,-0.23919999999999675
495,22509.862500000003,-0.24199999999999733
496,22508.67,-0.2446999999999946
497,22507.447500000002,-0.24739999999999895
498,22505.752500000002,-0.24919999999999476
499,22504.559999999998,-0.2518999999999991
500,22503.3675,-0.2545999999999964
501,22502.205,-0.25729999999999364
502,22501.0125,-0.259999999999998
503,22499.325,-0.2616999999999976
504,22498.1625,-0.26439999999999486
505,22497.0,-0.2670999999999992
506,22495.8675,-0.2697999999999965
507,22494.18,-0.2714999999999961
508,22493.0775,-0.27420000000000044
509,22491.945,-0.2768999999999977
510,22490.8425,-0.27959999999999496
511,22489.2075,-0.2813999999999979
512,22488.135000000002,-0.28409999999999513
513,22486.552499999998,-0.28599999999999426
514,22485.510000000002,-0.2886999999999986
515,22483.9575,-0.29059999999999775
516,22482.989999999998,-0.29349999999999454
517,22481.497499999998,-0.29539999999999367
518,22480.6125,-0.2983999999999938
519,22479.225000000002,-0.30049999999999955
520,22477.994999999995,-0.30289999999999395
521,22476.345,-0.30449999999999733
522,22475.4375,-0.3073999999999941
523,22474.08,-0.3094999999999999
524,22474.2075,-0.3141999999999996
525,22471.447500000002,-0.3138000000000005
526,22466.535000000003,-0.3096999999999994
527,22461.6225,-0.3055999999999983
528,22456.739999999998,-0.3014999999999972
529,22451.8575,-0.2973999999999961
530,22447.004999999997,-0.293299999999995
531,22442.122499999998,-0.2891999999999939
532,22437.322500000002,-0.2851999999999961
533,22432.47,-0.281099999999995
534,22427.67,-0.27709999999999724
535,22422.847499999996,-0.27299999999999613
536,22418.0775,-0.26899999999999835
537,22413.307500000003,-0.26500000000000057
538,22408.515,-0.26089999999999947
539,22403.775,-0.2568999999999946
540,22399.035,-0.2528999999999968
541,22394.295000000002,-0.248899999999999
542,22389.6075,-0.24499999999999744
543,22384.8975,-0.24099999999999966
544,22380.1875,-0.23699999999999477
545,22375.53,-0.2331000000000003
546,22370.85,-0.22909999999999542
547,22366.192499999997,-0.22519999999999385
548,22361.542500000003,-0.22119999999999607
549,22356.915,-0.2172999999999945
550,22352.2875,-0.21340000000000003
551,22347.690000000002,-0.20949999999999847
552,22343.0925,-0.2055999999999969
553,22338.525,-0.20169999999999533
554,22333.927499999998,-0.19779999999999376
555,22329.36,-0.1938999999999993
556,22324.845,-0.19009999999999394
557,22320.277500000004,-0.18619999999999948
558,22315.7625,-0.18239999999999412
559,22311.255,-0.17849999999999966
560,22306.739999999998,-0.1746999999999943
561,22302.255,-0.17089999999999606
562,22297.800000000003,-0.1670999999999978
563,22293.2925,-0.16319999999999624
564,22288.8375,-0.159399999999998
565,22284.3825,-0.15559999999999974
566,22279.98,-0.1518999999999977
567,22275.555,-0.14809999999999945
568,22271.129999999997,-0.1442999999999941
569,22266.705,-0.14049999999999585
570,22262.332499999997,-0.13679999999999382
571,22257.9375,-0.13299999999999557
572,22253.595,-0.12930000000000064
573,22249.2225,-0.1255999999999986
574,22244.857500000002,-0.12180000000000035
575,22240.545000000002,-0.11809999999999832
576,22236.2025,-0.11439999999999628
577,22231.89,-0.11069999999999425
578,22227.5775,-0.10699999999999932
579,22223.295,-0.10329999999999728
580,22219.035,-0.09969999999999857
581,22214.752500000002,-0.09599999999999653
582,22210.47,-0.0922999999999945
583,22206.239999999998,-0.08869999999999578
584,22201.987499999996,-0.08499999999999375
585,22197.7575,-0.08139999999999503
586,22193.535,-0.0777000000000001
587,22189.335,-0.07409999999999428
588,22185.135000000002,-0.07049999999999557
589,22180.935,-0.06689999999999685
590,22176.765,-0.06329999999999814
591,22172.595,-0.05969999999999942
592,22168.425000000003,-0.0560999999999936
593,22164.285,-0.052499999999994884
594,22160.114999999998,-0.04889999999999617
595,22155.997499999998,-0.04539999999999367
596,22151.887499999997,-0.04179999999999495
597,22147.777499999997,-0.03819999999999624
598,22143.659999999996,-0.034699999999993736
599,22139.58,-0.03109999999999502
600,22135.4925,-0.027599999999999625
601,22131.435,-0.024099999999997124
602,22127.377499999995,-0.020599999999994623
603,22123.32,-0.017099999999999227
604,22119.2925,-0.013599999999996726
605,22115.265,-0.010099999999994225
606,22111.237500000003,-0.006599999999998829
607,22107.21,-0.003099999999996328
608,22103.2125,0.0004000000000061732
609,22099.215,0.003900000000001569
610,22095.239999999998,0.00730000000000075
611,22091.2425,0.010800000000003251
612,22087.2975,0.014200000000002433
613,22083.33,0.017700000000004934
614,22079.385000000002,0.021100000000004115
615,22075.447500000002,0.02459999999999951
616,22071.5025,0.028000000000005798
617,22067.5875,0.03140000000000498
618,22063.7025,0.03480000000000416
619,22059.7875,0.03820000000000334
620,22055.9025,0.041600000000002524
621,22052.0175,0.045000000000001705
622,22048.1325,0.04840000000000089
623,22044.277500000004,0.05180000000000007
624,22040.445,0.055100000000003035
625,22036.59,0.05850000000000222
626,22032.7575,0.061800000000005184
627,22028.9025,0.06520000000000437
628,22025.1,0.06850000000000023
629,22021.275,0.07189999999999941
630,22017.4725,0.07520000000000238
631,22013.7,0.07850000000000534
632,22009.927499999998,0.0818000000000012
633,22006.1325,0.08520000000000039
634,22002.36,0.08850000000000335
635,21998.5875,0.09180000000000632
636,21994.8675,0.09500000000000597
637,21991.125,0.09830000000000183
638,21987.3825,0.1016000000000048
639,21983.670000000002,0.10490000000000066
640,21979.927499999998,0.10820000000000363
641,21976.237500000003,0.11140000000000327
642,21972.555,0.11470000000000624
643,21968.864999999998,0.11790000000000589
644,21965.182500000003,0.12120000000000175
645,21961.4925,0.1244000000000014
646,21957.832500000004,0.12760000000000105
647,21954.2025,0.1308000000000007
648,21950.52,0.13410000000000366
649,21946.89,0.1373000000000033
650,21943.26,0.14050000000000296
651,21939.63,0.1437000000000026
652,21936.03,0.14690000000000225
653,21932.4,0.1501000000000019
654,21928.822500000002,0.15320000000000533
655,21925.222499999996,0.15640000000000498
656,21921.6525,0.15960000000000463
657,21918.075,0.16270000000000095
658,21914.505,0.1659000000000006
659,21910.935,0.16910000000000025
660,21907.387499999997,0.17220000000000368
661,21903.870000000003,0.1753
662,21900.33,0.17849999999999966
663,21896.8125,0.1816000000000031
664,21893.295000000002,0.18469999999999942
665,21889.777499999997,0.18780000000000285
666,21886.29,0.1909000000000063
667,21882.7725,0.19400000000000261
668,21879.284999999996,0.19710000000000605
669,21875.8275,0.20020000000000238
670,21872.34,0.2033000000000058
671,21868.8825,0.20640000000000214
672,21865.394999999997,0.20950000000000557
673,21861.96,0.21250000000000568
674,21858.5325,0.215600000000002
675,21855.075,0.21870000000000545
676,21851.67,0.22170000000000556
677,21848.2425,0.2248000000000019
678,21844.8375,0.227800000000002
679,21841.432500000003,0.23080000000000211
680,21838.035,0.23390000000000555
681,21834.629999999997,0.23690000000000566
682,21831.254999999997,0.23990000000000578
683,21827.879999999997,0.2429000000000059
684,21824.535,0.245900000000006
685,21821.16,0.24890000000000612
686,21817.815000000002,0.25190000000000623
687,21814.47,0.25490000000000634
688,21811.125,0.25789999999999935
689,21807.78,0.26089999999999947
690,21804.465,0.2638999999999996
691,21801.1725,0.2668000000000035
692,21797.8275,0.2698000000000036
693,21794.565000000002,0.2727000000000004
694,21791.25,0.2757000000000005
695,21787.957499999997,0.2786000000000044
696,21784.6725,0.2816000000000045
697,21781.409999999996,0.2845000000000013
698,21778.1475,0.2874000000000052
699,21774.862500000003,0.2904000000000053
700,21771.63,0.2933000000000021
701,21768.3975,0.296200000000006
702,21765.135000000002,0.2991000000000028
703,21761.932500000003,0.3019999999999996
704,21758.699999999997,0.3049000000000035
705,21755.467500000002,0.3078000000000003
706,21752.265,0.3107000000000042
707,21749.0625,0.313600000000001
708,21745.86,0.3165000000000049
709,21742.68,0.31930000000000547
710,21739.4775,0.32220000000000226
711,21736.305,0.32510000000000616
712,21733.155,0.32789999999999964
713,21729.9525,0.33080000000000354
714,21726.832499999997,0.3336000000000041
715,21723.66,0.3365000000000009
716,21720.510000000002,0.3393000000000015
717,21717.39,0.34210000000000207
718,21714.247499999998,0.34500000000000597
719,21711.127500000002,0.34779999999999944
720,21708.0075,0.3506
721,21704.887500000004,0.3534000000000006
722,21701.7975,0.3562000000000012
723,21698.7075,0.35900000000000176
724,21695.6175,0.36180000000000234
725,21692.5275,0.3646000000000029
726,21689.4375,0.3674000000000035
727,21686.377500000002,0.3702000000000041
728,21683.2875,0.37300000000000466
729,21680.25,0.3757000000000019
730,21677.190000000002,0.3785000000000025
731,21674.13,0.3813000000000031
732,21671.0925,0.38400000000000034
733,21668.0625,0.3868000000000009
734,21665.055,0.3895000000000053
735,21661.994999999995,0.39230000000000587
736,21658.987500000003,0.3950000000000031
737,21656.01,0.3977000000000004
738,21652.980000000003,0.40050000000000097
739,21650.0025,0.40320000000000533
740,21646.995000000003,0.4059000000000026
741,21644.0175,0.40859999999999985
742,21641.04,0.4113000000000042
743,21638.0625,0.4140000000000015
744,21635.114999999998,0.41670000000000584
745,21632.1375,0.4194000000000031
746,21629.190000000002,0.42210000000000036
747,21626.2425,0.42480000000000473
748,21623.295000000002,0.427500000000002
749,21620.37,0.43010000000000304
750,21617.4225,0.4328000000000003
751,21614.504999999997,0.43550000000000466
752,21611.61,0.4381000000000057
753,21608.6625,0.44080000000000297
754,21605.745000000003,0.4435000000000002
755,21602.879999999997,0.4461000000000013
756,21599.962499999998,0.44880000000000564
757,21597.0675,0.4513999999999996
758,21594.2025,0.4540000000000006
759,21591.315,0.456700000000005
760,21588.45,0.45930000000000604
761,21585.585,0.4619
762,21582.72,0.464500000000001
763,21579.885000000002,0.46710000000000207
764,21577.019999999997,0.4697000000000031
765,21574.184999999998,0.47230000000000416
766,21571.35,0.4749000000000052
767,21568.515,0.47750000000000625
768,21565.68,0.4801000000000002
769,21562.875,0.48270000000000124
770,21560.04,0.4853000000000023
771,21557.235,0.48790000000000333
772,21554.4525,0.49040000000000106
773,21551.6475,0.4930000000000021
774,21548.8425,0.49560000000000315
775,21546.059999999998,0.4981000000000009
776,21543.255,0.5007000000000019
777,21540.502500000002,0.5031999999999996
778,21537.7275,0.5058000000000007
779,21534.975,0.5083000000000055
780,21532.2,0.5108999999999995
781,21529.4475,0.5134000000000043
782,21526.695,0.515900000000002
783,21523.972500000003,0.5183999999999997
784,21521.197500000002,0.5210000000000008
785,21518.475,0.5235000000000056
786,21515.7525,0.5260000000000034
787,21513.03,0.5285000000000011
788,21510.3075,0.5310000000000059
789,21507.614999999998,0.5335000000000036
790,21504.8925,0.5360000000000014
791,21502.199999999997,0.5385000000000062
792,21499.5075,0.5410000000000039
793,21496.815000000002,0.5435000000000016
794,21494.145,0.5459000000000032
795,21491.4525,0.5484000000000009
796,21488.76,0.5509000000000057
797,21486.12,0.5533000000000001
798,21483.427499999998,0.555800000000005
799,21480.765,0.5583000000000027
800,21478.125,0.5607000000000042
801,21475.4625,0.5632000000000019
802,21472.822500000002,0.5656000000000034
803,21470.19,0.5681000000000012
804,21467.550000000003,0.5705000000000027
805,21464.940000000002,0.5729000000000042
806,21462.3075,0.5754000000000019
807,21459.697500000002,0.5778000000000034
808,21457.0875,0.5802000000000049
809,21454.4775,0.5825999999999993
810,21451.8675,0.5850000000000009
811,21449.2875,0.5874000000000024
812,21446.677499999998,0.5898000000000039
813,21444.0975,0.5922000000000054
814,21441.5175,0.5945999999999998
815,21438.9375,0.5970000000000013
816,21436.3575,0.5994000000000028
817,21433.777499999997,0.6018000000000043
818,21431.1975,0.6042000000000058
