case,origin,dest,demand,y,flow
  268, 2,  4, 75.0000, 46.7032, 75.0000
  269, 1,  4,100.0000, 39.0556,100.0000
  269, 2,  4, 75.0000, 46.6987, 75.0000
  270, 1,  4,100.0000, 39.0556,100.0000
  270, 2,  4, 75.0000, 46.6941, 75.0000
  271, 1,  4,100.0000, 39.0556,100.0000
  271, 2,  4, 75.0000, 46.6896, 75.0000
  272, 1,  4,100.0000, 39.0556,100.0000
  272, 2,  4, 75.0000, 46.6851, 75.0000
  273, 1,  4,100.0000, 39.0556,100.0000
  273, 2,  4, 75.0000, 46.6806, 75.0000
  274, 1,  4,100.0000, 39.0556,100.0000
  274, 2,  4, 75.0000, 46.6762, 75.0000
  275, 1,  4,100.0000, 39.0556,100.0000
  275, 2,  4, 75.0000, 46.6717, 75.0000
  276, 1,  4,100.0000, 39.0556,100.0000
  276, 2,  4, 75.0000, 46.6672, 75.0000
  277, 1,  4,100.0000, 39.0556,100.0000
  277, 2,  4, 75.0000, 46.6628, 75.0000
  278, 1,  4,100.0000, 39.0556,100.0000
  278, 2,  4, 75.0000, 46.6584, 75.0000
  279, 1,  4,100.0000, 39.0556,100.0000
  279, 2,  4, 75.0000, 46.6540, 75.0000
  280, 1,  4,100.0000, 39.0556,100.0000
  280, 2,  4, 75.0000, 46.6496, 75.0000
  281, 1,  4,100.0000, 39.0556,100.0000
  281, 2,  4, 75.0000, 46.6452, 75.0000
  282, 1,  4,100.0000, 39.0556,100.0000
  282, 2,  4, 75.0000, 46.6408, 75.0000
  283, 1,  4,100.0000, 39.0556,100.0000
  283, 2,  4, 75.0000, 46.6365, 75.0000
  284, 1,  4,100.0000, 39.0556,100.0000
  284, 2,  4, 75.0000, 46.6321, 75.0000
  285, 1,  4,100.0000, 39.0556,100.0000
  285, 2,  4, 75.0000, 46.6278, 75.0000
  286, 1,  4,100.0000, 39.0556,100.0000
  286, 2,  4, 75.0000, 46.6235, 75.0000
  287, 1,  4,100.0000, 39.0556,100.0000
  287, 2,  4, 75.0000, 46.6192, 75.0000
  288, 1,  4,100.0000, 39.0556,100.0000
  288, 2,  4, 75.0000, 46.6149, 75.0000
  289, 1,  4,100.0000, 39.0556,100.0000
  289, 2,  4, 75.0000, 46.6106, 75.0000
  290, 1,  4,100.0000, 39.0556,100.0000
  290, 2,  4, 75.0000, 46.6063, 75.0000
  291, 1,  4,100.0000, 39.0556,100.0000
  291, 2,  4, 75.0000, 46.6021, 75.0000
  292, 1,  4,100.0000, 39.0556,100.0000
  292, 2,  4, 75.0000, 46.5978, 75.0000
  293, 1,  4,100.0000, 39.0556,100.0000
  293, 2,  4, 75.0000, 46.5936, 75.0000
  294, 1,  4,100.0000, 39.0556,100.0000
  294, 2,  4, 75.0000, 46.5894, 75.0000
  295, 1,  4,100.0000, 39.0556,100.0000
  295, 2,  4, 75.0000, 46.5851, 75.0000
  296, 1,  4,100.0000, 39.0556,100.0000
  296, 2,  4, 75.0000, 46.5810, 75.0000
  297, 1,  4,100.0000, 39.0556,100.0000
  297, 2,  4, 75.0000, 46.5768, 75.0000
  298, 1,  4,100.0000, 39.0556,100.0000
  298, 2,  4, 75.0000, 46.5726, 75.0000
  299, 1,  4,100.0000, 39.0556,100.0000
  299, 2,  4, 75.0000, 46.5684, 75.0000
  300, 1,  4,100.0000, 39.0556,100.0000
  300, 2,  4, 75.0000, 46.5643, 75.0000
  301, 1,  4,100.0000, 39.0556,100.0000
  301, 2,  4, 75.0000, 46.5601, 75.0000
  302, 1,  4,100.0000, 39.0556,100.0000
  302, 2,  4, 75.0000, 46.5560, 75.0000
  303, 1,  4,100.0000, 39.0556,100.0000
  303, 2,  4, 75.0000, 46.5519, 75.0000
  304, 1,  4,100.0000, 39.0556,100.0000
  304, 2,  4, 75.0000, 46.5478, 75.0000
  305, 1,  4,100.0000, 39.0556,100.0000
  305, 2,  4, 75.0000, 46.5437, 75.0000
  306, 1,  4,100.0000, 39.0556,100.0000
  306, 2,  4, 75.0000, 46.5396, 75.0000
  307, 1,  4,100.0000, 39.0556,100.0000
  307, 2,  4, 75.0000, 46.5356, 75.0000
  308, 1,  4,100.0000, 39.0556,100.0000
  308, 2,  4, 75.0000, 46.5315, 75.0000
  309, 1,  4,100.0000, 39.0556,100.0000
  309, 2,  4, 75.0000, 46.5275, 75.0000
  310, 1,  4,100.0000, 39.0556,100.0000
  310, 2,  4, 75.0000, 46.5234, 75.0000
  311, 1,  4,100.0000, 39.0556,100.0000
  311, 2,  4, 75.0000, 46.5194, 75.0000
  312, 1,  4,100.0000, 39.0556,100.0000
  312, 2,  4, 75.0000, 46.5154, 75.0000
  313, 1,  4,100.0000, 39.0556,100.0000
  313, 2,  4, 75.0000, 46.5114, 75.0000
  314, 1,  4,100.0000, 39.0556,100.0000
  314, 2,  4, 75.0000, 46.5074, 75.0000
  315, 1,  4,100.0000, 39.0556,100.0000
  315, 2,  4, 75.0000, 46.5034, 75.0000
  316, 1,  4,100.0000, 39.0556,100.0000
  316, 2,  4, 75.0000, 46.4995, 75.0000
  317, 1,  4,100.0000, 39.0556,100.0000
  317, 2,  4, 75.0000, 46.4955, 75.0000
  318, 1,  4,100.0000, 39.0556,100.0000
  318, 2,  4, 75.0000, 46.4916, 75.0000
  319, 1,  4,100.0000, 39.0556,100.0000
  319, 2,  4, 75.0000, 46.4877, 75.0000
  320, 1,  4,100.0000, 39.0556,100.0000
  320, 2,  4, 75.0000, 46.4837, 75.0000
  321, 1,  4,100.0000, 39.0556,100.0000
  321, 2,  4, 75.0000, 46.4798, 75.0000
  322, 1,  4,100.0000, 39.0556,100.0000
  322, 2,  4, 75.0000, 46.4759, 75.0000
  323, 1,  4,100.0000, 39.0556,100.0000
  323, 2,  4, 75.0000, 46.4720, 75.0000
  324, 1,  4,100.0000, 39.0556,100.0000
  324, 2,  4, 75.0000, 46.4682, 75.0000
  325, 1,  4,100.0000, 39.0556,100.0000
  325, 2,  4, 75.0000, 46.4643, 75.0000
  326, 1,  4,100.0000, 39.0556,100.0000
  326, 2,  4, 75.0000, 46.4604, 75.0000
  327, 1,  4,100.0000, 39.0556,100.0000
  327, 2,  4, 75.0000, 46.4566, 75.0000
  328, 1,  4,100.0000, 39.0556,100.0000
  328, 2,  4, 75.0000, 46.4527, 75.0000
  329, 1,  4,100.0000, 39.0556,100.0000
  329, 2,  4, 75.0000, 46.4489, 75.0000
  330, 1,  4,100.0000, 39.0556,100.0000
  330, 2,  4, 75.0000, 46.4451, 75.0000
  331, 1,  4,100.0000, 39.0642,  0.0569
  331, 2,  4, 75.0000, 46.4417, 75.0000
  332, 1,  4,100.0000, 39.0558,  1.5460
  332, 2,  4, 75.0000, 46.4482, 75.0000
  333, 1,  4,100.0000, 39.0475,  3.0319
  333, 2,  4, 75.0000, 46.4547, 75.0000
  334, 1,  4,100.0000, 39.0392,  4.5146
  334, 2,  4, 75.0000, 46.4612, 75.0000
  335, 1,  4,100.0000, 39.0309,  5.9941
  335, 2,  4, 75.0000, 46.4676, 75.0000
  336, 1,  4,100.0000, 39.0234,  7.5731
  336, 2,  4, 75.0000, 46.4748, 75.0000
  337, 1,  4,100.0000, 39.0152,  9.0451
  337, 2,  4, 75.0000, 46.4811, 75.0000
  338, 1,  4,100.0000, 39.0069, 10.5138
  338, 2,  4, 75.0000, 46.4875, 75.0000
  339, 1,  4,100.0000, 38.9986, 11.9795
  339, 2,  4, 75.0000, 46.4938, 75.0000
  340, 1,  4,100.0000, 38.9904, 13.4419
  340, 2,  4, 75.0000, 46.5001, 75.0000
  341, 1,  4,100.0000, 38.9822, 14.9012
  341, 2,  4, 75.0000, 46.5063, 75.0000
  342, 1,  4,100.0000, 38.9739, 16.3574
  342, 2,  4, 75.0000, 46.5126, 75.0000
  343, 1,  4,100.0000, 38.9657, 17.8104
  343, 2,  4, 75.0000, 46.5188, 75.0000
  344, 1,  4,100.0000, 38.9576, 19.2603
  344, 2,  4, 75.0000, 46.5249, 75.0000
  345, 1,  4,100.0000, 38.9494, 20.7071
  345, 2,  4, 75.0000, 46.5311, 75.0000
  346, 1,  4,100.0000, 38.9413, 22.1508
  346, 2,  4, 75.0000, 46.5372, 75.0000
  347, 1,  4,100.0000, 38.9331, 23.5914
  347, 2,  4, 75.0000, 46.5433, 75.0000
  348, 1,  4,100.0000, 38.9250, 25.0289
  348, 2,  4, 75.0000, 46.5493, 75.0000
  349, 1,  4,100.0000, 38.9169, 26.4633
  349, 2,  4, 75.0000, 46.5553, 75.0000
  350, 1,  4,100.0000, 38.9089, 27.8946
  350, 2,  4, 75.0000, 46.5613, 75.0000
  351, 1,  4,100.0000, 38.9008, 29.3229
  351, 2,  4, 75.0000, 46.5673, 75.0000
  352, 1,  4,100.0000, 38.8927, 30.7482
  352, 2,  4, 75.0000, 46.5733, 75.0000
  353, 1,  4,100.0000, 38.8847, 32.1704
  353, 2,  4, 75.0000, 46.5792, 75.0000
  354, 1,  4,100.0000, 38.8767, 33.5896
  354, 2,  4, 75.0000, 46.5851, 75.0000
  355, 1,  4,100.0000, 38.8701, 35.1688
  355, 2,  4, 75.0000, 46.5920, 75.0000
  356, 1,  4,100.0000, 38.8620, 36.5790
  356, 2,  4, 75.0000, 46.5978, 75.0000
  357, 1,  4,100.0000, 38.8540, 37.9863
  357, 2,  4, 75.0000, 46.6036, 75.0000
  358, 1,  4,100.0000, 38.8461, 39.3905
  358, 2,  4, 75.0000, 46.6094, 75.0000
  359, 1,  4,100.0000, 38.8381, 40.7917
  359, 2,  4, 75.0000, 46.6151, 75.0000
  360, 1,  4,100.0000, 38.8302, 42.1898
  360, 2,  4, 75.0000, 46.6208, 75.0000
  361, 1,  4,100.0000, 38.8222, 43.5851
  361, 2,  4, 75.0000, 46.6265, 75.0000
  362, 1,  4,100.0000, 38.8143, 44.9773
  362, 2,  4, 75.0000, 46.6322, 75.0000
  363, 1,  4,100.0000, 38.8072, 46.4680
  363, 2,  4, 75.0000, 46.6385, 75.0000
  364, 1,  4,100.0000, 38.7993, 47.8520
  364, 2,  4, 75.0000, 46.6441, 75.0000
  365, 1,  4,100.0000, 38.7914, 49.2331
  365, 2,  4, 75.0000, 46.6496, 75.0000
  366, 1,  4,100.0000, 38.7836, 50.6112
  366, 2,  4, 75.0000, 46.6552, 75.0000
  367, 1,  4,100.0000, 38.7757, 51.9864
  367, 2,  4, 75.0000, 46.6607, 75.0000
  368, 1,  4,100.0000, 38.7678, 53.3587
  368, 2,  4, 75.0000, 46.6662, 75.0000
  369, 1,  4,100.0000, 38.7600, 54.7280
  369, 2,  4, 75.0000, 46.6716, 75.0000
  370, 1,  4,100.0000, 38.7522, 56.0944
  370, 2,  4, 75.0000, 46.6770, 75.0000
  371, 1,  4,100.0000, 38.7444, 57.4579
  371, 2,  4, 75.0000, 46.6824, 75.0000
  372, 1,  4,100.0000, 38.7366, 58.8184
  372, 2,  4, 75.0000, 46.6878, 75.0000
  373, 1,  4,100.0000, 38.7302, 60.3381
  373, 2,  4, 75.0000, 46.6943, 75.0000
  374, 1,  4,100.0000, 38.7224, 61.6879
  374, 2,  4, 75.0000, 46.6996, 75.0000
  375, 1,  4,100.0000, 38.7146, 63.0348
  375, 2,  4, 75.0000, 46.7048, 75.0000
  376, 1,  4,100.0000, 38.7068, 64.3788
  376, 2,  4, 75.0000, 46.7101, 75.0000
  377, 1,  4,100.0000, 38.6990, 65.7200
  377, 2,  4, 75.0000, 46.7153, 75.0000
  378, 1,  4,100.0000, 38.6921, 67.1577
  378, 2,  4, 75.0000, 46.7212, 75.0000
  379, 1,  4,100.0000, 38.6843, 68.4894
  379, 2,  4, 75.0000, 46.7263, 75.0000
  380, 1,  4,100.0000, 38.6766, 69.8181
  380, 2,  4, 75.0000, 46.7315, 75.0000
  381, 1,  4,100.0000, 38.6689, 71.1441
  381, 2,  4, 75.0000, 46.7366, 75.0000
  382, 1,  4,100.0000, 38.6612, 72.4671
  382, 2,  4, 75.0000, 46.7416, 75.0000
  383, 1,  4,100.0000, 38.6534, 73.7873
  383, 2,  4, 75.0000, 46.7467, 75.0000
  384, 1,  4,100.0000, 38.6470, 75.2634
  384, 2,  4, 75.0000, 46.7528, 75.0000
  385, 1,  4,100.0000, 38.6393, 76.5700
  385, 2,  4, 75.0000, 46.7577, 75.0000
  386, 1,  4,100.0000, 38.6316, 77.8737
  386, 2,  4, 75.0000, 46.7626, 75.0000
  387, 1,  4,100.0000, 38.6247, 79.2726
  387, 2,  4, 75.0000, 46.7682, 75.0000
  388, 1,  4,100.0000, 38.6169, 80.5648
  388, 2,  4, 75.0000, 46.7730, 75.0000
  389, 1,  4,100.0000, 38.6092, 81.8541
  389, 2,  4, 75.0000, 46.7779, 75.0000
  390, 1,  4,100.0000, 38.6015, 83.1407
  390, 2,  4, 75.0000, 46.7827, 75.0000
  391, 1,  4,100.0000, 38.5950, 84.5778
  391, 2,  4, 75.0000, 46.7885, 75.0000
  392, 1,  4,100.0000, 38.5880, 85.9489
  392, 2,  4, 75.0000, 46.7938, 75.0000
  393, 1,  4,100.0000, 38.5802, 87.2057
  393, 2,  4, 75.0000, 46.7984, 75.0000
  394, 1,  4,100.0000, 38.5723, 88.4597
  394, 2,  4, 75.0000, 46.8029, 75.0000
  395, 1,  4,100.0000, 38.5657, 89.8666
  395, 2,  4, 75.0000, 46.8085, 75.0000
  396, 1,  4,100.0000, 38.5586, 91.1959
  396, 2,  4, 75.0000, 46.8136, 75.0000
  397, 1,  4,100.0000, 38.5505, 92.4091
  397, 2,  4, 75.0000, 46.8178, 75.0000
  398, 1,  4,100.0000, 38.5437, 93.7688
  398, 2,  4, 75.0000, 46.8231, 75.0000
  399, 1,  4,100.0000, 38.5361, 95.0363
  399, 2,  4, 75.0000, 46.8277, 75.0000
  400, 1,  4,100.0000, 38.5296, 96.4328
  400, 2,  4, 75.0000, 46.8332, 75.0000
  401, 1,  4,100.0000, 38.5218, 97.6588
  401, 2,  4, 75.0000, 46.8375, 75.0000
  402, 1,  4,100.0000, 38.5138, 98.8566
  402, 2,  4, 75.0000, 46.8417, 75.0000
  403, 1,  4,100.0000, 38.5033, 99.7289
  403, 2,  4, 75.0000, 46.8437, 75.0000
  404, 1,  4,100.0000, 38.4880,100.0000
  404, 2,  4, 75.0000, 46.8419, 75.0000
  405, 1,  4,100.0000, 38.4707,100.0000
  405, 2,  4, 75.0000, 46.8382, 75.0000
  406, 1,  4,100.0000, 38.4534,100.0000
  406, 2,  4, 75.0000, 46.8346, 75.0000
  407, 1,  4,100.0000, 38.4362,100.0000
  407, 2,  4, 75.0000, 46.8309, 75.0000
  408, 1,  4,100.0000, 38.4190,100.0000
  408, 2,  4, 75.0000, 46.8273, 75.0000
  409, 1,  4,100.0000, 38.4019,100.0000
  409, 2,  4, 75.0000, 46.8237, 75.0000
  410, 1,  4,100.0000, 38.3849,100.0000
  410, 2,  4, 75.0000, 46.8201, 75.0000
  411, 1,  4,100.0000, 38.3679,100.0000
  411, 2,  4, 75.0000, 46.8165, 75.0000
  412, 1,  4,100.0000, 38.3510,100.0000
  412, 2,  4, 75.0000, 46.8129, 75.0000
  413, 1,  4,100.0000, 38.3341,100.0000
  413, 2,  4, 75.0000, 46.8093, 75.0000
  414, 1,  4,100.0000, 38.3173,100.0000
  414, 2,  4, 75.0000, 46.8057, 75.0000
  415, 1,  4,100.0000, 38.3005,100.0000
  415, 2,  4, 75.0000, 46.8022, 75.0000
  416, 1,  4,100.0000, 38.2838,100.0000
  416, 2,  4, 75.0000, 46.7986, 75.0000
  417, 1,  4,100.0000, 38.2671,100.0000
  417, 2,  4, 75.0000, 46.7951, 75.0000
  418, 1,  4,100.0000, 38.2505,100.0000
  418, 2,  4, 75.0000, 46.7915, 75.0000
  419, 1,  4,100.0000, 38.2339,100.0000
  419, 2,  4, 75.0000, 46.7880, 75.0000
  420, 1,  4,100.0000, 38.2174,100.0000
  420, 2,  4, 75.0000, 46.7845, 75.0000
  421, 1,  4,100.0000, 38.2010,100.0000
  421, 2,  4, 75.0000, 46.7810, 75.0000
  422, 1,  4,100.0000, 38.1846,100.0000
  422, 2,  4, 75.0000, 46.7775, 75.0000
  423, 1,  4,100.0000, 38.1682,100.0000
  423, 2,  4, 75.0000, 46.7740, 75.0000
  424, 1,  4,100.0000, 38.1520,100.0000
  424, 2,  4, 75.0000, 46.7705, 75.0000
  425, 1,  4,100.0000, 38.1357,100.0000
  425, 2,  4, 75.0000, 46.7670, 75.0000
  426, 1,  4,100.0000, 38.1195,100.0000
  426, 2,  4, 75.0000, 46.7636, 75.0000
  427, 1,  4,100.0000, 38.1034,100.0000
  427, 2,  4, 75.0000, 46.7601, 75.0000
  428, 1,  4,100.0000, 38.0873,100.0000
  428, 2,  4, 75.0000, 46.7566, 75.0000
  429, 1,  4,100.0000, 38.0713,100.0000
  429, 2,  4, 75.0000, 46.7532, 75.0000
  430, 1,  4,100.0000, 38.0553,100.0000
  430, 2,  4, 75.0000, 46.7498, 75.0000
  431, 1,  4,100.0000, 38.0394,100.0000
  431, 2,  4, 75.0000, 46.7463, 75.0000
  432, 1,  4,100.0000, 38.0235,100.0000
  432, 2,  4, 75.0000, 46.7429, 75.0000
  433, 1,  4,100.0000, 38.0076,100.0000
  433, 2,  4, 75.0000, 46.7395, 75.0000
  434, 1,  4,100.0000, 37.9919,100.0000
  434, 2,  4, 75.0000, 46.7361, 75.0000
  435, 1,  4,100.0000, 37.9761,100.0000
  435, 2,  4, 75.0000, 46.7327, 75.0000
  436, 1,  4,100.0000, 37.9605,100.0000
  436, 2,  4, 75.0000, 46.7293, 75.0000
  437, 1,  4,100.0000, 37.9448,100.0000
  437, 2,  4, 75.0000, 46.7260, 75.0000
  438, 1,  4,100.0000, 37.9292,100.0000
  438, 2,  4, 75.0000, 46.7226, 75.0000
  439, 1,  4,100.0000, 37.9137,100.0000
  439, 2,  4, 75.0000, 46.7192, 75.0000
  440, 1,  4,100.0000, 37.8982,100.0000
  440, 2,  4, 75.0000, 46.7159, 75.0000
  441, 1,  4,100.0000, 37.8828,100.0000
  441, 2,  4, 75.0000, 46.7125, 75.0000
  442, 1,  4,100.0000, 37.8674,100.0000
  442, 2,  4, 75.0000, 46.7092, 75.0000
  443, 1,  4,100.0000, 37.8520,100.0000
  443, 2,  4, 75.0000, 46.7059, 75.0000
  444, 1,  4,100.0000, 37.8367,100.0000
  444, 2,  4, 75.0000, 46.7025, 75.0000
  445, 1,  4,100.0000, 37.8215,100.0000
  445, 2,  4, 75.0000, 46.6992, 75.0000
  446, 1,  4,100.0000, 37.8063,100.0000
  446, 2,  4, 75.0000, 46.6959, 75.0000
  447, 1,  4,100.0000, 37.7911,100.0000
  447, 2,  4, 75.0000, 46.6926, 75.0000
  448, 1,  4,100.0000, 37.7760,100.0000
  448, 2,  4, 75.0000, 46.6893, 75.0000
  449, 1,  4,100.0000, 37.7610,100.0000
  449, 2,  4, 75.0000, 46.6860, 75.0000
  450, 1,  4,100.0000, 37.7460,100.0000
  450, 2,  4, 75.0000, 46.6828, 75.0000
  451, 1,  4,100.0000, 37.7310,100.0000
  451, 2,  4, 75.0000, 46.6795, 75.0000
  452, 1,  4,100.0000, 37.7161,100.0000
  452, 2,  4, 75.0000, 46.6762, 75.0000
  453, 1,  4,100.0000, 37.7012,100.0000
  453, 2,  4, 75.0000, 46.6730, 75.0000
  454, 1,  4,100.0000, 37.6864,100.0000
  454, 2,  4, 75.0000, 46.6698, 75.0000
  455, 1,  4,100.0000, 37.6716,100.0000
  455, 2,  4, 75.0000, 46.6665, 75.0000
  456, 1,  4,100.0000, 37.6569,100.0000
  456, 2,  4, 75.0000, 46.6633, 75.0000
  457, 1,  4,100.0000, 37.6422,100.0000
  457, 2,  4, 75.0000, 46.6601, 75.0000
  458, 1,  4,100.0000, 37.6275,100.0000
  458, 2,  4, 75.0000, 46.6568, 75.0000
  459, 1,  4,100.0000, 37.6129,100.0000
  459, 2,  4, 75.0000, 46.6536, 75.0000
  460, 1,  4,100.0000, 37.5983,100.0000
  460, 2,  4, 75.0000, 46.6504, 75.0000
  461, 1,  4,100.0000, 37.5838,100.0000
  461, 2,  4, 75.0000, 46.6473, 75.0000
  462, 1,  4,100.0000, 37.5693,100.0000
  462, 2,  4, 75.0000, 46.6441, 75.0000
  463, 1,  4,100.0000, 37.5549,100.0000
  463, 2,  4, 75.0000, 46.6409, 75.0000
  464, 1,  4,100.0000, 37.5405,100.0000
  464, 2,  4, 75.0000, 46.6377, 75.0000
  465, 1,  4,100.0000, 37.5262,100.0000
  465, 2,  4, 75.0000, 46.6346, 75.0000
  466, 1,  4,100.0000, 37.5119,100.0000
  466, 2,  4, 75.0000, 46.6314, 75.0000
  467, 1,  4,100.0000, 37.4976,100.0000
  467, 2,  4, 75.0000, 46.6283, 75.0000
  468, 1,  4,100.0000, 37.4834,100.0000
  468, 2,  4, 75.0000, 46.6251, 75.0000
  469, 1,  4,100.0000, 37.4692,100.0000
  469, 2,  4, 75.0000, 46.6220, 75.0000
  470, 1,  4,100.0000, 37.4551,100.0000
  470, 2,  4, 75.0000, 46.6189, 75.0000
  471, 1,  4,100.0000, 37.4410,100.0000
  471, 2,  4, 75.0000, 46.6157, 75.0000
  472, 1,  4,100.0000, 37.4270,100.0000
  472, 2,  4, 75.0000, 46.6126, 75.0000
  473, 1,  4,100.0000, 37.4130,100.0000
  473, 2,  4, 75.0000, 46.6095, 75.0000
  474, 1,  4,100.0000, 37.3990,100.0000
  474, 2,  4, 75.0000, 46.6064, 75.0000
  475, 1,  4,100.0000, 37.3851,100.0000
  475, 2,  4, 75.0000, 46.6033, 75.0000
  476, 1,  4,100.0000, 37.3712,100.0000
  476, 2,  4, 75.0000, 46.6003, 75.0000
  477, 1,  4,100.0000, 37.3574,100.0000
  477, 2,  4, 75.0000, 46.5972, 75.0000
  478, 1,  4,100.0000, 37.3436,100.0000
  478, 2,  4, 75.0000, 46.5941, 75.0000
  479, 1,  4,100.0000, 37.3298,100.0000
  479, 2,  4, 75.0000, 46.5910, 75.0000
  480, 1,  4,100.0000, 37.3161,100.0000
  480, 2,  4, 75.0000, 46.5880, 75.0000
  481, 1,  4,100.0000, 37.3024,100.0000
  481, 2,  4, 75.0000, 46.5849, 75.0000
  482, 1,  4,100.0000, 37.2888,100.0000
  482, 2,  4, 75.0000, 46.5819, 75.0000
  483, 1,  4,100.0000, 37.2752,100.0000
  483, 2,  4, 75.0000, 46.5789, 75.0000
  484, 1,  4,100.0000, 37.2616,100.0000
  484, 2,  4, 75.0000, 46.5758, 75.0000
  485, 1,  4,100.0000, 37.2481,100.0000
  485, 2,  4, 75.0000, 46.5728, 75.0000
  486, 1,  4,100.0000, 37.2346,100.0000
  486, 2,  4, 75.0000, 46.5698, 75.0000
  487, 1,  4,100.0000, 37.2212,100.0000
  487, 2,  4, 75.0000, 46.5668, 75.0000
  488, 1,  4,100.0000, 37.2078,100.0000
  488, 2,  4, 75.0000, 46.5638, 75.0000
  489, 1,  4,100.0000, 37.1944,100.0000
  489, 2,  4, 75.0000, 46.5608, 75.0000
  490, 1,  4,100.0000, 37.1811,100.0000
  490, 2,  4, 75.0000, 46.5578, 75.0000
  491, 1,  4,100.0000, 37.1678,100.0000
  491, 2,  4, 75.0000, 46.5548, 75.0000
  492, 1,  4,100.0000, 37.1546,100.0000
  492, 2,  4, 75.0000, 46.5519, 75.0000
  493, 1,  4,100.0000, 37.1414,100.0000
  493, 2,  4, 75.0000, 46.5489, 75.0000
  494, 1,  4,100.0000, 37.1282,100.0000
  494, 2,  4, 75.0000, 46.5459, 75.0000
  495, 1,  4,100.0000, 37.1151,100.0000
  495, 2,  4, 75.0000, 46.5430, 75.0000
  496, 1,  4,100.0000, 37.1020,100.0000
  496, 2,  4, 75.0000, 46.5400, 75.0000
  497, 1,  4,100.0000, 37.0889,100.0000
  497, 2,  4, 75.0000, 46.5371, 75.0000
  498, 1,  4,100.0000, 37.0759,100.0000
  498, 2,  4, 75.0000, 46.5342, 75.0000
  499, 1,  4,100.0000, 37.0629,100.0000
  499, 2,  4, 75.0000, 46.5312, 75.0000
  500, 1,  4,100.0000, 37.0500,100.0000
  500, 2,  4, 75.0000, 46.5283, 75.0000
  501, 1,  4,100.0000, 37.0371,100.0000
  501, 2,  4, 75.0000, 46.5254, 75.0000
  502, 1,  4,100.0000, 37.0242,100.0000
  502, 2,  4, 75.0000, 46.5225, 75.0000
  503, 1,  4,100.0000, 37.0114,100.0000
  503, 2,  4, 75.0000, 46.5196, 75.0000
  504, 1,  4,100.0000, 36.9986,100.0000
  504, 2,  4, 75.0000, 46.5167, 75.0000
  505, 1,  4,100.0000, 36.9858,100.0000
  505, 2,  4, 75.0000, 46.5138, 75.0000
  506, 1,  4,100.0000, 36.9731,100.0000
  506, 2,  4, 75.0000, 46.5109, 75.0000
  507, 1,  4,100.0000, 36.9604,100.0000
  507, 2,  4, 75.0000, 46.5080, 75.0000
  508, 1,  4,100.0000, 36.9478,100.0000
  508, 2,  4, 75.0000, 46.5052, 75.0000
  509, 1,  4,100.0000, 36.9352,100.0000
  509, 2,  4, 75.0000, 46.5023, 75.0000
  510, 1,  4,100.0000, 36.9226,100.0000
  510, 2,  4, 75.0000, 46.4995, 75.0000
  511, 1,  4,100.0000, 36.9100,100.0000
  511, 2,  4, 75.0000, 46.4966, 75.0000
  512, 1,  4,100.0000, 36.8975,100.0000
  512, 2,  4, 75.0000, 46.4938, 75.0000
  513, 1,  4,100.0000, 36.8850,100.0000
  513, 2,  4, 75.0000, 46.4909, 75.0000
  514, 1,  4,100.0000, 36.8726,100.0000
  514, 2,  4, 75.0000, 46.4881, 75.0000
  515, 1,  4,100.0000, 36.8602,100.0000
  515, 2,  4, 75.0000, 46.4853, 75.0000
  516, 1,  4,100.0000, 36.8478,100.0000
  516, 2,  4, 75.0000, 46.4824, 75.0000
  517, 1,  4,100.0000, 36.8355,100.0000
  517, 2,  4, 75.0000, 46.4796, 75.0000
  518, 1,  4,100.0000, 36.8232,100.0000
  518, 2,  4, 75.0000, 46.4768, 75.0000
  519, 1,  4,100.0000, 36.8109,100.0000
  519, 2,  4, 75.0000, 46.4740, 75.0000
  520, 1,  4,100.0000, 36.7987,100.0000
  520, 2,  4, 75.0000, 46.4712, 75.0000
  521, 1,  4,100.0000, 36.7865,100.0000
  521, 2,  4, 75.0000, 46.4684, 75.0000
  522, 1,  4,100.0000, 36.7743,100.0000
  522, 2,  4, 75.0000, 46.4656, 75.0000
  523, 1,  4,100.0000, 36.7622,100.0000
  523, 2,  4, 75.0000, 46.4629, 75.0000
  524, 1,  4,100.0000, 36.7501,100.0000
  524, 2,  4, 75.0000, 46.4601, 75.0000
  525, 1,  4,100.0000, 36.7380,100.0000
  525, 2,  4, 75.0000, 46.4573, 75.0000
  526, 1,  4,100.0000, 36.7260,100.0000
  526, 2,  4, 75.0000, 46.4546, 75.0000
  527, 1,  4,100.0000, 36.7140,100.0000
  527, 2,  4, 75.0000, 46.4518, 75.0000
  528, 1,  4,100.0000, 36.7020,100.0000
  528, 2,  4, 75.0000, 46.4491, 75.0000
  529, 1,  4,100.0000, 36.6901,100.0000
  529, 2,  4, 75.0000, 46.4463, 75.0000
  530, 1,  4,100.0000, 36.6782,100.0000
  530, 2,  4, 75.0000, 46.4436, 75.0000
  531, 1,  4,100.0000, 36.6663,100.0000
  531, 2,  4, 75.0000, 46.4409, 75.0000
  532, 1,  4,100.0000, 36.6545,100.0000
  532, 2,  4, 75.0000, 46.4381, 75.0000
  533, 1,  4,100.0000, 36.6427,100.0000
  533, 2,  4, 75.0000, 46.4354, 75.0000
  534, 1,  4,100.0000, 36.6309,100.0000
  534, 2,  4, 75.0000, 46.4327, 75.0000
  535, 1,  4,100.0000, 36.6192,100.0000
  535, 2,  4, 75.0000, 46.4300, 75.0000
