method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  558, 1,  1,      0.00,1000.00, 14.66,0.0000,0.0000,  1,  2
dp   ,  558, 1,  2,    100.00,  36.36, 20.96,1.0000,0.0000,  1,  3
dp   ,  558, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  558, 1,  4,     75.00,  46.37, 30.97,1.0000,0.0000,  2,  3
dp   ,  558, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  558, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  559, 1,  1,      0.00,1000.00, 14.64,0.0000,0.0000,  1,  2
dp   ,  559, 1,  2,    100.00,  36.35, 20.94,1.0000,0.0000,  1,  3
dp   ,  559, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  559, 1,  4,     75.00,  46.37, 30.96,1.0000,0.0000,  2,  3
dp   ,  559, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  559, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  560, 1,  1,      0.00,1000.00, 14.63,0.0000,0.0000,  1,  2
dp   ,  560, 1,  2,    100.00,  36.34, 20.93,1.0000,0.0000,  1,  3
dp   ,  560, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  560, 1,  4,     75.00,  46.36, 30.96,1.0000,0.0000,  2,  3
dp   ,  560, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  560, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  561, 1,  1,      0.00,1000.00, 14.62,0.0000,0.0000,  1,  2
dp   ,  561, 1,  2,    100.00,  36.32, 20.92,1.0000,0.0000,  1,  3
dp   ,  561, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  561, 1,  4,     75.00,  46.36, 30.96,1.0000,0.0000,  2,  3
dp   ,  561, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  561, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  562, 1,  1,      0.00,1000.00, 14.61,0.0000,0.0000,  1,  2
dp   ,  562, 1,  2,    100.00,  36.31, 20.91,1.0000,0.0000,  1,  3
dp   ,  562, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  562, 1,  4,     75.00,  46.36, 30.96,1.0000,0.0000,  2,  3
dp   ,  562, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  562, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  563, 1,  1,      0.00,1000.00, 14.60,0.0000,0.0000,  1,  2
dp   ,  563, 1,  2,    100.00,  36.30, 20.90,1.0000,0.0000,  1,  3
dp   ,  563, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  563, 1,  4,     75.00,  46.36, 30.95,1.0000,0.0000,  2,  3
dp   ,  563, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  563, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  564, 1,  1,      0.00,1000.00, 14.59,0.0000,0.0000,  1,  2
dp   ,  564, 1,  2,    100.00,  36.29, 20.89,1.0000,0.0000,  1,  3
dp   ,  564, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  564, 1,  4,     75.00,  46.35, 30.95,1.0000,0.0000,  2,  3
dp   ,  564, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  564, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  565, 1,  1,      0.00,1000.00, 14.58,0.0000,0.0000,  1,  2
dp   ,  565, 1,  2,    100.00,  36.28, 20.88,1.0000,0.0000,  1,  3
dp   ,  565, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  565, 1,  4,     75.00,  46.35, 30.95,1.0000,0.0000,  2,  3
dp   ,  565, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  565, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  566, 1,  1,      0.00,1000.00, 14.57,0.0000,0.0000,  1,  2
dp   ,  566, 1,  2,    100.00,  36.27, 20.87,1.0000,0.0000,  1,  3
dp   ,  566, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  566, 1,  4,     75.00,  46.35, 30.95,1.0000,0.0000,  2,  3
dp   ,  566, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  566, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  567, 1,  1,      0.00,1000.00, 14.56,0.0000,0.0000,  1,  2
dp   ,  567, 1,  2,    100.00,  36.26, 20.86,1.0000,0.0000,  1,  3
dp   ,  567, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  567, 1,  4,     75.00,  46.35, 30.94,1.0000,0.0000,  2,  3
dp   ,  567, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  567, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  568, 1,  1,      0.00,1000.00, 14.55,0.0000,0.0000,  1,  2
dp   ,  568, 1,  2,    100.00,  36.25, 20.85,1.0000,0.0000,  1,  3
dp   ,  568, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  568, 1,  4,     75.00,  46.34, 30.94,1.0000,0.0000,  2,  3
dp   ,  568, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  568, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  569, 1,  1,      0.00,1000.00, 14.54,0.0000,0.0000,  1,  2
dp   ,  569, 1,  2,    100.00,  36.24, 20.84,1.0000,0.0000,  1,  3
dp   ,  569, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  569, 1,  4,     75.00,  46.34, 30.94,1.0000,0.0000,  2,  3
dp   ,  569, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  569, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  570, 1,  1,      0.00,1000.00, 14.53,0.0000,0.0000,  1,  2
dp   ,  570, 1,  2,    100.00,  36.23, 20.83,1.0000,0.0000,  1,  3
dp   ,  570, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  570, 1,  4,     75.00,  46.34, 30.94,1.0000,0.0000,  2,  3
dp   ,  570, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  570, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  571, 1,  1,      0.00,1000.00, 14.51,0.0000,0.0000,  1,  2
dp   ,  571, 1,  2,    100.00,  36.22, 20.81,1.0000,0.0000,  1,  3
dp   ,  571, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  571, 1,  4,     75.00,  46.34, 30.93,1.0000,0.0000,  2,  3
dp   ,  571, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  571, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  572, 1,  1,      0.00,1000.00, 14.50,0.0000,0.0000,  1,  2
dp   ,  572, 1,  2,    100.00,  36.21, 20.80,1.0000,0.0000,  1,  3
dp   ,  572, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  572, 1,  4,     75.00,  46.33, 30.93,1.0000,0.0000,  2,  3
dp   ,  572, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  572, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  573, 1,  1,      0.00,1000.00, 14.49,0.0000,0.0000,  1,  2
dp   ,  573, 1,  2,    100.00,  36.20, 20.79,1.0000,0.0000,  1,  3
dp   ,  573, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  573, 1,  4,     75.00,  46.33, 30.93,1.0000,0.0000,  2,  3
dp   ,  573, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  573, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  574, 1,  1,      0.00,1000.00, 14.48,0.0000,0.0000,  1,  2
dp   ,  574, 1,  2,    100.00,  36.18, 20.78,1.0000,0.0000,  1,  3
dp   ,  574, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  574, 1,  4,     75.00,  46.33, 30.93,1.0000,0.0000,  2,  3
dp   ,  574, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  574, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  575, 1,  1,      0.00,1000.00, 14.47,0.0000,0.0000,  1,  2
dp   ,  575, 1,  2,    100.00,  36.17, 20.77,1.0000,0.0000,  1,  3
dp   ,  575, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  575, 1,  4,     75.00,  46.33, 30.92,1.0000,0.0000,  2,  3
dp   ,  575, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  575, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  576, 1,  1,      0.00,1000.00, 14.46,0.0000,0.0000,  1,  2
dp   ,  576, 1,  2,    100.00,  36.16, 20.76,1.0000,0.0000,  1,  3
dp   ,  576, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  576, 1,  4,     75.00,  46.32, 30.92,1.0000,0.0000,  2,  3
dp   ,  576, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  576, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  577, 1,  1,      0.00,1000.00, 14.45,0.0000,0.0000,  1,  2
dp   ,  577, 1,  2,    100.00,  36.15, 20.75,1.0000,0.0000,  1,  3
dp   ,  577, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  577, 1,  4,     75.00,  46.32, 30.92,1.0000,0.0000,  2,  3
dp   ,  577, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  577, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  578, 1,  1,      0.00,1000.00, 14.44,0.0000,0.0000,  1,  2
dp   ,  578, 1,  2,    100.00,  36.14, 20.74,1.0000,0.0000,  1,  3
dp   ,  578, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  578, 1,  4,     75.00,  46.32, 30.92,1.0000,0.0000,  2,  3
dp   ,  578, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  578, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  579, 1,  1,      0.00,1000.00, 14.43,0.0000,0.0000,  1,  2
dp   ,  579, 1,  2,    100.00,  36.13, 20.73,1.0000,0.0000,  1,  3
dp   ,  579, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  579, 1,  4,     75.00,  46.32, 30.91,1.0000,0.0000,  2,  3
dp   ,  579, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  579, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  580, 1,  1,      0.00,1000.00, 14.42,0.0000,0.0000,  1,  2
dp   ,  580, 1,  2,    100.00,  36.12, 20.72,1.0000,0.0000,  1,  3
dp   ,  580, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  580, 1,  4,     75.00,  46.31, 30.91,1.0000,0.0000,  2,  3
dp   ,  580, 1,  5,      0.00,  48.16, 48.16,0.0000,0.0000,  2,  4
dp   ,  580, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  581, 1,  1,      0.00,1000.00, 14.41,0.0000,0.0000,  1,  2
dp   ,  581, 1,  2,    100.00,  36.11, 20.71,1.0000,0.0000,  1,  3
dp   ,  581, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  581, 1,  4,     75.00,  46.31, 30.91,1.0000,0.0000,  2,  3
dp   ,  581, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  581, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  582, 1,  1,      0.00,1000.00, 14.40,0.0000,0.0000,  1,  2
dp   ,  582, 1,  2,    100.00,  36.10, 20.70,1.0000,0.0000,  1,  3
dp   ,  582, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  582, 1,  4,     75.00,  46.31, 30.91,1.0000,0.0000,  2,  3
dp   ,  582, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  582, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  583, 1,  1,      0.00,1000.00, 14.39,0.0000,0.0000,  1,  2
dp   ,  583, 1,  2,    100.00,  36.09, 20.69,1.0000,0.0000,  1,  3
dp   ,  583, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  583, 1,  4,     75.00,  46.31, 30.90,1.0000,0.0000,  2,  3
dp   ,  583, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  583, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  584, 1,  1,      0.00,1000.00, 14.38,0.0000,0.0000,  1,  2
dp   ,  584, 1,  2,    100.00,  36.08, 20.68,1.0000,0.0000,  1,  3
dp   ,  584, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  584, 1,  4,     75.00,  46.30, 30.90,1.0000,0.0000,  2,  3
dp   ,  584, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  584, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  585, 1,  1,      0.00,1000.00, 14.37,0.0000,0.0000,  1,  2
dp   ,  585, 1,  2,    100.00,  36.07, 20.67,1.0000,0.0000,  1,  3
dp   ,  585, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  585, 1,  4,     75.00,  46.30, 30.90,1.0000,0.0000,  2,  3
dp   ,  585, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  585, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  586, 1,  1,      0.00,1000.00, 14.36,0.0000,0.0000,  1,  2
dp   ,  586, 1,  2,    100.00,  36.06, 20.66,1.0000,0.0000,  1,  3
dp   ,  586, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  586, 1,  4,     75.00,  46.30, 30.90,1.0000,0.0000,  2,  3
dp   ,  586, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  586, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  587, 1,  1,      0.00,1000.00, 14.35,0.0000,0.0000,  1,  2
dp   ,  587, 1,  2,    100.00,  36.05, 20.65,1.0000,0.0000,  1,  3
dp   ,  587, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  587, 1,  4,     75.00,  46.30, 30.89,1.0000,0.0000,  2,  3
dp   ,  587, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  587, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  588, 1,  1,      0.00,1000.00, 14.34,0.0000,0.0000,  1,  2
dp   ,  588, 1,  2,    100.00,  36.04, 20.64,1.0000,0.0000,  1,  3
dp   ,  588, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  588, 1,  4,     75.00,  46.29, 30.89,1.0000,0.0000,  2,  3
dp   ,  588, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  588, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  589, 1,  1,      0.00,1000.00, 14.33,0.0000,0.0000,  1,  2
dp   ,  589, 1,  2,    100.00,  36.03, 20.63,1.0000,0.0000,  1,  3
dp   ,  589, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  589, 1,  4,     75.00,  46.29, 30.89,1.0000,0.0000,  2,  3
dp   ,  589, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  589, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  590, 1,  1,      0.00,1000.00, 14.32,0.0000,0.0000,  1,  2
dp   ,  590, 1,  2,    100.00,  36.02, 20.62,1.0000,0.0000,  1,  3
dp   ,  590, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  590, 1,  4,     75.00,  46.29, 30.89,1.0000,0.0000,  2,  3
dp   ,  590, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  590, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  591, 1,  1,      0.00,1000.00, 14.31,0.0000,0.0000,  1,  2
dp   ,  591, 1,  2,    100.00,  36.01, 20.61,1.0000,0.0000,  1,  3
dp   ,  591, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  591, 1,  4,     75.00,  46.29, 30.88,1.0000,0.0000,  2,  3
dp   ,  591, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  591, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  592, 1,  1,      0.00,1000.00, 14.30,0.0000,0.0000,  1,  2
dp   ,  592, 1,  2,    100.00,  36.00, 20.60,1.0000,0.0000,  1,  3
dp   ,  592, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  592, 1,  4,     75.00,  46.28, 30.88,1.0000,0.0000,  2,  3
dp   ,  592, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  592, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  593, 1,  1,      0.00,1000.00, 14.29,0.0000,0.0000,  1,  2
dp   ,  593, 1,  2,    100.00,  35.99, 20.59,1.0000,0.0000,  1,  3
dp   ,  593, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  593, 1,  4,     75.00,  46.28, 30.88,1.0000,0.0000,  2,  3
dp   ,  593, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  593, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  594, 1,  1,      0.00,1000.00, 14.28,0.0000,0.0000,  1,  2
dp   ,  594, 1,  2,    100.00,  35.98, 20.58,1.0000,0.0000,  1,  3
dp   ,  594, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  594, 1,  4,     75.00,  46.28, 30.88,1.0000,0.0000,  2,  3
dp   ,  594, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  594, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  595, 1,  1,      0.00,1000.00, 14.27,0.0000,0.0000,  1,  2
dp   ,  595, 1,  2,    100.00,  35.97, 20.57,1.0000,0.0000,  1,  3
dp   ,  595, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  595, 1,  4,     75.00,  46.28, 30.88,1.0000,0.0000,  2,  3
dp   ,  595, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  595, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  596, 1,  1,      0.00,1000.00, 14.26,0.0000,0.0000,  1,  2
dp   ,  596, 1,  2,    100.00,  35.96, 20.56,1.0000,0.0000,  1,  3
dp   ,  596, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  596, 1,  4,     75.00,  46.28, 30.87,1.0000,0.0000,  2,  3
dp   ,  596, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  596, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  597, 1,  1,      0.00,1000.00, 14.25,0.0000,0.0000,  1,  2
dp   ,  597, 1,  2,    100.00,  35.95, 20.55,1.0000,0.0000,  1,  3
dp   ,  597, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  597, 1,  4,     75.00,  46.27, 30.87,1.0000,0.0000,  2,  3
dp   ,  597, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  597, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  598, 1,  1,      0.00,1000.00, 14.24,0.0000,0.0000,  1,  2
dp   ,  598, 1,  2,    100.00,  35.94, 20.54,1.0000,0.0000,  1,  3
dp   ,  598, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  598, 1,  4,     75.00,  46.27, 30.87,1.0000,0.0000,  2,  3
dp   ,  598, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  598, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  599, 1,  1,      0.00,1000.00, 14.23,0.0000,0.0000,  1,  2
dp   ,  599, 1,  2,    100.00,  35.93, 20.53,1.0000,0.0000,  1,  3
dp   ,  599, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  599, 1,  4,     75.00,  46.27, 30.87,1.0000,0.0000,  2,  3
dp   ,  599, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  599, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  600, 1,  1,      0.00,1000.00, 14.22,0.0000,0.0000,  1,  2
dp   ,  600, 1,  2,    100.00,  35.92, 20.52,1.0000,0.0000,  1,  3
dp   ,  600, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  600, 1,  4,     75.00,  46.27, 30.86,1.0000,0.0000,  2,  3
dp   ,  600, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  600, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  601, 1,  1,      0.00,1000.00, 14.21,0.0000,0.0000,  1,  2
dp   ,  601, 1,  2,    100.00,  35.91, 20.51,1.0000,0.0000,  1,  3
dp   ,  601, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  601, 1,  4,     75.00,  46.26, 30.86,1.0000,0.0000,  2,  3
dp   ,  601, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  601, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  602, 1,  1,      0.00,1000.00, 14.20,0.0000,0.0000,  1,  2
dp   ,  602, 1,  2,    100.00,  35.90, 20.50,1.0000,0.0000,  1,  3
dp   ,  602, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  602, 1,  4,     75.00,  46.26, 30.86,1.0000,0.0000,  2,  3
dp   ,  602, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  602, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  603, 1,  1,      0.00,1000.00, 14.19,0.0000,0.0000,  1,  2
dp   ,  603, 1,  2,    100.00,  35.89, 20.49,1.0000,0.0000,  1,  3
dp   ,  603, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  603, 1,  4,     75.00,  46.26, 30.86,1.0000,0.0000,  2,  3
dp   ,  603, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  603, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  604, 1,  1,      0.00,1000.00, 14.18,0.0000,0.0000,  1,  2
dp   ,  604, 1,  2,    100.00,  35.88, 20.48,1.0000,0.0000,  1,  3
dp   ,  604, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  604, 1,  4,     75.00,  46.26, 30.85,1.0000,0.0000,  2,  3
dp   ,  604, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  604, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  605, 1,  1,      0.00,1000.00, 14.17,0.0000,0.0000,  1,  2
dp   ,  605, 1,  2,    100.00,  35.87, 20.47,1.0000,0.0000,  1,  3
dp   ,  605, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  605, 1,  4,     75.00,  46.25, 30.85,1.0000,0.0000,  2,  3
dp   ,  605, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  605, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  606, 1,  1,      0.00,1000.00, 14.16,0.0000,0.0000,  1,  2
dp   ,  606, 1,  2,    100.00,  35.86, 20.46,1.0000,0.0000,  1,  3
dp   ,  606, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  606, 1,  4,     75.00,  46.25, 30.85,1.0000,0.0000,  2,  3
dp   ,  606, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  606, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  607, 1,  1,      0.00,1000.00, 14.15,0.0000,0.0000,  1,  2
dp   ,  607, 1,  2,    100.00,  35.85, 20.45,1.0000,0.0000,  1,  3
dp   ,  607, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  607, 1,  4,     75.00,  46.25, 30.85,1.0000,0.0000,  2,  3
dp   ,  607, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  607, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  608, 1,  1,      0.00,1000.00, 14.14,0.0000,0.0000,  1,  2
dp   ,  608, 1,  2,    100.00,  35.84, 20.44,1.0000,0.0000,  1,  3
dp   ,  608, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  608, 1,  4,     75.00,  46.25, 30.84,1.0000,0.0000,  2,  3
dp   ,  608, 1,  5,      0.00,  48.15, 48.15,0.0000,0.0000,  2,  4
dp   ,  608, 1,  6,    175.00,  15.40, 15.40,1.0000,0.0000,  3,  4
dp   ,  609, 1,  1,      0.00,1000.00, 14.13,0.0000,0.0000,  1,  2
dp   ,  609, 1,  2,    100.00,  35.83, 20.43,1.0000,0.0000,  1,  3
dp   ,  609, 1,  3,      0.00,  38.50, 38.50,0.0000,0.0000,  1,  4
dp   ,  609, 1,  4,     75.00,  46.24, 30.84,1.0000,0.0000,  2,  3
