method,case,dest,node,fout,lout,label
dp   ,  371, 1,  2,  4,  5, 46.68
dp   ,  371, 1,  3,  6,  6, 15.30
dp   ,  372, 1,  1,  1,  3, 38.73
dp   ,  372, 1,  2,  4,  5, 46.69
dp   ,  372, 1,  3,  6,  6, 15.30
dp   ,  373, 1,  1,  1,  3, 38.72
dp   ,  373, 1,  2,  4,  5, 46.69
dp   ,  373, 1,  3,  6,  6, 15.31
dp   ,  374, 1,  1,  1,  3, 38.71
dp   ,  374, 1,  2,  4,  5, 46.70
dp   ,  374, 1,  3,  6,  6, 15.31
dp   ,  375, 1,  1,  1,  3, 38.71
dp   ,  375, 1,  2,  4,  5, 46.70
dp   ,  375, 1,  3,  6,  6, 15.31
dp   ,  376, 1,  1,  1,  3, 38.70
dp   ,  376, 1,  2,  4,  5, 46.71
dp   ,  376, 1,  3,  6,  6, 15.32
dp   ,  377, 1,  1,  1,  3, 38.69
dp   ,  377, 1,  2,  4,  5, 46.72
dp   ,  377, 1,  3,  6,  6, 15.32
dp   ,  378, 1,  1,  1,  3, 38.68
dp   ,  378, 1,  2,  4,  5, 46.72
dp   ,  378, 1,  3,  6,  6, 15.32
dp   ,  379, 1,  1,  1,  3, 38.68
dp   ,  379, 1,  2,  4,  5, 46.73
dp   ,  379, 1,  3,  6,  6, 15.33
dp   ,  380, 1,  1,  1,  3, 38.67
dp   ,  380, 1,  2,  4,  5, 46.73
dp   ,  380, 1,  3,  6,  6, 15.33
dp   ,  381, 1,  1,  1,  3, 38.66
dp   ,  381, 1,  2,  4,  5, 46.74
dp   ,  381, 1,  3,  6,  6, 15.33
dp   ,  382, 1,  1,  1,  3, 38.65
dp   ,  382, 1,  2,  4,  5, 46.74
dp   ,  382, 1,  3,  6,  6, 15.34
dp   ,  383, 1,  1,  1,  3, 38.65
dp   ,  383, 1,  2,  4,  5, 46.75
dp   ,  383, 1,  3,  6,  6, 15.34
dp   ,  384, 1,  1,  1,  3, 38.64
dp   ,  384, 1,  2,  4,  5, 46.75
dp   ,  384, 1,  3,  6,  6, 15.34
dp   ,  385, 1,  1,  1,  3, 38.63
dp   ,  385, 1,  2,  4,  5, 46.76
dp   ,  385, 1,  3,  6,  6, 15.35
dp   ,  386, 1,  1,  1,  3, 38.62
dp   ,  386, 1,  2,  4,  5, 46.76
dp   ,  386, 1,  3,  6,  6, 15.35
dp   ,  387, 1,  1,  1,  3, 38.62
dp   ,  387, 1,  2,  4,  5, 46.77
dp   ,  387, 1,  3,  6,  6, 15.35
dp   ,  388, 1,  1,  1,  3, 38.61
dp   ,  388, 1,  2,  4,  5, 46.77
dp   ,  388, 1,  3,  6,  6, 15.36
dp   ,  389, 1,  1,  1,  3, 38.60
dp   ,  389, 1,  2,  4,  5, 46.78
dp   ,  389, 1,  3,  6,  6, 15.36
dp   ,  390, 1,  1,  1,  3, 38.59
dp   ,  390, 1,  2,  4,  5, 46.78
dp   ,  390, 1,  3,  6,  6, 15.36
dp   ,  391, 1,  1,  1,  3, 38.59
dp   ,  391, 1,  2,  4,  5, 46.79
dp   ,  391, 1,  3,  6,  6, 15.37
dp   ,  392, 1,  1,  1,  3, 38.58
dp   ,  392, 1,  2,  4,  5, 46.79
dp   ,  392, 1,  3,  6,  6, 15.37
dp   ,  393, 1,  1,  1,  3, 38.57
dp   ,  393, 1,  2,  4,  5, 46.80
dp   ,  393, 1,  3,  6,  6, 15.37
dp   ,  394, 1,  1,  1,  3, 38.56
dp   ,  394, 1,  2,  4,  5, 46.80
dp   ,  394, 1,  3,  6,  6, 15.37
dp   ,  395, 1,  1,  1,  3, 38.56
dp   ,  395, 1,  2,  4,  5, 46.81
dp   ,  395, 1,  3,  6,  6, 15.38
dp   ,  396, 1,  1,  1,  3, 38.55
dp   ,  396, 1,  2,  4,  5, 46.81
dp   ,  396, 1,  3,  6,  6, 15.38
dp   ,  397, 1,  1,  1,  3, 38.54
dp   ,  397, 1,  2,  4,  5, 46.82
dp   ,  397, 1,  3,  6,  6, 15.38
dp   ,  398, 1,  1,  1,  3, 38.53
dp   ,  398, 1,  2,  4,  5, 46.82
dp   ,  398, 1,  3,  6,  6, 15.39
dp   ,  399, 1,  1,  1,  3, 38.53
dp   ,  399, 1,  2,  4,  5, 46.83
dp   ,  399, 1,  3,  6,  6, 15.39
dp   ,  400, 1,  1,  1,  3, 38.52
dp   ,  400, 1,  2,  4,  5, 46.83
dp   ,  400, 1,  3,  6,  6, 15.39
dp   ,  401, 1,  1,  1,  3, 38.51
dp   ,  401, 1,  2,  4,  5, 46.84
dp   ,  401, 1,  3,  6,  6, 15.40
dp   ,  402, 1,  1,  1,  3, 38.51
dp   ,  402, 1,  2,  4,  5, 46.84
dp   ,  402, 1,  3,  6,  6, 15.40
dp   ,  403, 1,  1,  1,  3, 38.50
dp   ,  403, 1,  2,  4,  5, 46.84
dp   ,  403, 1,  3,  6,  6, 15.40
dp   ,  404, 1,  1,  1,  3, 38.49
dp   ,  404, 1,  2,  4,  5, 46.84
dp   ,  404, 1,  3,  6,  6, 15.40
dp   ,  405, 1,  1,  1,  3, 38.47
dp   ,  405, 1,  2,  4,  5, 46.84
dp   ,  405, 1,  3,  6,  6, 15.40
dp   ,  406, 1,  1,  1,  3, 38.45
dp   ,  406, 1,  2,  4,  5, 46.83
dp   ,  406, 1,  3,  6,  6, 15.40
dp   ,  407, 1,  1,  1,  3, 38.44
dp   ,  407, 1,  2,  4,  5, 46.83
dp   ,  407, 1,  3,  6,  6, 15.40
dp   ,  408, 1,  1,  1,  3, 38.42
dp   ,  408, 1,  2,  4,  5, 46.83
dp   ,  408, 1,  3,  6,  6, 15.40
dp   ,  409, 1,  1,  1,  3, 38.40
dp   ,  409, 1,  2,  4,  5, 46.82
dp   ,  409, 1,  3,  6,  6, 15.40
dp   ,  410, 1,  1,  1,  3, 38.38
dp   ,  410, 1,  2,  4,  5, 46.82
dp   ,  410, 1,  3,  6,  6, 15.40
dp   ,  411, 1,  1,  1,  3, 38.37
dp   ,  411, 1,  2,  4,  5, 46.82
dp   ,  411, 1,  3,  6,  6, 15.40
dp   ,  412, 1,  1,  1,  3, 38.35
dp   ,  412, 1,  2,  4,  5, 46.81
dp   ,  412, 1,  3,  6,  6, 15.40
dp   ,  413, 1,  1,  1,  3, 38.33
dp   ,  413, 1,  2,  4,  5, 46.81
dp   ,  413, 1,  3,  6,  6, 15.40
dp   ,  414, 1,  1,  1,  3, 38.32
dp   ,  414, 1,  2,  4,  5, 46.81
dp   ,  414, 1,  3,  6,  6, 15.40
dp   ,  415, 1,  1,  1,  3, 38.30
dp   ,  415, 1,  2,  4,  5, 46.80
dp   ,  415, 1,  3,  6,  6, 15.40
dp   ,  416, 1,  1,  1,  3, 38.28
dp   ,  416, 1,  2,  4,  5, 46.80
dp   ,  416, 1,  3,  6,  6, 15.40
dp   ,  417, 1,  1,  1,  3, 38.27
dp   ,  417, 1,  2,  4,  5, 46.80
dp   ,  417, 1,  3,  6,  6, 15.40
dp   ,  418, 1,  1,  1,  3, 38.25
dp   ,  418, 1,  2,  4,  5, 46.79
dp   ,  418, 1,  3,  6,  6, 15.40
dp   ,  419, 1,  1,  1,  3, 38.23
dp   ,  419, 1,  2,  4,  5, 46.79
dp   ,  419, 1,  3,  6,  6, 15.40
dp   ,  420, 1,  1,  1,  3, 38.22
dp   ,  420, 1,  2,  4,  5, 46.78
dp   ,  420, 1,  3,  6,  6, 15.40
dp   ,  421, 1,  1,  1,  3, 38.20
dp   ,  421, 1,  2,  4,  5, 46.78
dp   ,  421, 1,  3,  6,  6, 15.40
dp   ,  422, 1,  1,  1,  3, 38.18
dp   ,  422, 1,  2,  4,  5, 46.78
dp   ,  422, 1,  3,  6,  6, 15.40
dp   ,  423, 1,  1,  1,  3, 38.17
dp   ,  423, 1,  2,  4,  5, 46.77
dp   ,  423, 1,  3,  6,  6, 15.40
dp   ,  424, 1,  1,  1,  3, 38.15
dp   ,  424, 1,  2,  4,  5, 46.77
dp   ,  424, 1,  3,  6,  6, 15.40
dp   ,  425, 1,  1,  1,  3, 38.14
dp   ,  425, 1,  2,  4,  5, 46.77
dp   ,  425, 1,  3,  6,  6, 15.40
dp   ,  426, 1,  1,  1,  3, 38.12
dp   ,  426, 1,  2,  4,  5, 46.76
dp   ,  426, 1,  3,  6,  6, 15.40
dp   ,  427, 1,  1,  1,  3, 38.10
dp   ,  427, 1,  2,  4,  5, 46.76
dp   ,  427, 1,  3,  6,  6, 15.40
dp   ,  428, 1,  1,  1,  3, 38.09
dp   ,  428, 1,  2,  4,  5, 46.76
dp   ,  428, 1,  3,  6,  6, 15.40
dp   ,  429, 1,  1,  1,  3, 38.07
dp   ,  429, 1,  2,  4,  5, 46.75
dp   ,  429, 1,  3,  6,  6, 15.40
dp   ,  430, 1,  1,  1,  3, 38.06
dp   ,  430, 1,  2,  4,  5, 46.75
dp   ,  430, 1,  3,  6,  6, 15.40
dp   ,  431, 1,  1,  1,  3, 38.04
dp   ,  431, 1,  2,  4,  5, 46.75
dp   ,  431, 1,  3,  6,  6, 15.40
dp   ,  432, 1,  1,  1,  3, 38.02
dp   ,  432, 1,  2,  4,  5, 46.74
dp   ,  432, 1,  3,  6,  6, 15.40
dp   ,  433, 1,  1,  1,  3, 38.01
dp   ,  433, 1,  2,  4,  5, 46.74
dp   ,  433, 1,  3,  6,  6, 15.40
dp   ,  434, 1,  1,  1,  3, 37.99
dp   ,  434, 1,  2,  4,  5, 46.74
dp   ,  434, 1,  3,  6,  6, 15.40
dp   ,  435, 1,  1,  1,  3, 37.98
dp   ,  435, 1,  2,  4,  5, 46.73
dp   ,  435, 1,  3,  6,  6, 15.40
dp   ,  436, 1,  1,  1,  3, 37.96
dp   ,  436, 1,  2,  4,  5, 46.73
dp   ,  436, 1,  3,  6,  6, 15.40
dp   ,  437, 1,  1,  1,  3, 37.94
dp   ,  437, 1,  2,  4,  5, 46.73
dp   ,  437, 1,  3,  6,  6, 15.40
dp   ,  438, 1,  1,  1,  3, 37.93
dp   ,  438, 1,  2,  4,  5, 46.72
dp   ,  438, 1,  3,  6,  6, 15.40
dp   ,  439, 1,  1,  1,  3, 37.91
dp   ,  439, 1,  2,  4,  5, 46.72
dp   ,  439, 1,  3,  6,  6, 15.40
dp   ,  440, 1,  1,  1,  3, 37.90
dp   ,  440, 1,  2,  4,  5, 46.72
dp   ,  440, 1,  3,  6,  6, 15.40
dp   ,  441, 1,  1,  1,  3, 37.88
dp   ,  441, 1,  2,  4,  5, 46.71
dp   ,  441, 1,  3,  6,  6, 15.40
dp   ,  442, 1,  1,  1,  3, 37.87
dp   ,  442, 1,  2,  4,  5, 46.71
dp   ,  442, 1,  3,  6,  6, 15.40
dp   ,  443, 1,  1,  1,  3, 37.85
dp   ,  443, 1,  2,  4,  5, 46.71
dp   ,  443, 1,  3,  6,  6, 15.40
dp   ,  444, 1,  1,  1,  3, 37.84
dp   ,  444, 1,  2,  4,  5, 46.70
dp   ,  444, 1,  3,  6,  6, 15.40
dp   ,  445, 1,  1,  1,  3, 37.82
dp   ,  445, 1,  2,  4,  5, 46.70
dp   ,  445, 1,  3,  6,  6, 15.40
dp   ,  446, 1,  1,  1,  3, 37.81
dp   ,  446, 1,  2,  4,  5, 46.70
dp   ,  446, 1,  3,  6,  6, 15.40
dp   ,  447, 1,  1,  1,  3, 37.79
dp   ,  447, 1,  2,  4,  5, 46.69
dp   ,  447, 1,  3,  6,  6, 15.40
dp   ,  448, 1,  1,  1,  3, 37.78
dp   ,  448, 1,  2,  4,  5, 46.69
dp   ,  448, 1,  3,  6,  6, 15.40
dp   ,  449, 1,  1,  1,  3, 37.76
dp   ,  449, 1,  2,  4,  5, 46.69
dp   ,  449, 1,  3,  6,  6, 15.40
dp   ,  450, 1,  1,  1,  3, 37.75
dp   ,  450, 1,  2,  4,  5, 46.68
dp   ,  450, 1,  3,  6,  6, 15.40
dp   ,  451, 1,  1,  1,  3, 37.73
dp   ,  451, 1,  2,  4,  5, 46.68
dp   ,  451, 1,  3,  6,  6, 15.40
dp   ,  452, 1,  1,  1,  3, 37.72
dp   ,  452, 1,  2,  4,  5, 46.68
dp   ,  452, 1,  3,  6,  6, 15.40
dp   ,  453, 1,  1,  1,  3, 37.70
dp   ,  453, 1,  2,  4,  5, 46.67
dp   ,  453, 1,  3,  6,  6, 15.40
dp   ,  454, 1,  1,  1,  3, 37.69
dp   ,  454, 1,  2,  4,  5, 46.67
dp   ,  454, 1,  3,  6,  6, 15.40
dp   ,  455, 1,  1,  1,  3, 37.67
dp   ,  455, 1,  2,  4,  5, 46.67
dp   ,  455, 1,  3,  6,  6, 15.40
dp   ,  456, 1,  1,  1,  3, 37.66
dp   ,  456, 1,  2,  4,  5, 46.66
dp   ,  456, 1,  3,  6,  6, 15.40
dp   ,  457, 1,  1,  1,  3, 37.64
dp   ,  457, 1,  2,  4,  5, 46.66
dp   ,  457, 1,  3,  6,  6, 15.40
dp   ,  458, 1,  1,  1,  3, 37.63
dp   ,  458, 1,  2,  4,  5, 46.66
dp   ,  458, 1,  3,  6,  6, 15.40
dp   ,  459, 1,  1,  1,  3, 37.61
dp   ,  459, 1,  2,  4,  5, 46.65
dp   ,  459, 1,  3,  6,  6, 15.40
dp   ,  460, 1,  1,  1,  3, 37.60
dp   ,  460, 1,  2,  4,  5, 46.65
dp   ,  460, 1,  3,  6,  6, 15.40
dp   ,  461, 1,  1,  1,  3, 37.58
dp   ,  461, 1,  2,  4,  5, 46.65
dp   ,  461, 1,  3,  6,  6, 15.40
dp   ,  462, 1,  1,  1,  3, 37.57
dp   ,  462, 1,  2,  4,  5, 46.64
dp   ,  462, 1,  3,  6,  6, 15.40
dp   ,  463, 1,  1,  1,  3, 37.55
dp   ,  463, 1,  2,  4,  5, 46.64
dp   ,  463, 1,  3,  6,  6, 15.40
dp   ,  464, 1,  1,  1,  3, 37.54
dp   ,  464, 1,  2,  4,  5, 46.64
dp   ,  464, 1,  3,  6,  6, 15.40
dp   ,  465, 1,  1,  1,  3, 37.53
dp   ,  465, 1,  2,  4,  5, 46.63
dp   ,  465, 1,  3,  6,  6, 15.40
dp   ,  466, 1,  1,  1,  3, 37.51
dp   ,  466, 1,  2,  4,  5, 46.63
dp   ,  466, 1,  3,  6,  6, 15.40
dp   ,  467, 1,  1,  1,  3, 37.50
dp   ,  467, 1,  2,  4,  5, 46.63
dp   ,  467, 1,  3,  6,  6, 15.40
dp   ,  468, 1,  1,  1,  3, 37.48
dp   ,  468, 1,  2,  4,  5, 46.63
dp   ,  468, 1,  3,  6,  6, 15.40
dp   ,  469, 1,  1,  1,  3, 37.47
dp   ,  469, 1,  2,  4,  5, 46.62
dp   ,  469, 1,  3,  6,  6, 15.40
dp   ,  470, 1,  1,  1,  3, 37.46
dp   ,  470, 1,  2,  4,  5, 46.62
dp   ,  470, 1,  3,  6,  6, 15.40
dp   ,  471, 1,  1,  1,  3, 37.44
dp   ,  471, 1,  2,  4,  5, 46.62
dp   ,  471, 1,  3,  6,  6, 15.40
dp   ,  472, 1,  1,  1,  3, 37.43
dp   ,  472, 1,  2,  4,  5, 46.61
dp   ,  472, 1,  3,  6,  6, 15.40
dp   ,  473, 1,  1,  1,  3, 37.41
dp   ,  473, 1,  2,  4,  5, 46.61
dp   ,  473, 1,  3,  6,  6, 15.40
dp   ,  474, 1,  1,  1,  3, 37.40
dp   ,  474, 1,  2,  4,  5, 46.61
dp   ,  474, 1,  3,  6,  6, 15.40
dp   ,  475, 1,  1,  1,  3, 37.39
dp   ,  475, 1,  2,  4,  5, 46.60
dp   ,  475, 1,  3,  6,  6, 15.40
dp   ,  476, 1,  1,  1,  3, 37.37
dp   ,  476, 1,  2,  4,  5, 46.60
dp   ,  476, 1,  3,  6,  6, 15.40
dp   ,  477, 1,  1,  1,  3, 37.36
dp   ,  477, 1,  2,  4,  5, 46.60
dp   ,  477, 1,  3,  6,  6, 15.40
dp   ,  478, 1,  1,  1,  3, 37.34
dp   ,  478, 1,  2,  4,  5, 46.59
dp   ,  478, 1,  3,  6,  6, 15.40
dp   ,  479, 1,  1,  1,  3, 37.33
dp   ,  479, 1,  2,  4,  5, 46.59
dp   ,  479, 1,  3,  6,  6, 15.40
dp   ,  480, 1,  1,  1,  3, 37.32
dp   ,  480, 1,  2,  4,  5, 46.59
dp   ,  480, 1,  3,  6,  6, 15.40
dp   ,  481, 1,  1,  1,  3, 37.30
dp   ,  481, 1,  2,  4,  5, 46.58
dp   ,  481, 1,  3,  6,  6, 15.40
dp   ,  482, 1,  1,  1,  3, 37.29
dp   ,  482, 1,  2,  4,  5, 46.58
dp   ,  482, 1,  3,  6,  6, 15.40
dp   ,  483, 1,  1,  1,  3, 37.28
dp   ,  483, 1,  2,  4,  5, 46.58
dp   ,  483, 1,  3,  6,  6, 15.40
dp   ,  484, 1,  1,  1,  3, 37.26
dp   ,  484, 1,  2,  4,  5, 46.58
dp   ,  484, 1,  3,  6,  6, 15.40
dp   ,  485, 1,  1,  1,  3, 37.25
dp   ,  485, 1,  2,  4,  5, 46.57
dp   ,  485, 1,  3,  6,  6, 15.40
dp   ,  486, 1,  1,  1,  3, 37.23
dp   ,  486, 1,  2,  4,  5, 46.57
dp   ,  486, 1,  3,  6,  6, 15.40
dp   ,  487, 1,  1,  1,  3, 37.22
dp   ,  487, 1,  2,  4,  5, 46.57
dp   ,  487, 1,  3,  6,  6, 15.40
dp   ,  488, 1,  1,  1,  3, 37.21
dp   ,  488, 1,  2,  4,  5, 46.56
dp   ,  488, 1,  3,  6,  6, 15.40
dp   ,  489, 1,  1,  1,  3, 37.19
dp   ,  489, 1,  2,  4,  5, 46.56
dp   ,  489, 1,  3,  6,  6, 15.40
dp   ,  490, 1,  1,  1,  3, 37.18
dp   ,  490, 1,  2,  4,  5, 46.56
dp   ,  490, 1,  3,  6,  6, 15.40
dp   ,  491, 1,  1,  1,  3, 37.17
dp   ,  491, 1,  2,  4,  5, 46.55
dp   ,  491, 1,  3,  6,  6, 15.40
dp   ,  492, 1,  1,  1,  3, 37.15
dp   ,  492, 1,  2,  4,  5, 46.55
dp   ,  492, 1,  3,  6,  6, 15.40
dp   ,  493, 1,  1,  1,  3, 37.14
dp   ,  493, 1,  2,  4,  5, 46.55
dp   ,  493, 1,  3,  6,  6, 15.40
dp   ,  494, 1,  1,  1,  3, 37.13
dp   ,  494, 1,  2,  4,  5, 46.55
dp   ,  494, 1,  3,  6,  6, 15.40
dp   ,  495, 1,  1,  1,  3, 37.12
dp   ,  495, 1,  2,  4,  5, 46.54
dp   ,  495, 1,  3,  6,  6, 15.40
dp   ,  496, 1,  1,  1,  3, 37.10
dp   ,  496, 1,  2,  4,  5, 46.54
dp   ,  496, 1,  3,  6,  6, 15.40
dp   ,  497, 1,  1,  1,  3, 37.09
dp   ,  497, 1,  2,  4,  5, 46.54
dp   ,  497, 1,  3,  6,  6, 15.40
dp   ,  498, 1,  1,  1,  3, 37.08
dp   ,  498, 1,  2,  4,  5, 46.53
dp   ,  498, 1,  3,  6,  6, 15.40
dp   ,  499, 1,  1,  1,  3, 37.06
dp   ,  499, 1,  2,  4,  5, 46.53
dp   ,  499, 1,  3,  6,  6, 15.40
dp   ,  500, 1,  1,  1,  3, 37.05
dp   ,  500, 1,  2,  4,  5, 46.53
dp   ,  500, 1,  3,  6,  6, 15.40
dp   ,  501, 1,  1,  1,  3, 37.04
dp   ,  501, 1,  2,  4,  5, 46.53
dp   ,  501, 1,  3,  6,  6, 15.40
dp   ,  502, 1,  1,  1,  3, 37.02
dp   ,  502, 1,  2,  4,  5, 46.52
dp   ,  502, 1,  3,  6,  6, 15.40
dp   ,  503, 1,  1,  1,  3, 37.01
dp   ,  503, 1,  2,  4,  5, 46.52
dp   ,  503, 1,  3,  6,  6, 15.40
dp   ,  504, 1,  1,  1,  3, 37.00
dp   ,  504, 1,  2,  4,  5, 46.52
dp   ,  504, 1,  3,  6,  6, 15.40
dp   ,  505, 1,  1,  1,  3, 36.99
dp   ,  505, 1,  2,  4,  5, 46.51
dp   ,  505, 1,  3,  6,  6, 15.40
dp   ,  506, 1,  1,  1,  3, 36.97
dp   ,  506, 1,  2,  4,  5, 46.51
dp   ,  506, 1,  3,  6,  6, 15.40
dp   ,  507, 1,  1,  1,  3, 36.96
dp   ,  507, 1,  2,  4,  5, 46.51
dp   ,  507, 1,  3,  6,  6, 15.40
dp   ,  508, 1,  1,  1,  3, 36.95
dp   ,  508, 1,  2,  4,  5, 46.51
dp   ,  508, 1,  3,  6,  6, 15.40
dp   ,  509, 1,  1,  1,  3, 36.94
dp   ,  509, 1,  2,  4,  5, 46.50
dp   ,  509, 1,  3,  6,  6, 15.40
dp   ,  510, 1,  1,  1,  3, 36.92
dp   ,  510, 1,  2,  4,  5, 46.50
dp   ,  510, 1,  3,  6,  6, 15.40
dp   ,  511, 1,  1,  1,  3, 36.91
dp   ,  511, 1,  2,  4,  5, 46.50
dp   ,  511, 1,  3,  6,  6, 15.40
dp   ,  512, 1,  1,  1,  3, 36.90
dp   ,  512, 1,  2,  4,  5, 46.49
dp   ,  512, 1,  3,  6,  6, 15.40
dp   ,  513, 1,  1,  1,  3, 36.89
dp   ,  513, 1,  2,  4,  5, 46.49
dp   ,  513, 1,  3,  6,  6, 15.40
dp   ,  514, 1,  1,  1,  3, 36.87
dp   ,  514, 1,  2,  4,  5, 46.49
dp   ,  514, 1,  3,  6,  6, 15.40
dp   ,  515, 1,  1,  1,  3, 36.86
dp   ,  515, 1,  2,  4,  5, 46.49
dp   ,  515, 1,  3,  6,  6, 15.40
dp   ,  516, 1,  1,  1,  3, 36.85
dp   ,  516, 1,  2,  4,  5, 46.48
dp   ,  516, 1,  3,  6,  6, 15.40
dp   ,  517, 1,  1,  1,  3, 36.84
dp   ,  517, 1,  2,  4,  5, 46.48
dp   ,  517, 1,  3,  6,  6, 15.40
dp   ,  518, 1,  1,  1,  3, 36.82
dp   ,  518, 1,  2,  4,  5, 46.48
dp   ,  518, 1,  3,  6,  6, 15.40
dp   ,  519, 1,  1,  1,  3, 36.81
dp   ,  519, 1,  2,  4,  5, 46.47
dp   ,  519, 1,  3,  6,  6, 15.40
dp   ,  520, 1,  1,  1,  3, 36.80
dp   ,  520, 1,  2,  4,  5, 46.47
dp   ,  520, 1,  3,  6,  6, 15.40
dp   ,  521, 1,  1,  1,  3, 36.79
dp   ,  521, 1,  2,  4,  5, 46.47
dp   ,  521, 1,  3,  6,  6, 15.40
dp   ,  522, 1,  1,  1,  3, 36.77
dp   ,  522, 1,  2,  4,  5, 46.47
dp   ,  522, 1,  3,  6,  6, 15.40
dp   ,  523, 1,  1,  1,  3, 36.76
dp   ,  523, 1,  2,  4,  5, 46.46
dp   ,  523, 1,  3,  6,  6, 15.40
dp   ,  524, 1,  1,  1,  3, 36.75
dp   ,  524, 1,  2,  4,  5, 46.46
dp   ,  524, 1,  3,  6,  6, 15.40
dp   ,  525, 1,  1,  1,  3, 36.74
dp   ,  525, 1,  2,  4,  5, 46.46
dp   ,  525, 1,  3,  6,  6, 15.40
dp   ,  526, 1,  1,  1,  3, 36.73
dp   ,  526, 1,  2,  4,  5, 46.45
dp   ,  526, 1,  3,  6,  6, 15.40
dp   ,  527, 1,  1,  1,  3, 36.71
dp   ,  527, 1,  2,  4,  5, 46.45
dp   ,  527, 1,  3,  6,  6, 15.40
dp   ,  528, 1,  1,  1,  3, 36.70
dp   ,  528, 1,  2,  4,  5, 46.45
dp   ,  528, 1,  3,  6,  6, 15.40
dp   ,  529, 1,  1,  1,  3, 36.69
dp   ,  529, 1,  2,  4,  5, 46.45
dp   ,  529, 1,  3,  6,  6, 15.40
dp   ,  530, 1,  1,  1,  3, 36.68
dp   ,  530, 1,  2,  4,  5, 46.44
dp   ,  530, 1,  3,  6,  6, 15.40
dp   ,  531, 1,  1,  1,  3, 36.67
dp   ,  531, 1,  2,  4,  5, 46.44
dp   ,  531, 1,  3,  6,  6, 15.40
dp   ,  532, 1,  1,  1,  3, 36.65
dp   ,  532, 1,  2,  4,  5, 46.44
dp   ,  532, 1,  3,  6,  6, 15.40
dp   ,  533, 1,  1,  1,  3, 36.64
dp   ,  533, 1,  2,  4,  5, 46.44
dp   ,  533, 1,  3,  6,  6, 15.40
dp   ,  534, 1,  1,  1,  3, 36.63
dp   ,  534, 1,  2,  4,  5, 46.43
dp   ,  534, 1,  3,  6,  6, 15.40
dp   ,  535, 1,  1,  1,  3, 36.62
dp   ,  535, 1,  2,  4,  5, 46.43
dp   ,  535, 1,  3,  6,  6, 15.40
dp   ,  536, 1,  1,  1,  3, 36.61
dp   ,  536, 1,  2,  4,  5, 46.43
dp   ,  536, 1,  3,  6,  6, 15.40
dp   ,  537, 1,  1,  1,  3, 36.60
dp   ,  537, 1,  2,  4,  5, 46.42
dp   ,  537, 1,  3,  6,  6, 15.40
dp   ,  538, 1,  1,  1,  3, 36.58
dp   ,  538, 1,  2,  4,  5, 46.42
dp   ,  538, 1,  3,  6,  6, 15.40
dp   ,  539, 1,  1,  1,  3, 36.57
dp   ,  539, 1,  2,  4,  5, 46.42
dp   ,  539, 1,  3,  6,  6, 15.40
dp   ,  540, 1,  1,  1,  3, 36.56
dp   ,  540, 1,  2,  4,  5, 46.42
dp   ,  540, 1,  3,  6,  6, 15.40
dp   ,  541, 1,  1,  1,  3, 36.55
dp   ,  541, 1,  2,  4,  5, 46.41
dp   ,  541, 1,  3,  6,  6, 15.40
dp   ,  542, 1,  1,  1,  3, 36.54
dp   ,  542, 1,  2,  4,  5, 46.41
dp   ,  542, 1,  3,  6,  6, 15.40
dp   ,  543, 1,  1,  1,  3, 36.53
dp   ,  543, 1,  2,  4,  5, 46.41
dp   ,  543, 1,  3,  6,  6, 15.40
dp   ,  544, 1,  1,  1,  3, 36.51
dp   ,  544, 1,  2,  4,  5, 46.41
dp   ,  544, 1,  3,  6,  6, 15.40
dp   ,  545, 1,  1,  1,  3, 36.50
dp   ,  545, 1,  2,  4,  5, 46.40
dp   ,  545, 1,  3,  6,  6, 15.40
dp   ,  546, 1,  1,  1,  3, 36.49
dp   ,  546, 1,  2,  4,  5, 46.40
dp   ,  546, 1,  3,  6,  6, 15.40
dp   ,  547, 1,  1,  1,  3, 36.48
dp   ,  547, 1,  2,  4,  5, 46.40
dp   ,  547, 1,  3,  6,  6, 15.40
dp   ,  548, 1,  1,  1,  3, 36.47
dp   ,  548, 1,  2,  4,  5, 46.40
dp   ,  548, 1,  3,  6,  6, 15.40
dp   ,  549, 1,  1,  1,  3, 36.46
dp   ,  549, 1,  2,  4,  5, 46.39
dp   ,  549, 1,  3,  6,  6, 15.40
dp   ,  550, 1,  1,  1,  3, 36.45
dp   ,  550, 1,  2,  4,  5, 46.39
dp   ,  550, 1,  3,  6,  6, 15.40
dp   ,  551, 1,  1,  1,  3, 36.44
dp   ,  551, 1,  2,  4,  5, 46.39
dp   ,  551, 1,  3,  6,  6, 15.40
dp   ,  552, 1,  1,  1,  3, 36.42
dp   ,  552, 1,  2,  4,  5, 46.38
dp   ,  552, 1,  3,  6,  6, 15.40
dp   ,  553, 1,  1,  1,  3, 36.41
dp   ,  553, 1,  2,  4,  5, 46.38
dp   ,  553, 1,  3,  6,  6, 15.40
dp   ,  554, 1,  1,  1,  3, 36.40
dp   ,  554, 1,  2,  4,  5, 46.38
dp   ,  554, 1,  3,  6,  6, 15.40
dp   ,  555, 1,  1,  1,  3, 36.39
dp   ,  555, 1,  2,  4,  5, 46.38
dp   ,  555, 1,  3,  6,  6, 15.40
dp   ,  556, 1,  1,  1,  3, 36.38
dp   ,  556, 1,  2,  4,  5, 46.37
dp   ,  556, 1,  3,  6,  6, 15.40
dp   ,  557, 1,  1,  1,  3, 36.37
dp   ,  557, 1,  2,  4,  5, 46.37
