method,case,dest,link,flow,fx,lt,xprob,logitprob,tail,head
dp   ,  103, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  103, 1,  2,      0.00,  42.37, 24.28,0.0000,0.0000,  1,  3
dp   ,  103, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,  103, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  103, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  103, 1,  6,      0.00,  18.09, 18.09,1.0000,0.0000,  3,  4
dp   ,  104, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  104, 1,  2,      0.00,  40.47, 24.28,0.0000,0.0000,  1,  3
dp   ,  104, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,  104, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  104, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  104, 1,  6,      0.00,  16.20, 16.20,1.0000,0.0000,  3,  4
dp   ,  105, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  105, 1,  2,      0.00,  39.26, 24.28,0.0000,0.0000,  1,  3
dp   ,  105, 1,  3,    200.00,  38.46, 38.46,1.0000,0.0000,  1,  4
dp   ,  105, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  105, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  105, 1,  6,      0.00,  14.99, 14.99,1.0000,0.0000,  3,  4
dp   ,  106, 1,  1,      0.00,  48.43, 12.61,0.0000,0.0000,  1,  2
dp   ,  106, 1,  2,    146.92,  37.72, 18.91,0.7346,0.0000,  1,  3
dp   ,  106, 1,  3,     53.08,  37.73, 37.73,0.2654,0.0000,  1,  4
dp   ,  106, 1,  4,      0.00,1000.00, 28.02,0.0000,0.0000,  2,  3
dp   ,  106, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  106, 1,  6,    146.92,  18.80, 18.80,1.0000,0.0000,  3,  4
dp   ,  107, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,  107, 1,  2,    200.00,  34.28, 19.09,1.0000,0.0000,  1,  3
dp   ,  107, 1,  3,      0.00,  37.46, 37.46,0.0000,0.0000,  1,  4
dp   ,  107, 1,  4,      0.00,  43.34, 28.15,0.0000,0.0000,  2,  3
dp   ,  107, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  107, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,  108, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,  108, 1,  2,    200.00,  32.65, 19.09,1.0000,0.0000,  1,  3
dp   ,  108, 1,  3,      0.00,  37.46, 37.46,0.0000,0.0000,  1,  4
dp   ,  108, 1,  4,      0.00,  41.72, 28.15,0.0000,0.0000,  2,  3
dp   ,  108, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  108, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,  109, 1,  1,      0.00,  39.54, 12.68,0.0000,0.0000,  1,  2
dp   ,  109, 1,  2,    168.61,  37.61, 18.98,0.8431,0.0000,  1,  3
dp   ,  109, 1,  3,     31.39,  37.62, 37.62,0.1569,0.0000,  1,  4
dp   ,  109, 1,  4,      0.00,1000.00, 23.80,0.0000,0.0000,  2,  3
dp   ,  109, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  109, 1,  6,    168.61,  18.63, 18.63,1.0000,0.0000,  3,  4
dp   ,  110, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,  110, 1,  2,    200.00,  34.73, 19.09,1.0000,0.0000,  1,  3
dp   ,  110, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  110, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,  110, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  110, 1,  6,    200.00,  15.65, 15.65,1.0000,0.0000,  3,  4
dp   ,  111, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,  111, 1,  2,    200.00,  33.20, 19.09,1.0000,0.0000,  1,  3
dp   ,  111, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  111, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
dp   ,  111, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  111, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,  112, 1,  1,    200.00,  37.27, 12.79,1.0000,0.0000,  1,  2
dp   ,  112, 1,  2,      0.00,  37.62, 19.09,0.0000,0.0000,  1,  3
dp   ,  112, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  112, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,  112, 1,  5,    350.00,  24.49, 24.49,1.0000,0.0000,  2,  4
dp   ,  112, 1,  6,      0.00,  18.54, 18.54,1.0000,0.0000,  3,  4
dp   ,  113, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,  113, 1,  2,    200.00,  35.06, 19.09,1.0000,0.0000,  1,  3
dp   ,  113, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  113, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,  113, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  113, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,  114, 1,  1,      0.00,  36.66, 12.79,0.0000,0.0000,  1,  2
dp   ,  114, 1,  2,    200.00,  33.63, 19.09,1.0000,0.0000,  1,  3
dp   ,  114, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  114, 1,  4,      0.00,1000.00, 21.04,0.0000,0.0000,  2,  3
dp   ,  114, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  114, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,  115, 1,  1,    200.00,  35.63, 12.79,1.0000,0.0000,  1,  2
dp   ,  115, 1,  2,      0.00,  37.52, 19.09,0.0000,0.0000,  1,  3
dp   ,  115, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  115, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,  115, 1,  5,    350.00,  22.84, 22.84,1.0000,0.0000,  2,  4
dp   ,  115, 1,  6,      0.00,  18.43, 18.43,1.0000,0.0000,  3,  4
dp   ,  116, 1,  1,     61.75,  35.31, 12.79,0.3088,0.0000,  1,  2
dp   ,  116, 1,  2,    138.25,  35.30, 19.09,0.6912,0.0000,  1,  3
dp   ,  116, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  116, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,  116, 1,  5,    211.75,  22.52, 22.52,1.0000,0.0000,  2,  4
dp   ,  116, 1,  6,    138.25,  16.21, 16.21,1.0000,0.0000,  3,  4
dp   ,  117, 1,  1,      0.00,  35.17, 12.79,0.0000,0.0000,  1,  2
dp   ,  117, 1,  2,    200.00,  33.96, 19.09,1.0000,0.0000,  1,  3
dp   ,  117, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  117, 1,  4,      0.00,1000.00, 19.04,0.0000,0.0000,  2,  3
dp   ,  117, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  117, 1,  6,    200.00,  14.88, 14.88,1.0000,0.0000,  3,  4
dp   ,  118, 1,  1,    200.00,  34.64, 12.79,1.0000,0.0000,  1,  2
dp   ,  118, 1,  2,      0.00,  37.44, 19.09,0.0000,0.0000,  1,  3
dp   ,  118, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  118, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,  118, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  118, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,  119, 1,  1,    200.00,  34.64, 12.79,1.0000,0.0000,  1,  2
dp   ,  119, 1,  2,      0.00,  35.49, 19.09,0.0000,0.0000,  1,  3
dp   ,  119, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  119, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,  119, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  119, 1,  6,      0.00,  16.40, 16.40,1.0000,0.0000,  3,  4
dp   ,  120, 1,  1,      0.00,  34.27, 12.79,0.0000,0.0000,  1,  2
dp   ,  120, 1,  2,    200.00,  34.24, 19.09,1.0000,0.0000,  1,  3
dp   ,  120, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  120, 1,  4,      0.00,1000.00, 17.55,0.0000,0.0000,  2,  3
dp   ,  120, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  120, 1,  6,    200.00,  15.15, 15.15,1.0000,0.0000,  3,  4
dp   ,  121, 1,  1,      0.00,  46.44, 10.62,0.0000,0.0000,  1,  2
dp   ,  121, 1,  2,    200.00,  35.89, 16.92,1.0000,0.0000,  1,  3
dp   ,  121, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  121, 1,  4,      0.00,1000.00, 28.24,0.0000,0.0000,  2,  3
dp   ,  121, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  121, 1,  6,    200.00,  18.97, 18.97,1.0000,0.0000,  3,  4
dp   ,  122, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  122, 1,  2,    200.00,  32.11, 16.92,1.0000,0.0000,  1,  3
dp   ,  122, 1,  3,      0.00,  37.46, 37.46,0.0000,0.0000,  1,  4
dp   ,  122, 1,  4,      0.00,  43.44, 28.24,0.0000,0.0000,  2,  3
dp   ,  122, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  122, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,  123, 1,  1,      0.00,1000.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  123, 1,  2,    200.00,  30.49, 16.92,1.0000,0.0000,  1,  3
dp   ,  123, 1,  3,      0.00,  37.46, 37.46,0.0000,0.0000,  1,  4
dp   ,  123, 1,  4,      0.00,  41.81, 28.24,0.0000,0.0000,  2,  3
dp   ,  123, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  123, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,  124, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,  124, 1,  2,    200.00,  35.62, 16.92,1.0000,0.0000,  1,  3
dp   ,  124, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  124, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,  124, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  124, 1,  6,    200.00,  18.70, 18.70,1.0000,0.0000,  3,  4
dp   ,  125, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,  125, 1,  2,    200.00,  32.57, 16.92,1.0000,0.0000,  1,  3
dp   ,  125, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  125, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,  125, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  125, 1,  6,    200.00,  15.65, 15.65,1.0000,0.0000,  3,  4
dp   ,  126, 1,  1,      0.00,  37.48, 10.62,0.0000,0.0000,  1,  2
dp   ,  126, 1,  2,    200.00,  31.04, 16.92,1.0000,0.0000,  1,  3
dp   ,  126, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  126, 1,  4,      0.00,1000.00, 24.91,0.0000,0.0000,  2,  3
dp   ,  126, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  126, 1,  6,    200.00,  14.11, 14.11,1.0000,0.0000,  3,  4
dp   ,  127, 1,  1,    200.00,  35.11, 10.62,1.0000,0.0000,  1,  2
dp   ,  127, 1,  2,      0.00,  35.46, 16.92,0.0000,0.0000,  1,  3
dp   ,  127, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  127, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,  127, 1,  5,    350.00,  24.49, 24.49,1.0000,0.0000,  2,  4
dp   ,  127, 1,  6,      0.00,  18.54, 18.54,1.0000,0.0000,  3,  4
dp   ,  128, 1,  1,      0.00,  34.50, 10.62,0.0000,0.0000,  1,  2
dp   ,  128, 1,  2,    200.00,  32.89, 16.92,1.0000,0.0000,  1,  3
dp   ,  128, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  128, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,  128, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  128, 1,  6,    200.00,  15.97, 15.97,1.0000,0.0000,  3,  4
dp   ,  129, 1,  1,      0.00,  34.50, 10.62,0.0000,0.0000,  1,  2
dp   ,  129, 1,  2,    200.00,  31.46, 16.92,1.0000,0.0000,  1,  3
dp   ,  129, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  129, 1,  4,      0.00,1000.00, 22.49,0.0000,0.0000,  2,  3
dp   ,  129, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  129, 1,  6,    200.00,  14.54, 14.54,1.0000,0.0000,  3,  4
dp   ,  130, 1,  1,    200.00,  33.46, 10.62,1.0000,0.0000,  1,  2
dp   ,  130, 1,  2,      0.00,  35.36, 16.92,0.0000,0.0000,  1,  3
dp   ,  130, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  130, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,  130, 1,  5,    350.00,  22.84, 22.84,1.0000,0.0000,  2,  4
dp   ,  130, 1,  6,      0.00,  18.43, 18.43,1.0000,0.0000,  3,  4
dp   ,  131, 1,  1,     61.75,  33.15, 10.62,0.3088,0.0000,  1,  2
dp   ,  131, 1,  2,    138.25,  33.14, 16.92,0.6912,0.0000,  1,  3
dp   ,  131, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  131, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,  131, 1,  5,    211.75,  22.52, 22.52,1.0000,0.0000,  2,  4
dp   ,  131, 1,  6,    138.25,  16.21, 16.21,1.0000,0.0000,  3,  4
dp   ,  132, 1,  1,      0.00,  33.00, 10.62,0.0000,0.0000,  1,  2
dp   ,  132, 1,  2,    200.00,  31.80, 16.92,1.0000,0.0000,  1,  3
dp   ,  132, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  132, 1,  4,      0.00,1000.00, 20.67,0.0000,0.0000,  2,  3
dp   ,  132, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  132, 1,  6,    200.00,  14.88, 14.88,1.0000,0.0000,  3,  4
dp   ,  133, 1,  1,    200.00,  32.48, 10.62,1.0000,0.0000,  1,  2
dp   ,  133, 1,  2,      0.00,  35.28, 16.92,0.0000,0.0000,  1,  3
dp   ,  133, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  133, 1,  4,      0.00,1000.00, 19.23,0.0000,0.0000,  2,  3
dp   ,  133, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  133, 1,  6,      0.00,  18.36, 18.36,1.0000,0.0000,  3,  4
dp   ,  134, 1,  1,    200.00,  32.48, 10.62,1.0000,0.0000,  1,  2
dp   ,  134, 1,  2,      0.00,  33.33, 16.92,0.0000,0.0000,  1,  3
dp   ,  134, 1,  3,      0.00,1000.00, 37.46,0.0000,0.0000,  1,  4
dp   ,  134, 1,  4,      0.00,1000.00, 19.23,0.0000,0.0000,  2,  3
dp   ,  134, 1,  5,    350.00,  21.85, 21.85,1.0000,0.0000,  2,  4
dp   ,  134, 1,  6,      0.00,  16.40, 16.40,1.0000,0.0000,  3,  4
dp   ,  135, 1,  1,      0.00,  53.80, 17.98,0.0000,0.0000,  1,  2
dp   ,  135, 1,  2,      0.00,  42.63, 24.28,0.0000,0.0000,  1,  3
dp   ,  135, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  135, 1,  4,      0.00,1000.00, 27.18,0.0000,0.0000,  2,  3
dp   ,  135, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  135, 1,  6,      0.00,  18.35, 18.35,1.0000,0.0000,  3,  4
dp   ,  136, 1,  1,      0.00,1000.00, 17.98,0.0000,0.0000,  1,  2
dp   ,  136, 1,  2,      0.00,  39.09, 24.28,0.0000,0.0000,  1,  3
dp   ,  136, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  136, 1,  4,      0.00,  42.00, 27.18,0.0000,0.0000,  2,  3
dp   ,  136, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  136, 1,  6,      0.00,  14.82, 14.82,1.0000,0.0000,  3,  4
dp   ,  137, 1,  1,      0.00,1000.00, 17.98,0.0000,0.0000,  1,  2
dp   ,  137, 1,  2,      0.00,  37.58, 24.28,0.0000,0.0000,  1,  3
dp   ,  137, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  137, 1,  4,      0.00,  40.49, 27.18,0.0000,0.0000,  2,  3
dp   ,  137, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  137, 1,  6,      0.00,  13.30, 13.30,1.0000,0.0000,  3,  4
dp   ,  138, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,  138, 1,  2,      0.00,  42.51, 24.28,0.0000,0.0000,  1,  3
dp   ,  138, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  138, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,  138, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  138, 1,  6,      0.00,  18.24, 18.24,1.0000,0.0000,  3,  4
dp   ,  139, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,  139, 1,  2,      0.00,  39.61, 24.28,0.0000,0.0000,  1,  3
dp   ,  139, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  139, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,  139, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  139, 1,  6,      0.00,  15.34, 15.34,1.0000,0.0000,  3,  4
dp   ,  140, 1,  1,      0.00,  44.84, 17.98,0.0000,0.0000,  1,  2
dp   ,  140, 1,  2,      0.00,  38.16, 24.28,0.0000,0.0000,  1,  3
dp   ,  140, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  140, 1,  4,      0.00,1000.00, 21.39,0.0000,0.0000,  2,  3
dp   ,  140, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  140, 1,  6,      0.00,  13.88, 13.88,1.0000,0.0000,  3,  4
dp   ,  141, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,  141, 1,  2,      0.00,  42.44, 24.28,0.0000,0.0000,  1,  3
dp   ,  141, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  141, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,  141, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  141, 1,  6,      0.00,  18.17, 18.17,1.0000,0.0000,  3,  4
dp   ,  142, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,  142, 1,  2,      0.00,  39.98, 24.28,0.0000,0.0000,  1,  3
dp   ,  142, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  142, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,  142, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  142, 1,  6,      0.00,  15.71, 15.71,1.0000,0.0000,  3,  4
dp   ,  143, 1,  1,      0.00,  41.85, 17.98,0.0000,0.0000,  1,  2
dp   ,  143, 1,  2,      0.00,  38.61, 24.28,0.0000,0.0000,  1,  3
dp   ,  143, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  143, 1,  4,      0.00,1000.00, 18.23,0.0000,0.0000,  2,  3
dp   ,  143, 1,  5,    150.00,  23.87, 23.87,1.0000,0.0000,  2,  4
dp   ,  143, 1,  6,      0.00,  14.33, 14.33,1.0000,0.0000,  3,  4
dp   ,  144, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  144, 1,  2,      0.00,  42.40, 24.28,0.0000,0.0000,  1,  3
dp   ,  144, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  144, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  144, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  144, 1,  6,      0.00,  18.12, 18.12,1.0000,0.0000,  3,  4
dp   ,  145, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  145, 1,  2,      0.00,  40.26, 24.28,0.0000,0.0000,  1,  3
dp   ,  145, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  145, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  145, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  145, 1,  6,      0.00,  15.98, 15.98,1.0000,0.0000,  3,  4
dp   ,  146, 1,  1,      0.00,  40.36, 17.98,0.0000,0.0000,  1,  2
dp   ,  146, 1,  2,      0.00,  38.97, 24.28,0.0000,0.0000,  1,  3
dp   ,  146, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  146, 1,  4,      0.00,1000.00, 16.23,0.0000,0.0000,  2,  3
dp   ,  146, 1,  5,    150.00,  22.38, 22.38,1.0000,0.0000,  2,  4
dp   ,  146, 1,  6,      0.00,  14.69, 14.69,1.0000,0.0000,  3,  4
dp   ,  147, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  147, 1,  2,      0.00,  42.37, 24.28,0.0000,0.0000,  1,  3
dp   ,  147, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  147, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  147, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  147, 1,  6,      0.00,  18.09, 18.09,1.0000,0.0000,  3,  4
dp   ,  148, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  148, 1,  2,      0.00,  40.47, 24.28,0.0000,0.0000,  1,  3
dp   ,  148, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  148, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  148, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  148, 1,  6,      0.00,  16.20, 16.20,1.0000,0.0000,  3,  4
dp   ,  149, 1,  1,      0.00,  39.46, 17.98,0.0000,0.0000,  1,  2
dp   ,  149, 1,  2,      0.00,  39.26, 24.28,0.0000,0.0000,  1,  3
dp   ,  149, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  149, 1,  4,      0.00,1000.00, 14.85,0.0000,0.0000,  2,  3
dp   ,  149, 1,  5,    150.00,  21.48, 21.48,1.0000,0.0000,  2,  4
dp   ,  149, 1,  6,      0.00,  14.99, 14.99,1.0000,0.0000,  3,  4
dp   ,  150, 1,  1,      0.00,  47.96, 12.14,0.0000,0.0000,  1,  2
dp   ,  150, 1,  2,      0.00,  36.79, 18.44,0.0000,0.0000,  1,  3
dp   ,  150, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  150, 1,  4,      0.00,1000.00, 27.67,0.0000,0.0000,  2,  3
dp   ,  150, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  150, 1,  6,      0.00,  18.35, 18.35,1.0000,0.0000,  3,  4
dp   ,  151, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,  151, 1,  2,    200.00,  34.28, 19.09,1.0000,0.0000,  1,  3
dp   ,  151, 1,  3,      0.00,  35.22, 35.22,0.0000,0.0000,  1,  4
dp   ,  151, 1,  4,      0.00,  43.34, 28.15,0.0000,0.0000,  2,  3
dp   ,  151, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  151, 1,  6,    200.00,  15.19, 15.19,1.0000,0.0000,  3,  4
dp   ,  152, 1,  1,      0.00,1000.00, 12.79,0.0000,0.0000,  1,  2
dp   ,  152, 1,  2,    200.00,  32.65, 19.09,1.0000,0.0000,  1,  3
dp   ,  152, 1,  3,      0.00,  35.22, 35.22,0.0000,0.0000,  1,  4
dp   ,  152, 1,  4,      0.00,  41.72, 28.15,0.0000,0.0000,  2,  3
dp   ,  152, 1,  5,    150.00,  35.82, 35.82,1.0000,0.0000,  2,  4
dp   ,  152, 1,  6,    200.00,  13.57, 13.57,1.0000,0.0000,  3,  4
dp   ,  153, 1,  1,      0.00,  39.00, 12.14,0.0000,0.0000,  1,  2
dp   ,  153, 1,  2,      0.00,  36.67, 18.44,0.0000,0.0000,  1,  3
dp   ,  153, 1,  3,    200.00,  35.97, 35.97,1.0000,0.0000,  1,  4
dp   ,  153, 1,  4,      0.00,1000.00, 23.48,0.0000,0.0000,  2,  3
dp   ,  153, 1,  5,    150.00,  26.86, 26.86,1.0000,0.0000,  2,  4
dp   ,  153, 1,  6,      0.00,  18.24, 18.24,1.0000,0.0000,  3,  4
dp   ,  154, 1,  1,      0.00,  39.65, 12.79,0.0000,0.0000,  1,  2
dp   ,  154, 1,  2,    200.00,  34.73, 19.09,1.0000,0.0000,  1,  3
dp   ,  154, 1,  3,      0.00,1000.00, 35.22,0.0000,0.0000,  1,  4
dp   ,  154, 1,  4,      0.00,1000.00, 23.86,0.0000,0.0000,  2,  3
