method,case,dest,node,fout,lout,label
dp   ,  218, 1,  1,  1,  3, 33.48
dp   ,  218, 1,  2,  4,  5, 23.87
dp   ,  219, 1,  1,  1,  3, 33.48
dp   ,  219, 1,  2,  4,  5, 23.87
dp   ,  220, 1,  1,  1,  3, 33.48
dp   ,  220, 1,  2,  4,  5, 22.38
dp   ,  221, 1,  1,  1,  3, 33.48
dp   ,  221, 1,  2,  4,  5, 22.38
dp   ,  222, 1,  1,  1,  3, 33.48
dp   ,  222, 1,  2,  4,  5, 21.48
dp   ,  223, 1,  1,  1,  3, 33.48
dp   ,  223, 1,  2,  4,  5, 35.82
dp   ,  224, 1,  1,  1,  3, 33.40
dp   ,  224, 1,  2,  4,  5, 35.82
dp   ,  224, 1,  3,  6,  6, 14.88
dp   ,  225, 1,  1,  1,  3, 32.65
dp   ,  225, 1,  2,  4,  5, 35.82
dp   ,  225, 1,  3,  6,  6, 13.57
dp   ,  226, 1,  1,  1,  3, 33.48
dp   ,  226, 1,  2,  4,  5, 26.86
dp   ,  227, 1,  1,  1,  3, 33.48
dp   ,  227, 1,  2,  4,  5, 26.86
dp   ,  228, 1,  1,  1,  3, 33.06
dp   ,  228, 1,  2,  4,  5, 26.86
dp   ,  228, 1,  3,  6,  6, 14.08
dp   ,  229, 1,  1,  1,  3, 33.48
dp   ,  229, 1,  2,  4,  5, 23.87
dp   ,  230, 1,  1,  1,  3, 33.48
dp   ,  230, 1,  2,  4,  5, 23.87
dp   ,  231, 1,  1,  1,  3, 33.48
dp   ,  231, 1,  2,  4,  5, 22.38
dp   ,  232, 1,  1,  1,  3, 33.48
dp   ,  232, 1,  2,  4,  5, 35.82
dp   ,  233, 1,  1,  1,  3, 32.11
dp   ,  233, 1,  2,  4,  5, 35.82
dp   ,  233, 1,  3,  6,  6, 15.19
dp   ,  234, 1,  1,  1,  3, 30.49
dp   ,  234, 1,  2,  4,  5, 35.82
dp   ,  234, 1,  3,  6,  6, 13.57
dp   ,  235, 1,  1,  1,  3, 33.48
dp   ,  235, 1,  2,  4,  5, 26.86
dp   ,  236, 1,  1,  1,  3, 32.57
dp   ,  236, 1,  2,  4,  5, 26.86
dp   ,  236, 1,  3,  6,  6, 15.65
dp   ,  237, 1,  1,  1,  3, 33.48
dp   ,  237, 1,  2,  4,  5, 23.87
dp   ,  238, 1,  1,  1,  3, 32.77
dp   ,  238, 1,  2,  4,  5, 35.82
dp   ,  239, 1,  1,  1,  3, 32.77
dp   ,  239, 1,  2,  4,  5, 35.82
dp   ,  240, 1,  1,  1,  3, 32.77
dp   ,  240, 1,  2,  4,  5, 35.82
dp   ,  241, 1,  1,  1,  3, 32.77
dp   ,  241, 1,  2,  4,  5, 26.86
dp   ,  242, 1,  1,  1,  3, 32.77
dp   ,  242, 1,  2,  4,  5, 26.86
dp   ,  243, 1,  1,  1,  3, 32.77
dp   ,  243, 1,  2,  4,  5, 26.86
dp   ,  244, 1,  1,  1,  3, 32.77
dp   ,  244, 1,  2,  4,  5, 23.87
dp   ,  245, 1,  1,  1,  3, 32.77
dp   ,  245, 1,  2,  4,  5, 23.87
dp   ,  246, 1,  1,  1,  3, 32.77
dp   ,  246, 1,  2,  4,  5, 22.38
dp   ,  247, 1,  1,  1,  3, 32.77
dp   ,  247, 1,  2,  4,  5, 35.82
dp   ,  248, 1,  1,  1,  3, 32.77
dp   ,  248, 1,  2,  4,  5, 35.82
dp   ,  249, 1,  1,  1,  3, 32.44
dp   ,  249, 1,  2,  4,  5, 35.82
dp   ,  249, 1,  3,  6,  6, 13.51
dp   ,  250, 1,  1,  1,  3, 32.77
dp   ,  250, 1,  2,  4,  5, 26.86
dp   ,  251, 1,  1,  1,  3, 32.77
dp   ,  251, 1,  2,  4,  5, 26.86
dp   ,  252, 1,  1,  1,  3, 32.77
dp   ,  252, 1,  2,  4,  5, 23.87
dp   ,  253, 1,  1,  1,  3, 32.77
dp   ,  253, 1,  2,  4,  5, 35.82
dp   ,  254, 1,  1,  1,  3, 32.11
dp   ,  254, 1,  2,  4,  5, 35.82
dp   ,  254, 1,  3,  6,  6, 15.19
dp   ,  255, 1,  1,  1,  3, 32.77
dp   ,  255, 1,  2,  4,  5, 26.86
