case,origin,dest,demand,y,flow
  278, 2,  4,150.0000, 47.2057,150.0000
  279, 1,  4,200.0000, 39.6111,200.0000
  279, 2,  4,150.0000, 47.2007,150.0000
  280, 1,  4,200.0000, 39.6111,200.0000
  280, 2,  4,150.0000, 47.1958,150.0000
  281, 1,  4,200.0000, 39.6111,200.0000
  281, 2,  4,150.0000, 47.1909,150.0000
  282, 1,  4,200.0000, 39.6111,200.0000
  282, 2,  4,150.0000, 47.1860,150.0000
  283, 1,  4,200.0000, 39.6111,200.0000
  283, 2,  4,150.0000, 47.1811,150.0000
  284, 1,  4,200.0000, 39.6111,200.0000
  284, 2,  4,150.0000, 47.1762,150.0000
  285, 1,  4,200.0000, 39.6111,200.0000
  285, 2,  4,150.0000, 47.1713,150.0000
  286, 1,  4,200.0000, 39.6111,200.0000
  286, 2,  4,150.0000, 47.1665,150.0000
  287, 1,  4,200.0000, 39.6111,200.0000
  287, 2,  4,150.0000, 47.1616,150.0000
  288, 1,  4,200.0000, 39.6111,200.0000
  288, 2,  4,150.0000, 47.1568,150.0000
  289, 1,  4,200.0000, 39.6111,200.0000
  289, 2,  4,150.0000, 47.1520,150.0000
  290, 1,  4,200.0000, 39.6111,200.0000
  290, 2,  4,150.0000, 47.1472,150.0000
  291, 1,  4,200.0000, 39.6111,200.0000
  291, 2,  4,150.0000, 47.1424,150.0000
  292, 1,  4,200.0000, 39.6111,200.0000
  292, 2,  4,150.0000, 47.1377,150.0000
  293, 1,  4,200.0000, 39.6111,200.0000
  293, 2,  4,150.0000, 47.1329,150.0000
  294, 1,  4,200.0000, 39.6111,200.0000
  294, 2,  4,150.0000, 47.1282,150.0000
  295, 1,  4,200.0000, 39.6111,200.0000
  295, 2,  4,150.0000, 47.1234,150.0000
  296, 1,  4,200.0000, 39.6111,200.0000
  296, 2,  4,150.0000, 47.1187,150.0000
  297, 1,  4,200.0000, 39.6111,200.0000
  297, 2,  4,150.0000, 47.1140,150.0000
  298, 1,  4,200.0000, 39.6111,200.0000
  298, 2,  4,150.0000, 47.1093,150.0000
  299, 1,  4,200.0000, 39.6111,200.0000
  299, 2,  4,150.0000, 47.1047,150.0000
  300, 1,  4,200.0000, 39.6111,200.0000
  300, 2,  4,150.0000, 47.1000,150.0000
  301, 1,  4,200.0000, 39.6111,200.0000
  301, 2,  4,150.0000, 47.0954,150.0000
  302, 1,  4,200.0000, 39.6111,200.0000
  302, 2,  4,150.0000, 47.0907,150.0000
  303, 1,  4,200.0000, 39.6111,200.0000
  303, 2,  4,150.0000, 47.0861,150.0000
  304, 1,  4,200.0000, 39.6111,200.0000
  304, 2,  4,150.0000, 47.0815,150.0000
  305, 1,  4,200.0000, 39.6111,200.0000
  305, 2,  4,150.0000, 47.0769,150.0000
  306, 1,  4,200.0000, 39.6111,200.0000
  306, 2,  4,150.0000, 47.0723,150.0000
  307, 1,  4,200.0000, 39.6111,200.0000
  307, 2,  4,150.0000, 47.0678,150.0000
  308, 1,  4,200.0000, 39.6111,200.0000
  308, 2,  4,150.0000, 47.0632,150.0000
  309, 1,  4,200.0000, 39.6111,200.0000
  309, 2,  4,150.0000, 47.0587,150.0000
  310, 1,  4,200.0000, 39.6111,200.0000
  310, 2,  4,150.0000, 47.0541,150.0000
  311, 1,  4,200.0000, 39.6111,200.0000
  311, 2,  4,150.0000, 47.0496,150.0000
  312, 1,  4,200.0000, 39.6111,200.0000
  312, 2,  4,150.0000, 47.0451,150.0000
  313, 1,  4,200.0000, 39.6111,200.0000
  313, 2,  4,150.0000, 47.0406,150.0000
  314, 1,  4,200.0000, 39.6111,200.0000
  314, 2,  4,150.0000, 47.0361,150.0000
  315, 1,  4,200.0000, 39.5992,  0.6663
  315, 2,  4,150.0000, 47.0364,150.0000
  316, 1,  4,200.0000, 39.5894,  2.1135
  316, 2,  4,150.0000, 47.0421,150.0000
  317, 1,  4,200.0000, 39.5818,  3.7942
  317, 2,  4,150.0000, 47.0494,150.0000
  318, 1,  4,200.0000, 39.5726,  5.2985
  318, 2,  4,150.0000, 47.0556,150.0000
  319, 1,  4,200.0000, 39.5638,  6.8421
  319, 2,  4,150.0000, 47.0619,150.0000
  320, 1,  4,200.0000, 39.5553,  8.4111
  320, 2,  4,150.0000, 47.0685,150.0000
  321, 1,  4,200.0000, 39.5469,  9.9951
  321, 2,  4,150.0000, 47.0751,150.0000
  322, 1,  4,200.0000, 39.5375, 11.4564
  322, 2,  4,150.0000, 47.0809,150.0000
  323, 1,  4,200.0000, 39.5295, 13.0607
  323, 2,  4,150.0000, 47.0877,150.0000
  324, 1,  4,200.0000, 39.5214, 14.6642
  324, 2,  4,150.0000, 47.0945,150.0000
  325, 1,  4,200.0000, 39.5124, 16.1449
  325, 2,  4,150.0000, 47.1004,150.0000
  326, 1,  4,200.0000, 39.5033, 17.6223
  326, 2,  4,150.0000, 47.1062,150.0000
  327, 1,  4,200.0000, 39.4955, 19.2376
  327, 2,  4,150.0000, 47.1130,150.0000
  328, 1,  4,200.0000, 39.4866, 20.7195
  328, 2,  4,150.0000, 47.1189,150.0000
  329, 1,  4,200.0000, 39.4789, 22.3306
  329, 2,  4,150.0000, 47.1257,150.0000
  330, 1,  4,200.0000, 39.4701, 23.8150
  330, 2,  4,150.0000, 47.1316,150.0000
  331, 1,  4,200.0000, 39.4613, 25.2961
  331, 2,  4,150.0000, 47.1375,150.0000
  332, 1,  4,200.0000, 39.4526, 26.7739
  332, 2,  4,150.0000, 47.1433,150.0000
  333, 1,  4,200.0000, 39.4450, 28.3854
  333, 2,  4,150.0000, 47.1500,150.0000
  334, 1,  4,200.0000, 39.4363, 29.8642
  334, 2,  4,150.0000, 47.1559,150.0000
  335, 1,  4,200.0000, 39.4277, 31.3397
  335, 2,  4,150.0000, 47.1616,150.0000
  336, 1,  4,200.0000, 39.4191, 32.8120
  336, 2,  4,150.0000, 47.1674,150.0000
  337, 1,  4,200.0000, 39.4116, 34.4162
  337, 2,  4,150.0000, 47.1741,150.0000
  338, 1,  4,200.0000, 39.4031, 35.8881
  338, 2,  4,150.0000, 47.1798,150.0000
  339, 1,  4,200.0000, 39.3946, 37.3568
  339, 2,  4,150.0000, 47.1856,150.0000
  340, 1,  4,200.0000, 39.3860, 38.8224
  340, 2,  4,150.0000, 47.1912,150.0000
  341, 1,  4,200.0000, 39.3776, 40.2849
  341, 2,  4,150.0000, 47.1969,150.0000
  342, 1,  4,200.0000, 39.3702, 41.8783
  342, 2,  4,150.0000, 47.2035,150.0000
  343, 1,  4,200.0000, 39.3618, 43.3394
  343, 2,  4,150.0000, 47.2091,150.0000
  344, 1,  4,200.0000, 39.3534, 44.7974
  344, 2,  4,150.0000, 47.2147,150.0000
  345, 1,  4,200.0000, 39.3450, 46.2523
  345, 2,  4,150.0000, 47.2203,150.0000
  346, 1,  4,200.0000, 39.3367, 47.7040
  346, 2,  4,150.0000, 47.2259,150.0000
  347, 1,  4,200.0000, 39.3283, 49.1527
  347, 2,  4,150.0000, 47.2314,150.0000
  348, 1,  4,200.0000, 39.3200, 50.5983
  348, 2,  4,150.0000, 47.2369,150.0000
  349, 1,  4,200.0000, 39.3129, 52.1779
  349, 2,  4,150.0000, 47.2434,150.0000
  350, 1,  4,200.0000, 39.3046, 53.6214
  350, 2,  4,150.0000, 47.2488,150.0000
  351, 1,  4,200.0000, 39.2964, 55.0618
  351, 2,  4,150.0000, 47.2543,150.0000
  352, 1,  4,200.0000, 39.2882, 56.5043
  352, 2,  4,150.0000, 47.2598,150.0000
  353, 1,  4,200.0000, 39.2802, 57.9687
  353, 2,  4,150.0000, 47.2654,150.0000
  354, 1,  4,200.0000, 39.2723, 59.4299
  354, 2,  4,150.0000, 47.2710,150.0000
  355, 1,  4,200.0000, 39.2643, 60.8880
  355, 2,  4,150.0000, 47.2765,150.0000
  356, 1,  4,200.0000, 39.2564, 62.3430
  356, 2,  4,150.0000, 47.2820,150.0000
  357, 1,  4,200.0000, 39.2485, 63.7949
  357, 2,  4,150.0000, 47.2875,150.0000
  358, 1,  4,200.0000, 39.2395, 65.1107
  358, 2,  4,150.0000, 47.2921,150.0000
  359, 1,  4,200.0000, 39.2317, 66.5588
  359, 2,  4,150.0000, 47.2976,150.0000
  360, 1,  4,200.0000, 39.2238, 68.0038
  360, 2,  4,150.0000, 47.3030,150.0000
  361, 1,  4,200.0000, 39.2160, 69.4456
  361, 2,  4,150.0000, 47.3084,150.0000
  362, 1,  4,200.0000, 39.2082, 70.8844
  362, 2,  4,150.0000, 47.3138,150.0000
  363, 1,  4,200.0000, 39.2004, 72.3200
  363, 2,  4,150.0000, 47.3192,150.0000
  364, 1,  4,200.0000, 39.1926, 73.7527
  364, 2,  4,150.0000, 47.3245,150.0000
  365, 1,  4,200.0000, 39.1849, 75.1822
  365, 2,  4,150.0000, 47.3298,150.0000
  366, 1,  4,200.0000, 39.1771, 76.6087
  366, 2,  4,150.0000, 47.3351,150.0000
  367, 1,  4,200.0000, 39.1694, 78.0321
  367, 2,  4,150.0000, 47.3404,150.0000
  368, 1,  4,200.0000, 39.1606, 79.3163
  368, 2,  4,150.0000, 47.3447,150.0000
  369, 1,  4,200.0000, 39.1529, 80.7362
  369, 2,  4,150.0000, 47.3499,150.0000
  370, 1,  4,200.0000, 39.1452, 82.1531
  370, 2,  4,150.0000, 47.3551,150.0000
  371, 1,  4,200.0000, 39.1375, 83.5670
  371, 2,  4,150.0000, 47.3603,150.0000
  372, 1,  4,200.0000, 39.1299, 84.9778
  372, 2,  4,150.0000, 47.3655,150.0000
  373, 1,  4,200.0000, 39.1223, 86.3856
  373, 2,  4,150.0000, 47.3706,150.0000
  374, 1,  4,200.0000, 39.1147, 87.7904
  374, 2,  4,150.0000, 47.3757,150.0000
  375, 1,  4,200.0000, 39.1071, 89.1922
  375, 2,  4,150.0000, 47.3808,150.0000
  376, 1,  4,200.0000, 39.0995, 90.5910
  376, 2,  4,150.0000, 47.3858,150.0000
  377, 1,  4,200.0000, 39.0919, 91.9869
  377, 2,  4,150.0000, 47.3909,150.0000
  378, 1,  4,200.0000, 39.0832, 93.2409
  378, 2,  4,150.0000, 47.3949,150.0000
  379, 1,  4,200.0000, 39.0757, 94.6336
  379, 2,  4,150.0000, 47.3999,150.0000
  380, 1,  4,200.0000, 39.0682, 96.0232
  380, 2,  4,150.0000, 47.4049,150.0000
  381, 1,  4,200.0000, 39.0607, 97.4099
  381, 2,  4,150.0000, 47.4099,150.0000
  382, 1,  4,200.0000, 39.0532, 98.7936
  382, 2,  4,150.0000, 47.4148,150.0000
  383, 1,  4,200.0000, 39.0457,100.1744
  383, 2,  4,150.0000, 47.4197,150.0000
  384, 1,  4,200.0000, 39.0383,101.5522
  384, 2,  4,150.0000, 47.4246,150.0000
  385, 1,  4,200.0000, 39.0308,102.9271
  385, 2,  4,150.0000, 47.4294,150.0000
  386, 1,  4,200.0000, 39.0234,104.2991
  386, 2,  4,150.0000, 47.4343,150.0000
  387, 1,  4,200.0000, 39.0160,105.6681
  387, 2,  4,150.0000, 47.4391,150.0000
  388, 1,  4,200.0000, 39.0074,106.8938
  388, 2,  4,150.0000, 47.4429,150.0000
  389, 1,  4,200.0000, 39.0001,108.2600
  389, 2,  4,150.0000, 47.4477,150.0000
  390, 1,  4,200.0000, 38.9927,109.6232
  390, 2,  4,150.0000, 47.4525,150.0000
  391, 1,  4,200.0000, 38.9854,110.9836
  391, 2,  4,150.0000, 47.4572,150.0000
  392, 1,  4,200.0000, 38.9780,112.3410
  392, 2,  4,150.0000, 47.4619,150.0000
  393, 1,  4,200.0000, 38.9707,113.6955
  393, 2,  4,150.0000, 47.4666,150.0000
  394, 1,  4,200.0000, 38.9634,115.0472
  394, 2,  4,150.0000, 47.4713,150.0000
  395, 1,  4,200.0000, 38.9561,116.3960
  395, 2,  4,150.0000, 47.4759,150.0000
  396, 1,  4,200.0000, 38.9488,117.7419
  396, 2,  4,150.0000, 47.4806,150.0000
  397, 1,  4,200.0000, 38.9404,118.9411
  397, 2,  4,150.0000, 47.4842,150.0000
  398, 1,  4,200.0000, 38.9332,120.2846
  398, 2,  4,150.0000, 47.4888,150.0000
  399, 1,  4,200.0000, 38.9260,121.6251
  399, 2,  4,150.0000, 47.4934,150.0000
  400, 1,  4,200.0000, 38.9188,122.9628
  400, 2,  4,150.0000, 47.4980,150.0000
  401, 1,  4,200.0000, 38.9116,124.2976
  401, 2,  4,150.0000, 47.5025,150.0000
  402, 1,  4,200.0000, 38.9044,125.6297
  402, 2,  4,150.0000, 47.5070,150.0000
  403, 1,  4,200.0000, 38.8972,126.9588
  403, 2,  4,150.0000, 47.5115,150.0000
  404, 1,  4,200.0000, 38.8900,128.2852
  404, 2,  4,150.0000, 47.5160,150.0000
  405, 1,  4,200.0000, 38.8829,129.6088
  405, 2,  4,150.0000, 47.5204,150.0000
  406, 1,  4,200.0000, 38.8746,130.7839
  406, 2,  4,150.0000, 47.5239,150.0000
  407, 1,  4,200.0000, 38.8675,132.1054
  407, 2,  4,150.0000, 47.5283,150.0000
  408, 1,  4,200.0000, 38.8604,133.4240
  408, 2,  4,150.0000, 47.5327,150.0000
  409, 1,  4,200.0000, 38.8534,134.7399
  409, 2,  4,150.0000, 47.5371,150.0000
  410, 1,  4,200.0000, 38.8463,136.0530
  410, 2,  4,150.0000, 47.5415,150.0000
  411, 1,  4,200.0000, 38.8393,137.3633
  411, 2,  4,150.0000, 47.5458,150.0000
  412, 1,  4,200.0000, 38.8322,138.6709
  412, 2,  4,150.0000, 47.5502,150.0000
  413, 1,  4,200.0000, 38.8252,139.9758
  413, 2,  4,150.0000, 47.5545,150.0000
  414, 1,  4,200.0000, 38.8182,141.2779
  414, 2,  4,150.0000, 47.5587,150.0000
  415, 1,  4,200.0000, 38.8101,142.4322
  415, 2,  4,150.0000, 47.5621,150.0000
  416, 1,  4,200.0000, 38.8031,143.7327
  416, 2,  4,150.0000, 47.5663,150.0000
  417, 1,  4,200.0000, 38.7962,145.0305
  417, 2,  4,150.0000, 47.5706,150.0000
  418, 1,  4,200.0000, 38.7892,146.3255
  418, 2,  4,150.0000, 47.5748,150.0000
  419, 1,  4,200.0000, 38.7823,147.6179
  419, 2,  4,150.0000, 47.5790,150.0000
  420, 1,  4,200.0000, 38.7754,148.9075
  420, 2,  4,150.0000, 47.5832,150.0000
  421, 1,  4,200.0000, 38.7685,150.1945
  421, 2,  4,150.0000, 47.5874,150.0000
  422, 1,  4,200.0000, 38.7605,151.3299
  422, 2,  4,150.0000, 47.5906,150.0000
  423, 1,  4,200.0000, 38.7536,152.6160
  423, 2,  4,150.0000, 47.5947,150.0000
  424, 1,  4,200.0000, 38.7468,153.8993
  424, 2,  4,150.0000, 47.5988,150.0000
  425, 1,  4,200.0000, 38.7400,155.1800
  425, 2,  4,150.0000, 47.6030,150.0000
  426, 1,  4,200.0000, 38.7332,156.4580
  426, 2,  4,150.0000, 47.6071,150.0000
  427, 1,  4,200.0000, 38.7264,157.7334
  427, 2,  4,150.0000, 47.6111,150.0000
  428, 1,  4,200.0000, 38.7196,159.0061
  428, 2,  4,150.0000, 47.6152,150.0000
  429, 1,  4,200.0000, 38.7116,160.1277
  429, 2,  4,150.0000, 47.6183,150.0000
  430, 1,  4,200.0000, 38.7049,161.4003
  430, 2,  4,150.0000, 47.6223,150.0000
  431, 1,  4,200.0000, 38.6982,162.6704
  431, 2,  4,150.0000, 47.6264,150.0000
  432, 1,  4,200.0000, 38.6915,163.9378
  432, 2,  4,150.0000, 47.6304,150.0000
  433, 1,  4,200.0000, 38.6848,165.2027
  433, 2,  4,150.0000, 47.6344,150.0000
  434, 1,  4,200.0000, 38.6781,166.4649
  434, 2,  4,150.0000, 47.6383,150.0000
  435, 1,  4,200.0000, 38.6703,167.5765
  435, 2,  4,150.0000, 47.6414,150.0000
  436, 1,  4,200.0000, 38.6637,168.8398
  436, 2,  4,150.0000, 47.6453,150.0000
  437, 1,  4,200.0000, 38.6571,170.1004
  437, 2,  4,150.0000, 47.6493,150.0000
  438, 1,  4,200.0000, 38.6505,171.3585
  438, 2,  4,150.0000, 47.6532,150.0000
  439, 1,  4,200.0000, 38.6440,172.6140
  439, 2,  4,150.0000, 47.6572,150.0000
  440, 1,  4,200.0000, 38.6363,173.7196
  440, 2,  4,150.0000, 47.6601,150.0000
  441, 1,  4,200.0000, 38.6298,174.9774
  441, 2,  4,150.0000, 47.6641,150.0000
  442, 1,  4,200.0000, 38.6233,176.2327
  442, 2,  4,150.0000, 47.6680,150.0000
  443, 1,  4,200.0000, 38.6168,177.4855
  443, 2,  4,150.0000, 47.6719,150.0000
  444, 1,  4,200.0000, 38.6092,178.5879
  444, 2,  4,150.0000, 47.6748,150.0000
  445, 1,  4,200.0000, 38.6028,179.8446
  445, 2,  4,150.0000, 47.6787,150.0000
  446, 1,  4,200.0000, 38.5964,181.0988
  446, 2,  4,150.0000, 47.6826,150.0000
  447, 1,  4,200.0000, 38.5889,182.1992
  447, 2,  4,150.0000, 47.6856,150.0000
  448, 1,  4,200.0000, 38.5826,183.4593
  448, 2,  4,150.0000, 47.6895,150.0000
  449, 1,  4,200.0000, 38.5764,184.7169
  449, 2,  4,150.0000, 47.6934,150.0000
  450, 1,  4,200.0000, 38.5690,185.8242
  450, 2,  4,150.0000, 47.6964,150.0000
  451, 1,  4,200.0000, 38.5629,187.0902
  451, 2,  4,150.0000, 47.7003,150.0000
  452, 1,  4,200.0000, 38.5556,188.2028
  452, 2,  4,150.0000, 47.7033,150.0000
  453, 1,  4,200.0000, 38.5496,189.4803
  453, 2,  4,150.0000, 47.7074,150.0000
  454, 1,  4,200.0000, 38.5425,190.6084
  454, 2,  4,150.0000, 47.7105,150.0000
  455, 1,  4,200.0000, 38.5367,191.9011
  455, 2,  4,150.0000, 47.7146,150.0000
  456, 1,  4,200.0000, 38.5299,193.0591
  456, 2,  4,150.0000, 47.7179,150.0000
  457, 1,  4,200.0000, 38.5232,194.2386
  457, 2,  4,150.0000, 47.7213,150.0000
  458, 1,  4,200.0000, 38.5169,195.4527
  458, 2,  4,150.0000, 47.7249,150.0000
  459, 1,  4,200.0000, 38.5110,196.7193
  459, 2,  4,150.0000, 47.7289,150.0000
  460, 1,  4,200.0000, 38.5052,197.9942
  460, 2,  4,150.0000, 47.7329,150.0000
  461, 1,  4,200.0000, 38.5012,199.5224
  461, 2,  4,150.0000, 47.7384,150.0000
  462, 1,  4,200.0000, 38.4895,200.0000
  462, 2,  4,150.0000, 47.7375,150.0000
  463, 1,  4,200.0000, 38.4744,200.0000
  463, 2,  4,150.0000, 47.7335,150.0000
  464, 1,  4,200.0000, 38.4592,200.0000
  464, 2,  4,150.0000, 47.7295,150.0000
  465, 1,  4,200.0000, 38.4441,200.0000
  465, 2,  4,150.0000, 47.7256,150.0000
  466, 1,  4,200.0000, 38.4291,200.0000
  466, 2,  4,150.0000, 47.7217,150.0000
  467, 1,  4,200.0000, 38.4141,200.0000
  467, 2,  4,150.0000, 47.7177,150.0000
  468, 1,  4,200.0000, 38.3991,200.0000
  468, 2,  4,150.0000, 47.7138,150.0000
  469, 1,  4,200.0000, 38.3842,200.0000
  469, 2,  4,150.0000, 47.7099,150.0000
  470, 1,  4,200.0000, 38.3693,200.0000
  470, 2,  4,150.0000, 47.7060,150.0000
  471, 1,  4,200.0000, 38.3545,200.0000
  471, 2,  4,150.0000, 47.7021,150.0000
  472, 1,  4,200.0000, 38.3397,200.0000
  472, 2,  4,150.0000, 47.6983,150.0000
  473, 1,  4,200.0000, 38.3249,200.0000
  473, 2,  4,150.0000, 47.6944,150.0000
  474, 1,  4,200.0000, 38.3102,200.0000
  474, 2,  4,150.0000, 47.6905,150.0000
  475, 1,  4,200.0000, 38.2956,200.0000
  475, 2,  4,150.0000, 47.6867,150.0000
  476, 1,  4,200.0000, 38.2810,200.0000
  476, 2,  4,150.0000, 47.6828,150.0000
  477, 1,  4,200.0000, 38.2664,200.0000
  477, 2,  4,150.0000, 47.6790,150.0000
  478, 1,  4,200.0000, 38.2519,200.0000
  478, 2,  4,150.0000, 47.6752,150.0000
  479, 1,  4,200.0000, 38.2374,200.0000
  479, 2,  4,150.0000, 47.6713,150.0000
  480, 1,  4,200.0000, 38.2230,200.0000
  480, 2,  4,150.0000, 47.6675,150.0000
  481, 1,  4,200.0000, 38.2086,200.0000
  481, 2,  4,150.0000, 47.6637,150.0000
  482, 1,  4,200.0000, 38.1942,200.0000
  482, 2,  4,150.0000, 47.6599,150.0000
  483, 1,  4,200.0000, 38.1799,200.0000
  483, 2,  4,150.0000, 47.6562,150.0000
  484, 1,  4,200.0000, 38.1656,200.0000
  484, 2,  4,150.0000, 47.6524,150.0000
  485, 1,  4,200.0000, 38.1514,200.0000
  485, 2,  4,150.0000, 47.6486,150.0000
  486, 1,  4,200.0000, 38.1372,200.0000
  486, 2,  4,150.0000, 47.6449,150.0000
  487, 1,  4,200.0000, 38.1231,200.0000
  487, 2,  4,150.0000, 47.6411,150.0000
  488, 1,  4,200.0000, 38.1090,200.0000
  488, 2,  4,150.0000, 47.6374,150.0000
  489, 1,  4,200.0000, 38.0949,200.0000
  489, 2,  4,150.0000, 47.6336,150.0000
  490, 1,  4,200.0000, 38.0809,200.0000
  490, 2,  4,150.0000, 47.6299,150.0000
  491, 1,  4,200.0000, 38.0669,200.0000
  491, 2,  4,150.0000, 47.6262,150.0000
  492, 1,  4,200.0000, 38.0530,200.0000
  492, 2,  4,150.0000, 47.6225,150.0000
  493, 1,  4,200.0000, 38.0391,200.0000
  493, 2,  4,150.0000, 47.6188,150.0000
  494, 1,  4,200.0000, 38.0252,200.0000
  494, 2,  4,150.0000, 47.6151,150.0000
  495, 1,  4,200.0000, 38.0114,200.0000
  495, 2,  4,150.0000, 47.6114,150.0000
  496, 1,  4,200.0000, 37.9976,200.0000
  496, 2,  4,150.0000, 47.6077,150.0000
  497, 1,  4,200.0000, 37.9838,200.0000
  497, 2,  4,150.0000, 47.6041,150.0000
  498, 1,  4,200.0000, 37.9701,200.0000
  498, 2,  4,150.0000, 47.6004,150.0000
  499, 1,  4,200.0000, 37.9565,200.0000
  499, 2,  4,150.0000, 47.5968,150.0000
  500, 1,  4,200.0000, 37.9429,200.0000
  500, 2,  4,150.0000, 47.5931,150.0000
  501, 1,  4,200.0000, 37.9293,200.0000
  501, 2,  4,150.0000, 47.5895,150.0000
  502, 1,  4,200.0000, 37.9157,200.0000
  502, 2,  4,150.0000, 47.5859,150.0000
  503, 1,  4,200.0000, 37.9022,200.0000
  503, 2,  4,150.0000, 47.5822,150.0000
  504, 1,  4,200.0000, 37.8887,200.0000
  504, 2,  4,150.0000, 47.5786,150.0000
  505, 1,  4,200.0000, 37.8753,200.0000
  505, 2,  4,150.0000, 47.5750,150.0000
  506, 1,  4,200.0000, 37.8619,200.0000
  506, 2,  4,150.0000, 47.5714,150.0000
  507, 1,  4,200.0000, 37.8486,200.0000
  507, 2,  4,150.0000, 47.5679,150.0000
  508, 1,  4,200.0000, 37.8352,200.0000
  508, 2,  4,150.0000, 47.5643,150.0000
  509, 1,  4,200.0000, 37.8220,200.0000
  509, 2,  4,150.0000, 47.5607,150.0000
  510, 1,  4,200.0000, 37.8087,200.0000
  510, 2,  4,150.0000, 47.5571,150.0000
  511, 1,  4,200.0000, 37.7955,200.0000
  511, 2,  4,150.0000, 47.5536,150.0000
  512, 1,  4,200.0000, 37.7823,200.0000
  512, 2,  4,150.0000, 47.5500,150.0000
  513, 1,  4,200.0000, 37.7692,200.0000
  513, 2,  4,150.0000, 47.5465,150.0000
  514, 1,  4,200.0000, 37.7561,200.0000
  514, 2,  4,150.0000, 47.5430,150.0000
  515, 1,  4,200.0000, 37.7431,200.0000
  515, 2,  4,150.0000, 47.5394,150.0000
  516, 1,  4,200.0000, 37.7300,200.0000
  516, 2,  4,150.0000, 47.5359,150.0000
  517, 1,  4,200.0000, 37.7170,200.0000
  517, 2,  4,150.0000, 47.5324,150.0000
  518, 1,  4,200.0000, 37.7041,200.0000
  518, 2,  4,150.0000, 47.5289,150.0000
  519, 1,  4,200.0000, 37.6912,200.0000
  519, 2,  4,150.0000, 47.5254,150.0000
  520, 1,  4,200.0000, 37.6783,200.0000
  520, 2,  4,150.0000, 47.5219,150.0000
  521, 1,  4,200.0000, 37.6655,200.0000
  521, 2,  4,150.0000, 47.5185,150.0000
  522, 1,  4,200.0000, 37.6527,200.0000
  522, 2,  4,150.0000, 47.5150,150.0000
  523, 1,  4,200.0000, 37.6399,200.0000
  523, 2,  4,150.0000, 47.5115,150.0000
  524, 1,  4,200.0000, 37.6272,200.0000
  524, 2,  4,150.0000, 47.5081,150.0000
  525, 1,  4,200.0000, 37.6144,200.0000
  525, 2,  4,150.0000, 47.5046,150.0000
  526, 1,  4,200.0000, 37.6018,200.0000
  526, 2,  4,150.0000, 47.5012,150.0000
  527, 1,  4,200.0000, 37.5892,200.0000
  527, 2,  4,150.0000, 47.4978,150.0000
  528, 1,  4,200.0000, 37.5766,200.0000
  528, 2,  4,150.0000, 47.4943,150.0000
  529, 1,  4,200.0000, 37.5640,200.0000
  529, 2,  4,150.0000, 47.4909,150.0000
  530, 1,  4,200.0000, 37.5515,200.0000
  530, 2,  4,150.0000, 47.4875,150.0000
  531, 1,  4,200.0000, 37.5390,200.0000
  531, 2,  4,150.0000, 47.4841,150.0000
  532, 1,  4,200.0000, 37.5265,200.0000
  532, 2,  4,150.0000, 47.4807,150.0000
  533, 1,  4,200.0000, 37.5141,200.0000
  533, 2,  4,150.0000, 47.4773,150.0000
  534, 1,  4,200.0000, 37.5017,200.0000
  534, 2,  4,150.0000, 47.4739,150.0000
  535, 1,  4,200.0000, 37.4893,200.0000
  535, 2,  4,150.0000, 47.4706,150.0000
  536, 1,  4,200.0000, 37.4770,200.0000
  536, 2,  4,150.0000, 47.4672,150.0000
  537, 1,  4,200.0000, 37.4647,200.0000
  537, 2,  4,150.0000, 47.4638,150.0000
  538, 1,  4,200.0000, 37.4525,200.0000
  538, 2,  4,150.0000, 47.4605,150.0000
  539, 1,  4,200.0000, 37.4402,200.0000
  539, 2,  4,150.0000, 47.4571,150.0000
  540, 1,  4,200.0000, 37.4281,200.0000
  540, 2,  4,150.0000, 47.4538,150.0000
  541, 1,  4,200.0000, 37.4159,200.0000
  541, 2,  4,150.0000, 47.4505,150.0000
  542, 1,  4,200.0000, 37.4038,200.0000
  542, 2,  4,150.0000, 47.4471,150.0000
  543, 1,  4,200.0000, 37.3917,200.0000
  543, 2,  4,150.0000, 47.4438,150.0000
  544, 1,  4,200.0000, 37.3796,200.0000
  544, 2,  4,150.0000, 47.4405,150.0000
  545, 1,  4,200.0000, 37.3676,200.0000
  545, 2,  4,150.0000, 47.4372,150.0000
  546, 1,  4,200.0000, 37.3556,200.0000
  546, 2,  4,150.0000, 47.4339,150.0000
  547, 1,  4,200.0000, 37.3436,200.0000
  547, 2,  4,150.0000, 47.4306,150.0000
  548, 1,  4,200.0000, 37.3317,200.0000
  548, 2,  4,150.0000, 47.4273,150.0000
  549, 1,  4,200.0000, 37.3198,200.0000
  549, 2,  4,150.0000, 47.4241,150.0000
  550, 1,  4,200.0000, 37.3079,200.0000
  550, 2,  4,150.0000, 47.4208,150.0000
  551, 1,  4,200.0000, 37.2961,200.0000
  551, 2,  4,150.0000, 47.4175,150.0000
  552, 1,  4,200.0000, 37.2843,200.0000
  552, 2,  4,150.0000, 47.4143,150.0000
  553, 1,  4,200.0000, 37.2725,200.0000
  553, 2,  4,150.0000, 47.4110,150.0000
  554, 1,  4,200.0000, 37.2608,200.0000
  554, 2,  4,150.0000, 47.4078,150.0000
  555, 1,  4,200.0000, 37.2491,200.0000
  555, 2,  4,150.0000, 47.4046,150.0000
  556, 1,  4,200.0000, 37.2374,200.0000
