case,origin,dest,demand,y,flow
  279, 1,  4,200.0000, 39.7346,200.0000
  279, 2,  4,150.0000, 46.7770,150.0000
  280, 1,  4,200.0000, 39.7346,200.0000
  280, 2,  4,150.0000, 46.7716,150.0000
  281, 1,  4,200.0000, 39.7346,200.0000
  281, 2,  4,150.0000, 46.7661,150.0000
  282, 1,  4,200.0000, 39.7346,200.0000
  282, 2,  4,150.0000, 46.7607,150.0000
  283, 1,  4,200.0000, 39.7346,200.0000
  283, 2,  4,150.0000, 46.7553,150.0000
  284, 1,  4,200.0000, 39.7346,200.0000
  284, 2,  4,150.0000, 46.7500,150.0000
  285, 1,  4,200.0000, 39.7346,200.0000
  285, 2,  4,150.0000, 46.7446,150.0000
  286, 1,  4,200.0000, 39.7346,200.0000
  286, 2,  4,150.0000, 46.7393,150.0000
  287, 1,  4,200.0000, 39.7346,200.0000
  287, 2,  4,150.0000, 46.7339,150.0000
  288, 1,  4,200.0000, 39.7346,200.0000
  288, 2,  4,150.0000, 46.7286,150.0000
  289, 1,  4,200.0000, 39.7346,200.0000
  289, 2,  4,150.0000, 46.7233,150.0000
  290, 1,  4,200.0000, 39.7346,200.0000
  290, 2,  4,150.0000, 46.7181,150.0000
  291, 1,  4,200.0000, 39.7346,200.0000
  291, 2,  4,150.0000, 46.7128,150.0000
  292, 1,  4,200.0000, 39.7346,200.0000
  292, 2,  4,150.0000, 46.7076,150.0000
  293, 1,  4,200.0000, 39.7346,200.0000
  293, 2,  4,150.0000, 46.7024,150.0000
  294, 1,  4,200.0000, 39.7346,200.0000
  294, 2,  4,150.0000, 46.6972,150.0000
  295, 1,  4,200.0000, 39.7346,200.0000
  295, 2,  4,150.0000, 46.6920,150.0000
  296, 1,  4,200.0000, 39.7346,200.0000
  296, 2,  4,150.0000, 46.6868,150.0000
  297, 1,  4,200.0000, 39.7346,200.0000
  297, 2,  4,150.0000, 46.6817,150.0000
  298, 1,  4,200.0000, 39.7346,200.0000
  298, 2,  4,150.0000, 46.6765,150.0000
  299, 1,  4,200.0000, 39.7346,200.0000
  299, 2,  4,150.0000, 46.6714,150.0000
  300, 1,  4,200.0000, 39.7148,  0.8575
  300, 2,  4,150.0000, 46.6736,150.0000
  301, 1,  4,200.0000, 39.6939,  2.5171
  301, 2,  4,150.0000, 46.6828,150.0000
  302, 1,  4,200.0000, 39.6735,  4.2322
  302, 2,  4,150.0000, 46.6925,150.0000
  303, 1,  4,200.0000, 39.6534,  5.8647
  303, 2,  4,150.0000, 46.7016,150.0000
  304, 1,  4,200.0000, 39.6336,  7.5317
  304, 2,  4,150.0000, 46.7112,150.0000
  305, 1,  4,200.0000, 39.6143,  9.2145
  305, 2,  4,150.0000, 46.7209,150.0000
  306, 1,  4,200.0000, 39.5951, 10.8085
  306, 2,  4,150.0000, 46.7300,150.0000
  307, 1,  4,200.0000, 39.5763, 12.4428
  307, 2,  4,150.0000, 46.7396,150.0000
  308, 1,  4,200.0000, 39.5578, 14.0380
  308, 2,  4,150.0000, 46.7488,150.0000
  309, 1,  4,200.0000, 39.5397, 15.6680
  309, 2,  4,150.0000, 46.7585,150.0000
  310, 1,  4,200.0000, 39.5215, 17.1972
  310, 2,  4,150.0000, 46.7674,150.0000
  311, 1,  4,200.0000, 39.5039, 18.7806
  311, 2,  4,150.0000, 46.7768,150.0000
  312, 1,  4,200.0000, 39.4867, 20.3952
  312, 2,  4,150.0000, 46.7867,150.0000
  313, 1,  4,200.0000, 39.4694, 21.9080
  313, 2,  4,150.0000, 46.7956,150.0000
  314, 1,  4,200.0000, 39.4526, 23.4721
  314, 2,  4,150.0000, 46.8052,150.0000
  315, 1,  4,200.0000, 39.4359, 24.9707
  315, 2,  4,150.0000, 46.8142,150.0000
  316, 1,  4,200.0000, 39.4198, 26.5578
  316, 2,  4,150.0000, 46.8241,150.0000
  317, 1,  4,200.0000, 39.4035, 28.0439
  317, 2,  4,150.0000, 46.8331,150.0000
  318, 1,  4,200.0000, 39.3875, 29.5218
  318, 2,  4,150.0000, 46.8421,150.0000
  319, 1,  4,200.0000, 39.3717, 30.9916
  319, 2,  4,150.0000, 46.8511,150.0000
  320, 1,  4,200.0000, 39.3565, 32.5150
  320, 2,  4,150.0000, 46.8608,150.0000
  321, 1,  4,200.0000, 39.3411, 33.9714
  321, 2,  4,150.0000, 46.8698,150.0000
  322, 1,  4,200.0000, 39.3260, 35.4203
  322, 2,  4,150.0000, 46.8788,150.0000
  323, 1,  4,200.0000, 39.3116, 36.9606
  323, 2,  4,150.0000, 46.8888,150.0000
  324, 1,  4,200.0000, 39.2970, 38.3978
  324, 2,  4,150.0000, 46.8979,150.0000
  325, 1,  4,200.0000, 39.2825, 39.8280
  325, 2,  4,150.0000, 46.9069,150.0000
  326, 1,  4,200.0000, 39.2682, 41.2511
  326, 2,  4,150.0000, 46.9159,150.0000
  327, 1,  4,200.0000, 39.2542, 42.6674
  327, 2,  4,150.0000, 46.9249,150.0000
  328, 1,  4,200.0000, 39.2407, 44.1376
  328, 2,  4,150.0000, 46.9346,150.0000
  329, 1,  4,200.0000, 39.2270, 45.5423
  329, 2,  4,150.0000, 46.9436,150.0000
  330, 1,  4,200.0000, 39.2135, 46.9405
  330, 2,  4,150.0000, 46.9526,150.0000
  331, 1,  4,200.0000, 39.2002, 48.3325
  331, 2,  4,150.0000, 46.9616,150.0000
  332, 1,  4,200.0000, 39.1871, 49.7184
  332, 2,  4,150.0000, 46.9707,150.0000
  333, 1,  4,200.0000, 39.1747, 51.1966
  333, 2,  4,150.0000, 46.9807,150.0000
  334, 1,  4,200.0000, 39.1620, 52.5726
  334, 2,  4,150.0000, 46.9897,150.0000
  335, 1,  4,200.0000, 39.1494, 53.9430
  335, 2,  4,150.0000, 46.9987,150.0000
  336, 1,  4,200.0000, 39.1370, 55.3077
  336, 2,  4,150.0000, 47.0077,150.0000
  337, 1,  4,200.0000, 39.1248, 56.6669
  337, 2,  4,150.0000, 47.0167,150.0000
  338, 1,  4,200.0000, 39.1127, 58.0208
  338, 2,  4,150.0000, 47.0257,150.0000
  339, 1,  4,200.0000, 39.1007, 59.3694
  339, 2,  4,150.0000, 47.0347,150.0000
  340, 1,  4,200.0000, 39.0890, 60.7129
  340, 2,  4,150.0000, 47.0437,150.0000
  341, 1,  4,200.0000, 39.0774, 62.0514
  341, 2,  4,150.0000, 47.0527,150.0000
  342, 1,  4,200.0000, 39.0664, 63.4463
  342, 2,  4,150.0000, 47.0624,150.0000
  343, 1,  4,200.0000, 39.0551, 64.7761
  343, 2,  4,150.0000, 47.0713,150.0000
  344, 1,  4,200.0000, 39.0439, 66.1011
  344, 2,  4,150.0000, 47.0803,150.0000
  345, 1,  4,200.0000, 39.0329, 67.4215
  345, 2,  4,150.0000, 47.0893,150.0000
  346, 1,  4,200.0000, 39.0221, 68.7375
  346, 2,  4,150.0000, 47.0983,150.0000
  347, 1,  4,200.0000, 39.0114, 70.0490
  347, 2,  4,150.0000, 47.1073,150.0000
  348, 1,  4,200.0000, 39.0008, 71.3563
  348, 2,  4,150.0000, 47.1162,150.0000
  349, 1,  4,200.0000, 38.9911, 72.7577
  349, 2,  4,150.0000, 47.1263,150.0000
  350, 1,  4,200.0000, 38.9809, 74.0579
  350, 2,  4,150.0000, 47.1353,150.0000
  351, 1,  4,200.0000, 38.9707, 75.3542
  351, 2,  4,150.0000, 47.1443,150.0000
  352, 1,  4,200.0000, 38.9607, 76.6465
  352, 2,  4,150.0000, 47.1532,150.0000
  353, 1,  4,200.0000, 38.9508, 77.9349
  353, 2,  4,150.0000, 47.1622,150.0000
  354, 1,  4,200.0000, 38.9411, 79.2196
  354, 2,  4,150.0000, 47.1712,150.0000
  355, 1,  4,200.0000, 38.9315, 80.5005
  355, 2,  4,150.0000, 47.1802,150.0000
  356, 1,  4,200.0000, 38.9220, 81.7779
  356, 2,  4,150.0000, 47.1891,150.0000
  357, 1,  4,200.0000, 38.9130, 83.0922
  357, 2,  4,150.0000, 47.1986,150.0000
  358, 1,  4,200.0000, 38.9033, 84.3071
  358, 2,  4,150.0000, 47.2069,150.0000
  359, 1,  4,200.0000, 38.8942, 85.5803
  359, 2,  4,150.0000, 47.2159,150.0000
  360, 1,  4,200.0000, 38.8853, 86.8503
  360, 2,  4,150.0000, 47.2250,150.0000
  361, 1,  4,200.0000, 38.8765, 88.1170
  361, 2,  4,150.0000, 47.2340,150.0000
  362, 1,  4,200.0000, 38.8678, 89.3807
  362, 2,  4,150.0000, 47.2431,150.0000
  363, 1,  4,200.0000, 38.8592, 90.6414
  363, 2,  4,150.0000, 47.2521,150.0000
  364, 1,  4,200.0000, 38.8507, 91.8992
  364, 2,  4,150.0000, 47.2612,150.0000
  365, 1,  4,200.0000, 38.8424, 93.1542
  365, 2,  4,150.0000, 47.2702,150.0000
  366, 1,  4,200.0000, 38.8342, 94.4064
  366, 2,  4,150.0000, 47.2793,150.0000
  367, 1,  4,200.0000, 38.8261, 95.6560
  367, 2,  4,150.0000, 47.2883,150.0000
  368, 1,  4,200.0000, 38.8181, 96.9029
  368, 2,  4,150.0000, 47.2974,150.0000
  369, 1,  4,200.0000, 38.8102, 98.1473
  369, 2,  4,150.0000, 47.3065,150.0000
  370, 1,  4,200.0000, 38.8024, 99.3892
  370, 2,  4,150.0000, 47.3155,150.0000
  371, 1,  4,200.0000, 38.7948,100.6288
  371, 2,  4,150.0000, 47.3246,150.0000
  372, 1,  4,200.0000, 38.7872,101.8660
  372, 2,  4,150.0000, 47.3337,150.0000
  373, 1,  4,200.0000, 38.7798,103.1010
  373, 2,  4,150.0000, 47.3428,150.0000
  374, 1,  4,200.0000, 38.7725,104.3338
  374, 2,  4,150.0000, 47.3519,150.0000
  375, 1,  4,200.0000, 38.7653,105.5645
  375, 2,  4,150.0000, 47.3610,150.0000
  376, 1,  4,200.0000, 38.7581,106.7931
  376, 2,  4,150.0000, 47.3701,150.0000
  377, 1,  4,200.0000, 38.7511,108.0198
  377, 2,  4,150.0000, 47.3792,150.0000
  378, 1,  4,200.0000, 38.7443,109.2445
  378, 2,  4,150.0000, 47.3884,150.0000
  379, 1,  4,200.0000, 38.7375,110.4674
  379, 2,  4,150.0000, 47.3975,150.0000
  380, 1,  4,200.0000, 38.7308,111.6884
  380, 2,  4,150.0000, 47.4066,150.0000
  381, 1,  4,200.0000, 38.7242,112.9077
  381, 2,  4,150.0000, 47.4158,150.0000
  382, 1,  4,200.0000, 38.7177,114.1254
  382, 2,  4,150.0000, 47.4250,150.0000
  383, 1,  4,200.0000, 38.7113,115.3414
  383, 2,  4,150.0000, 47.4341,150.0000
  384, 1,  4,200.0000, 38.7051,116.5559
  384, 2,  4,150.0000, 47.4433,150.0000
  385, 1,  4,200.0000, 38.6989,117.7689
  385, 2,  4,150.0000, 47.4525,150.0000
  386, 1,  4,200.0000, 38.6928,118.9804
  386, 2,  4,150.0000, 47.4617,150.0000
  387, 1,  4,200.0000, 38.6869,120.1905
  387, 2,  4,150.0000, 47.4709,150.0000
  388, 1,  4,200.0000, 38.6810,121.3993
  388, 2,  4,150.0000, 47.4802,150.0000
  389, 1,  4,200.0000, 38.6752,122.6069
  389, 2,  4,150.0000, 47.4894,150.0000
  390, 1,  4,200.0000, 38.6695,123.8131
  390, 2,  4,150.0000, 47.4987,150.0000
  391, 1,  4,200.0000, 38.6640,125.0183
  391, 2,  4,150.0000, 47.5080,150.0000
  392, 1,  4,200.0000, 38.6585,126.2223
  392, 2,  4,150.0000, 47.5172,150.0000
  393, 1,  4,200.0000, 38.6531,127.4252
  393, 2,  4,150.0000, 47.5266,150.0000
  394, 1,  4,200.0000, 38.6478,128.6271
  394, 2,  4,150.0000, 47.5359,150.0000
  395, 1,  4,200.0000, 38.6427,129.8280
  395, 2,  4,150.0000, 47.5452,150.0000
  396, 1,  4,200.0000, 38.6376,131.0280
  396, 2,  4,150.0000, 47.5545,150.0000
  397, 1,  4,200.0000, 38.6326,132.2272
  397, 2,  4,150.0000, 47.5639,150.0000
  398, 1,  4,200.0000, 38.6271,133.3726
  398, 2,  4,150.0000, 47.5726,150.0000
  399, 1,  4,200.0000, 38.6223,134.5707
  399, 2,  4,150.0000, 47.5820,150.0000
  400, 1,  4,200.0000, 38.6176,135.7682
  400, 2,  4,150.0000, 47.5914,150.0000
  401, 1,  4,200.0000, 38.6130,136.9649
  401, 2,  4,150.0000, 47.6009,150.0000
  402, 1,  4,200.0000, 38.6087,138.1824
  402, 2,  4,150.0000, 47.6106,150.0000
  403, 1,  4,200.0000, 38.6037,139.3256
  403, 2,  4,150.0000, 47.6194,150.0000
  404, 1,  4,200.0000, 38.5994,140.5211
  404, 2,  4,150.0000, 47.6289,150.0000
  405, 1,  4,200.0000, 38.5951,141.7162
  405, 2,  4,150.0000, 47.6384,150.0000
  406, 1,  4,200.0000, 38.5910,142.9108
  406, 2,  4,150.0000, 47.6480,150.0000
  407, 1,  4,200.0000, 38.5870,144.1051
  407, 2,  4,150.0000, 47.6575,150.0000
  408, 1,  4,200.0000, 38.5830,145.2989
  408, 2,  4,150.0000, 47.6671,150.0000
  409, 1,  4,200.0000, 38.5792,146.4925
  409, 2,  4,150.0000, 47.6767,150.0000
  410, 1,  4,200.0000, 38.5754,147.6858
  410, 2,  4,150.0000, 47.6863,150.0000
  411, 1,  4,200.0000, 38.5718,148.8788
  411, 2,  4,150.0000, 47.6960,150.0000
  412, 1,  4,200.0000, 38.5679,150.0441
  412, 2,  4,150.0000, 47.7053,150.0000
  413, 1,  4,200.0000, 38.5644,151.2375
  413, 2,  4,150.0000, 47.7150,150.0000
  414, 1,  4,200.0000, 38.5610,152.4307
  414, 2,  4,150.0000, 47.7247,150.0000
  415, 1,  4,200.0000, 38.5567,153.5426
  415, 2,  4,150.0000, 47.7334,150.0000
  416, 1,  4,200.0000, 38.5535,154.7375
  416, 2,  4,150.0000, 47.7432,150.0000
  417, 1,  4,200.0000, 38.5504,155.9325
  417, 2,  4,150.0000, 47.7530,150.0000
  418, 1,  4,200.0000, 38.5475,157.1275
  418, 2,  4,150.0000, 47.7628,150.0000
  419, 1,  4,200.0000, 38.5439,158.2727
  419, 2,  4,150.0000, 47.7720,150.0000
  420, 1,  4,200.0000, 38.5411,159.4692
  420, 2,  4,150.0000, 47.7819,150.0000
  421, 1,  4,200.0000, 38.5384,160.6659
  421, 2,  4,150.0000, 47.7919,150.0000
  422, 1,  4,200.0000, 38.5358,161.8628
  422, 2,  4,150.0000, 47.8019,150.0000
  423, 1,  4,200.0000, 38.5333,163.0599
  423, 2,  4,150.0000, 47.8119,150.0000
  424, 1,  4,200.0000, 38.5298,164.1784
  424, 2,  4,150.0000, 47.8208,150.0000
  425, 1,  4,200.0000, 38.5275,165.3787
  425, 2,  4,150.0000, 47.8309,150.0000
  426, 1,  4,200.0000, 38.5247,166.5294
  426, 2,  4,150.0000, 47.8403,150.0000
  427, 1,  4,200.0000, 38.5226,167.7321
  427, 2,  4,150.0000, 47.8505,150.0000
  428, 1,  4,200.0000, 38.5205,168.9352
  428, 2,  4,150.0000, 47.8607,150.0000
  429, 1,  4,200.0000, 38.5186,170.1388
  429, 2,  4,150.0000, 47.8709,150.0000
  430, 1,  4,200.0000, 38.5158,171.2649
  430, 2,  4,150.0000, 47.8801,150.0000
  431, 1,  4,200.0000, 38.5141,172.4727
  431, 2,  4,150.0000, 47.8904,150.0000
  432, 1,  4,200.0000, 38.5118,173.6329
  432, 2,  4,150.0000, 47.9001,150.0000
  433, 1,  4,200.0000, 38.5103,174.8441
  433, 2,  4,150.0000, 47.9105,150.0000
  434, 1,  4,200.0000, 38.5078,175.9763
  434, 2,  4,150.0000, 47.9198,150.0000
  435, 1,  4,200.0000, 38.5066,177.1929
  435, 2,  4,150.0000, 47.9304,150.0000
  436, 1,  4,200.0000, 38.5048,178.3620
  436, 2,  4,150.0000, 47.9403,150.0000
  437, 1,  4,200.0000, 38.5037,179.5826
  437, 2,  4,150.0000, 47.9509,150.0000
  438, 1,  4,200.0000, 38.5018,180.7267
  438, 2,  4,150.0000, 47.9605,150.0000
  439, 1,  4,200.0000, 38.5003,181.9052
  439, 2,  4,150.0000, 47.9706,150.0000
  440, 1,  4,200.0000, 38.4997,183.1365
  440, 2,  4,150.0000, 47.9815,150.0000
  441, 1,  4,200.0000, 38.4981,184.2926
  441, 2,  4,150.0000, 47.9913,150.0000
  442, 1,  4,200.0000, 38.4970,185.4847
  442, 2,  4,150.0000, 48.0017,150.0000
  443, 1,  4,200.0000, 38.4957,186.6510
  443, 2,  4,150.0000, 48.0117,150.0000
  444, 1,  4,200.0000, 38.4950,187.8561
  444, 2,  4,150.0000, 48.0223,150.0000
  445, 1,  4,200.0000, 38.4941,189.0378
  445, 2,  4,150.0000, 48.0326,150.0000
  446, 1,  4,200.0000, 38.4938,190.2604
  446, 2,  4,150.0000, 48.0434,150.0000
  447, 1,  4,200.0000, 38.4926,191.4165
  447, 2,  4,150.0000, 48.0534,150.0000
  448, 1,  4,200.0000, 38.4918,192.5882
  448, 2,  4,150.0000, 48.0636,150.0000
  449, 1,  4,200.0000, 38.4913,193.7831
  449, 2,  4,150.0000, 48.0741,150.0000
  450, 1,  4,200.0000, 38.4914,195.0114
  450, 2,  4,150.0000, 48.0852,150.0000
  451, 1,  4,200.0000, 38.4905,196.1639
  451, 2,  4,150.0000, 48.0952,150.0000
  452, 1,  4,200.0000, 38.4911,197.4225
  452, 2,  4,150.0000, 48.1067,150.0000
  453, 1,  4,200.0000, 38.4953,198.9184
  453, 2,  4,150.0000, 48.1217,150.0000
  454, 1,  4,200.0000, 38.4936,200.0000
  454, 2,  4,150.0000, 48.1308,150.0000
  455, 1,  4,200.0000, 38.4764,200.0000
  455, 2,  4,150.0000, 48.1240,150.0000
  456, 1,  4,200.0000, 38.4593,200.0000
  456, 2,  4,150.0000, 48.1172,150.0000
  457, 1,  4,200.0000, 38.4422,200.0000
  457, 2,  4,150.0000, 48.1104,150.0000
  458, 1,  4,200.0000, 38.4252,200.0000
  458, 2,  4,150.0000, 48.1037,150.0000
  459, 1,  4,200.0000, 38.4083,200.0000
  459, 2,  4,150.0000, 48.0970,150.0000
  460, 1,  4,200.0000, 38.3914,200.0000
  460, 2,  4,150.0000, 48.0903,150.0000
  461, 1,  4,200.0000, 38.3745,200.0000
  461, 2,  4,150.0000, 48.0836,150.0000
  462, 1,  4,200.0000, 38.3578,200.0000
  462, 2,  4,150.0000, 48.0769,150.0000
  463, 1,  4,200.0000, 38.3410,200.0000
  463, 2,  4,150.0000, 48.0703,150.0000
  464, 1,  4,200.0000, 38.3244,200.0000
  464, 2,  4,150.0000, 48.0637,150.0000
  465, 1,  4,200.0000, 38.3077,200.0000
  465, 2,  4,150.0000, 48.0571,150.0000
  466, 1,  4,200.0000, 38.2912,200.0000
  466, 2,  4,150.0000, 48.0505,150.0000
  467, 1,  4,200.0000, 38.2747,200.0000
  467, 2,  4,150.0000, 48.0440,150.0000
  468, 1,  4,200.0000, 38.2582,200.0000
  468, 2,  4,150.0000, 48.0374,150.0000
  469, 1,  4,200.0000, 38.2418,200.0000
  469, 2,  4,150.0000, 48.0309,150.0000
  470, 1,  4,200.0000, 38.2255,200.0000
  470, 2,  4,150.0000, 48.0244,150.0000
  471, 1,  4,200.0000, 38.2092,200.0000
  471, 2,  4,150.0000, 48.0179,150.0000
  472, 1,  4,200.0000, 38.1929,200.0000
  472, 2,  4,150.0000, 48.0115,150.0000
  473, 1,  4,200.0000, 38.1767,200.0000
  473, 2,  4,150.0000, 48.0050,150.0000
  474, 1,  4,200.0000, 38.1606,200.0000
  474, 2,  4,150.0000, 47.9986,150.0000
  475, 1,  4,200.0000, 38.1445,200.0000
  475, 2,  4,150.0000, 47.9922,150.0000
  476, 1,  4,200.0000, 38.1285,200.0000
  476, 2,  4,150.0000, 47.9858,150.0000
  477, 1,  4,200.0000, 38.1125,200.0000
  477, 2,  4,150.0000, 47.9795,150.0000
  478, 1,  4,200.0000, 38.0966,200.0000
  478, 2,  4,150.0000, 47.9731,150.0000
  479, 1,  4,200.0000, 38.0807,200.0000
  479, 2,  4,150.0000, 47.9668,150.0000
  480, 1,  4,200.0000, 38.0649,200.0000
  480, 2,  4,150.0000, 47.9605,150.0000
  481, 1,  4,200.0000, 38.0491,200.0000
  481, 2,  4,150.0000, 47.9542,150.0000
  482, 1,  4,200.0000, 38.0334,200.0000
  482, 2,  4,150.0000, 47.9480,150.0000
  483, 1,  4,200.0000, 38.0177,200.0000
  483, 2,  4,150.0000, 47.9417,150.0000
  484, 1,  4,200.0000, 38.0020,200.0000
  484, 2,  4,150.0000, 47.9355,150.0000
  485, 1,  4,200.0000, 37.9865,200.0000
  485, 2,  4,150.0000, 47.9293,150.0000
  486, 1,  4,200.0000, 37.9709,200.0000
  486, 2,  4,150.0000, 47.9231,150.0000
  487, 1,  4,200.0000, 37.9555,200.0000
  487, 2,  4,150.0000, 47.9169,150.0000
  488, 1,  4,200.0000, 37.9400,200.0000
  488, 2,  4,150.0000, 47.9108,150.0000
  489, 1,  4,200.0000, 37.9247,200.0000
  489, 2,  4,150.0000, 47.9046,150.0000
  490, 1,  4,200.0000, 37.9093,200.0000
  490, 2,  4,150.0000, 47.8985,150.0000
  491, 1,  4,200.0000, 37.8940,200.0000
  491, 2,  4,150.0000, 47.8924,150.0000
  492, 1,  4,200.0000, 37.8788,200.0000
  492, 2,  4,150.0000, 47.8863,150.0000
  493, 1,  4,200.0000, 37.8636,200.0000
  493, 2,  4,150.0000, 47.8803,150.0000
  494, 1,  4,200.0000, 37.8485,200.0000
  494, 2,  4,150.0000, 47.8742,150.0000
  495, 1,  4,200.0000, 37.8334,200.0000
  495, 2,  4,150.0000, 47.8682,150.0000
  496, 1,  4,200.0000, 37.8183,200.0000
  496, 2,  4,150.0000, 47.8622,150.0000
  497, 1,  4,200.0000, 37.8033,200.0000
  497, 2,  4,150.0000, 47.8562,150.0000
  498, 1,  4,200.0000, 37.7884,200.0000
  498, 2,  4,150.0000, 47.8502,150.0000
  499, 1,  4,200.0000, 37.7735,200.0000
  499, 2,  4,150.0000, 47.8443,150.0000
  500, 1,  4,200.0000, 37.7586,200.0000
  500, 2,  4,150.0000, 47.8383,150.0000
  501, 1,  4,200.0000, 37.7438,200.0000
  501, 2,  4,150.0000, 47.8324,150.0000
  502, 1,  4,200.0000, 37.7290,200.0000
  502, 2,  4,150.0000, 47.8265,150.0000
  503, 1,  4,200.0000, 37.7143,200.0000
  503, 2,  4,150.0000, 47.8206,150.0000
  504, 1,  4,200.0000, 37.6996,200.0000
  504, 2,  4,150.0000, 47.8147,150.0000
  505, 1,  4,200.0000, 37.6850,200.0000
  505, 2,  4,150.0000, 47.8089,150.0000
  506, 1,  4,200.0000, 37.6704,200.0000
  506, 2,  4,150.0000, 47.8030,150.0000
  507, 1,  4,200.0000, 37.6559,200.0000
  507, 2,  4,150.0000, 47.7972,150.0000
  508, 1,  4,200.0000, 37.6414,200.0000
  508, 2,  4,150.0000, 47.7914,150.0000
  509, 1,  4,200.0000, 37.6269,200.0000
  509, 2,  4,150.0000, 47.7856,150.0000
  510, 1,  4,200.0000, 37.6125,200.0000
  510, 2,  4,150.0000, 47.7799,150.0000
  511, 1,  4,200.0000, 37.5982,200.0000
  511, 2,  4,150.0000, 47.7741,150.0000
  512, 1,  4,200.0000, 37.5838,200.0000
  512, 2,  4,150.0000, 47.7684,150.0000
  513, 1,  4,200.0000, 37.5696,200.0000
  513, 2,  4,150.0000, 47.7626,150.0000
  514, 1,  4,200.0000, 37.5553,200.0000
  514, 2,  4,150.0000, 47.7569,150.0000
  515, 1,  4,200.0000, 37.5411,200.0000
  515, 2,  4,150.0000, 47.7513,150.0000
  516, 1,  4,200.0000, 37.5270,200.0000
  516, 2,  4,150.0000, 47.7456,150.0000
  517, 1,  4,200.0000, 37.5129,200.0000
  517, 2,  4,150.0000, 47.7399,150.0000
  518, 1,  4,200.0000, 37.4988,200.0000
  518, 2,  4,150.0000, 47.7343,150.0000
  519, 1,  4,200.0000, 37.4848,200.0000
  519, 2,  4,150.0000, 47.7287,150.0000
  520, 1,  4,200.0000, 37.4708,200.0000
  520, 2,  4,150.0000, 47.7231,150.0000
  521, 1,  4,200.0000, 37.4569,200.0000
  521, 2,  4,150.0000, 47.7175,150.0000
  522, 1,  4,200.0000, 37.4430,200.0000
  522, 2,  4,150.0000, 47.7119,150.0000
  523, 1,  4,200.0000, 37.4292,200.0000
  523, 2,  4,150.0000, 47.7063,150.0000
  524, 1,  4,200.0000, 37.4153,200.0000
  524, 2,  4,150.0000, 47.7008,150.0000
  525, 1,  4,200.0000, 37.4016,200.0000
  525, 2,  4,150.0000, 47.6953,150.0000
  526, 1,  4,200.0000, 37.3878,200.0000
  526, 2,  4,150.0000, 47.6898,150.0000
  527, 1,  4,200.0000, 37.3742,200.0000
  527, 2,  4,150.0000, 47.6843,150.0000
  528, 1,  4,200.0000, 37.3605,200.0000
  528, 2,  4,150.0000, 47.6788,150.0000
  529, 1,  4,200.0000, 37.3469,200.0000
  529, 2,  4,150.0000, 47.6733,150.0000
  530, 1,  4,200.0000, 37.3333,200.0000
  530, 2,  4,150.0000, 47.6679,150.0000
  531, 1,  4,200.0000, 37.3198,200.0000
  531, 2,  4,150.0000, 47.6624,150.0000
  532, 1,  4,200.0000, 37.3063,200.0000
  532, 2,  4,150.0000, 47.6570,150.0000
  533, 1,  4,200.0000, 37.2929,200.0000
  533, 2,  4,150.0000, 47.6516,150.0000
  534, 1,  4,200.0000, 37.2795,200.0000
  534, 2,  4,150.0000, 47.6462,150.0000
  535, 1,  4,200.0000, 37.2661,200.0000
  535, 2,  4,150.0000, 47.6408,150.0000
  536, 1,  4,200.0000, 37.2528,200.0000
  536, 2,  4,150.0000, 47.6355,150.0000
  537, 1,  4,200.0000, 37.2395,200.0000
  537, 2,  4,150.0000, 47.6301,150.0000
  538, 1,  4,200.0000, 37.2263,200.0000
  538, 2,  4,150.0000, 47.6248,150.0000
  539, 1,  4,200.0000, 37.2131,200.0000
  539, 2,  4,150.0000, 47.6195,150.0000
  540, 1,  4,200.0000, 37.1999,200.0000
  540, 2,  4,150.0000, 47.6142,150.0000
  541, 1,  4,200.0000, 37.1868,200.0000
  541, 2,  4,150.0000, 47.6089,150.0000
  542, 1,  4,200.0000, 37.1737,200.0000
  542, 2,  4,150.0000, 47.6036,150.0000
  543, 1,  4,200.0000, 37.1606,200.0000
  543, 2,  4,150.0000, 47.5984,150.0000
  544, 1,  4,200.0000, 37.1476,200.0000
  544, 2,  4,150.0000, 47.5931,150.0000
  545, 1,  4,200.0000, 37.1346,200.0000
  545, 2,  4,150.0000, 47.5879,150.0000
  546, 1,  4,200.0000, 37.1217,200.0000
  546, 2,  4,150.0000, 47.5827,150.0000
  547, 1,  4,200.0000, 37.1088,200.0000
  547, 2,  4,150.0000, 47.5775,150.0000
  548, 1,  4,200.0000, 37.0959,200.0000
  548, 2,  4,150.0000, 47.5723,150.0000
  549, 1,  4,200.0000, 37.0831,200.0000
  549, 2,  4,150.0000, 47.5672,150.0000
  550, 1,  4,200.0000, 37.0703,200.0000
  550, 2,  4,150.0000, 47.5620,150.0000
  551, 1,  4,200.0000, 37.0575,200.0000
  551, 2,  4,150.0000, 47.5569,150.0000
  552, 1,  4,200.0000, 37.0448,200.0000
  552, 2,  4,150.0000, 47.5517,150.0000
  553, 1,  4,200.0000, 37.0321,200.0000
  553, 2,  4,150.0000, 47.5466,150.0000
  554, 1,  4,200.0000, 37.0195,200.0000
  554, 2,  4,150.0000, 47.5415,150.0000
  555, 1,  4,200.0000, 37.0069,200.0000
  555, 2,  4,150.0000, 47.5364,150.0000
  556, 1,  4,200.0000, 36.9943,200.0000
  556, 2,  4,150.0000, 47.5314,150.0000
